t,CH01,CH02,CH03,CH04,CH05,CH06,CH07
t_436,0.556,0.861,0.861,0.861,0.297,0.579,0.297
t_437,0.702,0.907,0.907,0.907,0.218,0.563,0.218
t_438,0.824,0.958,0.958,0.958,0.161,0.560,0.161
t_439,0.886,0.970,0.970,0.970,0.176,0.573,0.176
t_440,0.910,0.993,0.993,0.993,0.173,0.583,0.173
t_441,0.850,0.995,0.995,0.995,0.195,0.595,0.195
t_442,0.870,0.995,0.995,0.995,0.229,0.612,0.229
t_443,0.806,0.995,0.995,0.995,0.340,0.668,0.340
t_444,0.738,0.995,0.995,0.995,0.421,0.708,0.421
t_445,0.684,0.995,0.995,0.995,0.502,0.749,0.502
t_446,0.608,0.981,0.981,0.981,0.570,0.776,0.570
t_447,0.514,0.981,0.981,0.981,0.616,0.799,0.616
t_448,0.433,0.983,0.983,0.983,0.685,0.834,0.685
t_449,0.441,0.999,0.999,0.999,0.631,0.815,0.631
t_450,0.365,0.995,0.995,0.995,0.563,0.779,0.563
t_451,0.286,0.992,0.992,0.992,0.526,0.759,0.526
t_452,0.205,0.986,0.986,0.986,0.473,0.730,0.473
t_453,0.138,0.934,0.934,0.934,0.434,0.684,0.434
t_454,0.081,0.868,0.868,0.868,0.396,0.632,0.396
t_455,0.059,0.572,0.572,0.572,0.338,0.455,0.338
t_456,0.058,0.485,0.485,0.485,0.243,0.364,0.243
t_457,0.089,0.373,0.373,0.373,0.155,0.264,0.155
t_458,0.130,0.276,0.276,0.276,0.097,0.187,0.097
t_459,0.142,0.183,0.183,0.183,0.066,0.125,0.066
t_460,0.079,0.092,0.092,0.092,0.084,0.088,0.084
t_461,0.057,0.034,0.034,0.034,0.122,0.078,0.122
t_462,0.041,0.029,0.029,0.029,0.126,0.078,0.126
t_463,0.031,0.014,0.014,0.014,0.086,0.050,0.086
t_464,0.027,0.006,0.006,0.006,0.023,0.015,0.023
t_465,0.017,0.002,0.002,0.002,0.001,0.002,0.001
t_466,0.012,0.000,0.000,0.000,0.000,0.000,0.000
t_467,0.041,0.000,0.000,0.000,0.001,0.001,0.001
t_468,0.038,0.000,0.000,0.000,0.007,0.004,0.007
t_469,0.027,0.000,0.000,0.000,0.015,0.008,0.015
t_470,0.018,0.000,0.000,0.000,0.024,0.012,0.024
t_471,0.011,0.000,0.000,0.000,0.031,0.016,0.031
t_472,0.006,0.000,0.000,0.000,0.038,0.019,0.038
t_473,0.013,0.000,0.000,0.000,0.047,0.024,0.047
t_474,0.024,0.000,0.000,0.000,0.054,0.027,0.054
t_475,0.032,0.000,0.000,0.000,0.047,0.024,0.047
t_476,0.036,0.000,0.000,0.000,0.031,0.016,0.031
t_477,0.036,0.000,0.000,0.000,0.017,0.009,0.017
t_478,0.033,0.001,0.001,0.001,0.008,0.005,0.008
t_479,0.027,0.006,0.006,0.006,0.004,0.005,0.004
t_480,0.029,0.009,0.009,0.009,0.001,0.005,0.001
t_481,0.035,0.009,0.009,0.009,0.000,0.005,0.000
t_482,0.043,0.007,0.007,0.007,0.000,0.004,0.000
t_483,0.063,0.004,0.004,0.004,0.002,0.003,0.002
t_484,0.088,0.002,0.002,0.002,0.008,0.005,0.008
t_485,0.111,0.001,0.001,0.001,0.009,0.005,0.009
t_486,0.126,0.001,0.001,0.001,0.004,0.003,0.004
t_487,0.112,0.001,0.001,0.001,0.002,0.002,0.002
t_488,0.082,0.001,0.001,0.001,0.002,0.002,0.002
t_489,0.039,0.000,0.000,0.000,0.001,0.001,0.001
t_490,0.027,0.000,0.000,0.000,0.000,0.000,0.000
t_491,0.055,0.000,0.000,0.000,0.000,0.000,0.000
t_492,0.087,0.000,0.000,0.000,0.001,0.001,0.001
t_493,0.101,0.000,0.000,0.000,0.002,0.001,0.002
t_494,0.114,0.000,0.000,0.000,0.004,0.002,0.004
t_495,0.111,0.000,0.000,0.000,0.009,0.005,0.009
t_496,0.123,0.000,0.000,0.000,0.015,0.008,0.015
t_497,0.192,0.000,0.000,0.000,0.011,0.006,0.011
t_498,0.257,0.000,0.000,0.000,0.005,0.003,0.005
t_499,0.310,0.000,0.000,0.000,0.004,0.002,0.004
t_500,0.321,0.000,0.000,0.000,0.007,0.004,0.007
t_501,0.321,0.000,0.000,0.000,0.017,0.009,0.017
t_502,0.330,0.000,0.000,0.000,0.024,0.012,0.024
t_503,0.331,0.000,0.000,0.000,0.019,0.010,0.019
t_504,0.300,0.000,0.000,0.000,0.009,0.005,0.009
t_505,0.201,0.002,0.002,0.002,0.004,0.003,0.004
t_506,0.158,0.004,0.004,0.004,0.002,0.003,0.002
t_507,0.114,0.011,0.011,0.011,0.002,0.007,0.002
t_508,0.067,0.015,0.015,0.015,0.000,0.008,0.000
t_509,0.029,0.025,0.025,0.025,0.000,0.013,0.000
t_510,0.063,0.105,0.105,0.105,0.000,0.053,0.000
t_511,0.032,0.289,0.289,0.289,0.000,0.145,0.000
t_512,0.019,0.484,0.484,0.484,0.000,0.242,0.000
t_513,0.007,0.447,0.447,0.447,0.000,0.224,0.000
t_514,0.008,0.342,0.342,0.342,0.001,0.172,0.001
t_515,0.031,0.334,0.334,0.334,0.007,0.171,0.007
t_516,0.112,0.309,0.309,0.309,0.023,0.166,0.023
t_517,0.163,0.264,0.264,0.264,0.040,0.152,0.040
t_518,0.136,0.188,0.188,0.188,0.056,0.122,0.056
t_519,0.155,0.294,0.294,0.294,0.057,0.176,0.057
t_520,0.180,0.493,0.493,0.493,0.068,0.281,0.068
t_521,0.207,0.645,0.645,0.645,0.067,0.356,0.067
t_522,0.218,0.719,0.719,0.719,0.056,0.388,0.056
t_523,0.248,0.749,0.749,0.749,0.036,0.393,0.036
t_524,0.210,0.775,0.775,0.775,0.033,0.404,0.033
t_525,0.176,0.797,0.797,0.797,0.038,0.418,0.038
t_526,0.187,0.828,0.828,0.828,0.058,0.443,0.058
t_527,0.284,0.872,0.872,0.872,0.084,0.478,0.084
t_528,0.352,0.916,0.916,0.916,0.095,0.506,0.095
t_529,0.553,0.932,0.932,0.932,0.105,0.519,0.105
t_530,0.671,0.962,0.962,0.962,0.130,0.546,0.130
t_531,0.736,0.964,0.964,0.964,0.149,0.557,0.149
t_532,0.770,0.974,0.974,0.974,0.146,0.560,0.146
t_533,0.797,0.981,0.981,0.981,0.247,0.614,0.247
t_534,0.811,0.484,0.484,0.484,0.399,0.442,0.399
t_535,0.750,0.350,0.350,0.350,0.416,0.383,0.416
t_536,0.864,0.349,0.349,0.349,0.315,0.332,0.315
t_537,0.892,0.907,0.907,0.907,0.374,0.641,0.374
t_538,0.892,0.770,0.770,0.770,0.440,0.605,0.440
t_539,0.817,0.484,0.484,0.484,0.548,0.516,0.548
t_540,0.760,0.484,0.484,0.484,0.730,0.607,0.730
t_541,0.686,0.484,0.484,0.484,0.867,0.676,0.867
t_542,0.545,0.981,0.981,0.981,0.978,0.980,0.978
t_543,0.427,0.981,0.981,0.981,0.999,0.990,0.999
t_544,0.535,0.983,0.983,0.983,0.999,0.991,0.999
t_545,0.673,0.982,0.982,0.982,0.995,0.989,0.995
t_546,0.703,0.996,0.996,0.996,0.994,0.995,0.994
t_547,0.521,0.997,0.997,0.997,0.996,0.997,0.996
t_548,0.327,0.961,0.961,0.961,0.997,0.979,0.997
t_549,0.122,0.874,0.874,0.874,0.992,0.933,0.992
t_550,0.024,0.629,0.629,0.629,0.990,0.810,0.990
t_551,0.003,0.526,0.526,0.526,0.975,0.751,0.975
t_552,0.001,0.404,0.404,0.404,0.956,0.680,0.956
t_553,0.059,0.468,0.468,0.468,0.925,0.697,0.925
t_554,0.261,0.318,0.318,0.318,0.858,0.588,0.858
t_555,0.530,0.424,0.424,0.424,0.729,0.577,0.729
t_556,0.654,0.291,0.291,0.291,0.508,0.400,0.508
t_557,0.785,0.220,0.220,0.220,0.291,0.256,0.291
t_558,0.745,0.130,0.130,0.130,0.189,0.160,0.189
t_559,0.685,0.152,0.152,0.152,0.111,0.132,0.111
t_560,0.668,0.212,0.212,0.212,0.023,0.118,0.023
t_561,0.688,0.248,0.248,0.248,0.001,0.125,0.001
t_562,0.660,0.231,0.231,0.231,0.000,0.116,0.000
t_563,0.717,0.192,0.192,0.192,0.000,0.096,0.000
t_564,0.670,0.117,0.117,0.117,0.002,0.060,0.002
t_565,0.426,0.028,0.028,0.028,0.004,0.016,0.004
t_566,0.181,0.003,0.003,0.003,0.008,0.006,0.008
t_567,0.232,0.007,0.007,0.007,0.016,0.012,0.016
t_568,0.571,0.024,0.024,0.024,0.040,0.032,0.040
t_569,0.913,0.040,0.040,0.040,0.063,0.052,0.063
t_570,0.957,0.049,0.049,0.049,0.048,0.049,0.048
t_571,0.960,0.051,0.051,0.051,0.033,0.042,0.033
t_572,0.968,0.038,0.038,0.038,0.020,0.029,0.020
t_573,0.971,0.023,0.023,0.023,0.017,0.020,0.017
t_574,0.970,0.027,0.027,0.027,0.019,0.023,0.019
t_575,0.960,0.025,0.025,0.025,0.025,0.025,0.025
t_576,0.945,0.008,0.008,0.008,0.027,0.018,0.027
t_577,0.918,0.002,0.002,0.002,0.036,0.019,0.036
t_578,0.847,0.000,0.000,0.000,0.029,0.015,0.029
t_579,0.715,0.000,0.000,0.000,0.017,0.009,0.017
t_580,0.546,0.000,0.000,0.000,0.005,0.003,0.005
t_581,0.401,0.000,0.000,0.000,0.001,0.001,0.001
t_582,0.271,0.002,0.002,0.002,0.000,0.001,0.000
t_583,0.225,0.020,0.020,0.020,0.000,0.010,0.000
t_584,0.108,0.067,0.067,0.067,0.000,0.034,0.000
t_585,0.015,0.072,0.072,0.072,0.000,0.036,0.000
t_586,0.001,0.031,0.031,0.031,0.000,0.016,0.000
t_587,0.000,0.028,0.028,0.028,0.000,0.014,0.000
t_588,0.002,0.023,0.023,0.023,0.000,0.012,0.000
t_589,0.008,0.011,0.011,0.011,0.003,0.007,0.003
t_590,0.022,0.006,0.006,0.006,0.024,0.015,0.024
t_591,0.045,0.003,0.003,0.003,0.047,0.025,0.047
t_592,0.081,0.018,0.018,0.018,0.129,0.074,0.129
t_593,0.141,0.087,0.087,0.087,0.211,0.149,0.211
t_594,0.159,0.222,0.222,0.222,0.255,0.239,0.255
t_595,0.138,0.402,0.402,0.402,0.249,0.326,0.249
t_596,0.101,0.514,0.514,0.514,0.220,0.367,0.220
t_597,0.065,0.559,0.559,0.559,0.184,0.372,0.184
t_598,0.089,0.599,0.599,0.599,0.163,0.381,0.163
t_599,0.080,0.594,0.594,0.594,0.110,0.352,0.110
t_600,0.066,0.574,0.574,0.574,0.051,0.313,0.051
t_601,0.059,0.532,0.532,0.532,0.029,0.281,0.029
t_602,0.088,0.482,0.482,0.482,0.018,0.250,0.018
t_603,0.089,0.270,0.270,0.270,0.013,0.142,0.013
t_604,0.058,0.204,0.204,0.204,0.013,0.109,0.013
t_605,0.073,0.140,0.140,0.140,0.013,0.077,0.013
t_606,0.076,0.083,0.083,0.083,0.012,0.048,0.012
t_607,0.145,0.038,0.038,0.038,0.020,0.029,0.020
t_608,0.223,0.015,0.015,0.015,0.021,0.018,0.021
t_609,0.267,0.004,0.004,0.004,0.011,0.008,0.011
t_610,0.311,0.001,0.001,0.001,0.002,0.002,0.002
t_611,0.361,0.000,0.000,0.000,0.000,0.000,0.000
t_612,0.432,0.000,0.000,0.000,0.000,0.000,0.000
t_613,0.537,0.000,0.000,0.000,0.000,0.000,0.000
t_614,0.628,0.000,0.000,0.000,0.000,0.000,0.000
t_615,0.669,0.000,0.000,0.000,0.000,0.000,0.000
t_616,0.653,0.000,0.000,0.000,0.000,0.000,0.000
t_617,0.637,0.000,0.000,0.000,0.000,0.000,0.000
t_618,0.633,0.001,0.001,0.001,0.000,0.001,0.000
t_619,0.642,0.001,0.001,0.001,0.000,0.001,0.000
t_620,0.666,0.000,0.000,0.000,0.000,0.000,0.000
t_621,0.687,0.000,0.000,0.000,0.000,0.000,0.000
t_622,0.700,0.000,0.000,0.000,0.000,0.000,0.000
t_623,0.698,0.001,0.001,0.001,0.000,0.001,0.000
t_624,0.703,0.003,0.003,0.003,0.000,0.002,0.000
t_625,0.728,0.005,0.005,0.005,0.000,0.003,0.000
t_626,0.760,0.004,0.004,0.004,0.000,0.002,0.000
t_627,0.794,0.002,0.002,0.002,0.000,0.001,0.000
t_628,0.831,0.001,0.001,0.001,0.001,0.001,0.001
t_629,0.859,0.001,0.001,0.001,0.002,0.002,0.002
t_630,0.874,0.000,0.000,0.000,0.001,0.001,0.001
t_631,0.848,0.000,0.000,0.000,0.001,0.001,0.001
t_632,0.860,0.000,0.000,0.000,0.000,0.000,0.000
t_633,0.842,0.000,0.000,0.000,0.000,0.000,0.000
t_634,0.828,0.001,0.001,0.001,0.000,0.001,0.000
t_635,0.858,0.001,0.001,0.001,0.000,0.001,0.000
t_636,0.891,0.005,0.005,0.005,0.001,0.003,0.001
t_637,0.905,0.021,0.021,0.021,0.002,0.012,0.002
t_638,0.912,0.009,0.009,0.009,0.003,0.006,0.003
t_639,0.899,0.008,0.008,0.008,0.002,0.005,0.002
t_640,0.893,0.004,0.004,0.004,0.003,0.004,0.003
t_641,0.894,0.007,0.007,0.007,0.004,0.006,0.004
t_642,0.889,0.010,0.010,0.010,0.004,0.007,0.004
t_643,0.880,0.010,0.010,0.010,0.003,0.007,0.003
t_644,0.874,0.006,0.006,0.006,0.003,0.005,0.003
t_645,0.869,0.002,0.002,0.002,0.003,0.003,0.003
t_646,0.867,0.002,0.002,0.002,0.004,0.003,0.004
t_647,0.865,0.001,0.001,0.001,0.007,0.004,0.007
t_648,0.863,0.001,0.001,0.001,0.007,0.004,0.007
t_649,0.855,0.001,0.001,0.001,0.004,0.003,0.004
t_650,0.849,0.001,0.001,0.001,0.003,0.002,0.003
t_651,0.846,0.002,0.002,0.002,0.003,0.003,0.003
t_652,0.843,0.004,0.004,0.004,0.002,0.003,0.002
t_653,0.836,0.007,0.007,0.007,0.002,0.005,0.002
t_654,0.828,0.009,0.009,0.009,0.001,0.005,0.001
t_655,0.816,0.009,0.009,0.009,0.000,0.005,0.000
t_656,0.796,0.011,0.011,0.011,0.000,0.006,0.000
t_657,0.760,0.007,0.007,0.007,0.000,0.004,0.000
t_658,0.750,0.008,0.008,0.008,0.000,0.004,0.000
t_659,0.767,0.009,0.009,0.009,0.000,0.005,0.000
t_660,0.762,0.012,0.012,0.012,0.000,0.006,0.000
t_661,0.747,0.015,0.015,0.015,0.000,0.008,0.000
t_662,0.724,0.025,0.025,0.025,0.001,0.013,0.001
t_663,0.685,0.038,0.038,0.038,0.001,0.020,0.001
t_664,0.665,0.044,0.044,0.044,0.002,0.023,0.002
t_665,0.684,0.050,0.050,0.050,0.003,0.027,0.003
t_666,0.679,0.049,0.049,0.049,0.004,0.027,0.004
t_667,0.646,0.046,0.046,0.046,0.007,0.027,0.007
t_668,0.586,0.064,0.064,0.064,0.007,0.036,0.007
t_669,0.525,0.077,0.077,0.077,0.006,0.042,0.006
t_670,0.463,0.096,0.096,0.096,0.005,0.051,0.005
t_671,0.419,0.103,0.103,0.103,0.005,0.054,0.005
t_672,0.391,0.106,0.106,0.106,0.007,0.057,0.007
t_673,0.365,0.104,0.104,0.104,0.012,0.058,0.012
t_674,0.331,0.099,0.099,0.099,0.017,0.058,0.017
t_675,0.292,0.097,0.097,0.097,0.020,0.059,0.020
t_676,0.268,0.109,0.109,0.109,0.020,0.065,0.020
t_677,0.249,0.118,0.118,0.118,0.014,0.066,0.014
t_678,0.225,0.116,0.116,0.116,0.011,0.064,0.011
t_679,0.201,0.107,0.107,0.107,0.009,0.058,0.009
t_680,0.169,0.097,0.097,0.097,0.006,0.052,0.006
t_681,0.119,0.071,0.071,0.071,0.005,0.038,0.005
t_682,0.115,0.063,0.063,0.063,0.019,0.041,0.019
t_683,0.107,0.050,0.050,0.050,0.045,0.048,0.045
t_684,0.097,0.051,0.051,0.051,0.060,0.056,0.060
t_685,0.084,0.051,0.051,0.051,0.077,0.064,0.077
t_686,0.221,0.052,0.052,0.052,0.097,0.075,0.097
t_687,0.067,0.053,0.053,0.053,0.099,0.076,0.099
t_688,0.066,0.055,0.055,0.055,0.096,0.076,0.096
t_689,0.104,0.076,0.076,0.076,0.146,0.111,0.146
t_690,0.123,0.079,0.079,0.079,0.172,0.126,0.172
t_691,0.116,0.085,0.085,0.085,0.178,0.132,0.178
t_692,0.112,0.091,0.091,0.091,0.174,0.133,0.174
t_693,0.101,0.068,0.068,0.068,0.176,0.122,0.176
t_694,0.233,0.042,0.042,0.042,0.186,0.114,0.186
t_695,0.212,0.023,0.023,0.023,0.213,0.118,0.213
t_696,0.069,0.020,0.020,0.020,0.242,0.131,0.242
t_697,0.068,0.024,0.024,0.024,0.264,0.144,0.264
t_698,0.070,0.027,0.027,0.027,0.253,0.140,0.253
t_699,0.070,0.025,0.025,0.025,0.226,0.126,0.226
t_700,0.225,0.025,0.025,0.025,0.210,0.118,0.210
t_701,0.232,0.028,0.028,0.028,0.215,0.122,0.215
t_702,0.263,0.042,0.042,0.042,0.202,0.122,0.202
t_703,0.226,0.074,0.074,0.074,0.183,0.129,0.183
t_704,0.144,0.110,0.110,0.110,0.178,0.144,0.178
t_705,0.026,0.111,0.111,0.111,0.148,0.130,0.148
t_706,0.002,0.067,0.067,0.067,0.193,0.130,0.193
t_707,0.001,0.041,0.041,0.041,0.196,0.119,0.196
t_708,0.010,0.041,0.041,0.041,0.168,0.105,0.168
t_709,0.038,0.040,0.040,0.040,0.150,0.095,0.150
t_710,0.085,0.045,0.045,0.045,0.141,0.093,0.141
t_711,0.109,0.049,0.049,0.049,0.134,0.092,0.134
t_712,0.215,0.046,0.046,0.046,0.124,0.085,0.124
t_713,0.298,0.061,0.061,0.061,0.167,0.114,0.167
t_714,0.366,0.085,0.085,0.085,0.184,0.135,0.184
t_715,0.396,0.103,0.103,0.103,0.174,0.139,0.174
t_716,0.330,0.100,0.100,0.100,0.149,0.125,0.149
t_717,0.306,0.100,0.100,0.100,0.123,0.112,0.123
t_718,0.300,0.082,0.082,0.082,0.121,0.102,0.121
t_719,0.302,0.055,0.055,0.055,0.134,0.095,0.134
t_720,0.293,0.033,0.033,0.033,0.161,0.097,0.161
t_721,0.275,0.018,0.018,0.018,0.201,0.110,0.201
t_722,0.242,0.014,0.014,0.014,0.237,0.126,0.237
t_723,0.202,0.010,0.010,0.010,0.246,0.128,0.246
t_724,0.194,0.017,0.017,0.017,0.222,0.120,0.222
t_725,0.185,0.048,0.048,0.048,0.208,0.128,0.208
t_726,0.180,0.115,0.115,0.115,0.208,0.162,0.208
t_727,0.180,0.171,0.171,0.171,0.216,0.194,0.216
t_728,0.195,0.192,0.192,0.192,0.210,0.201,0.210
t_729,0.209,0.155,0.155,0.155,0.185,0.170,0.185
t_730,0.226,0.077,0.077,0.077,0.348,0.213,0.348
t_731,0.274,0.050,0.050,0.050,0.463,0.257,0.463
t_732,0.334,0.047,0.047,0.047,0.457,0.252,0.457
t_733,0.355,0.042,0.042,0.042,0.431,0.237,0.431
t_734,0.312,0.037,0.037,0.037,0.410,0.224,0.410
t_735,0.270,0.035,0.035,0.035,0.364,0.200,0.364
t_736,0.221,0.033,0.033,0.033,0.328,0.181,0.328
t_737,0.187,0.050,0.050,0.050,0.371,0.211,0.371
t_738,0.172,0.072,0.072,0.072,0.380,0.226,0.380
t_739,0.161,0.095,0.095,0.095,0.336,0.216,0.336
t_740,0.151,0.111,0.111,0.111,0.276,0.194,0.276
t_741,0.127,0.115,0.115,0.115,0.235,0.175,0.235
t_742,0.131,0.107,0.107,0.107,0.218,0.163,0.218
t_743,0.148,0.073,0.073,0.073,0.219,0.146,0.219
t_744,0.115,0.036,0.036,0.036,0.221,0.129,0.221
t_745,0.083,0.008,0.008,0.008,0.234,0.121,0.234
t_746,0.056,0.007,0.007,0.007,0.237,0.122,0.237
t_747,0.034,0.010,0.010,0.010,0.244,0.127,0.244
t_748,0.011,0.012,0.012,0.012,0.264,0.138,0.264
t_749,0.018,0.017,0.017,0.017,0.288,0.153,0.288
t_750,0.026,0.022,0.022,0.022,0.315,0.169,0.315
t_751,0.037,0.031,0.031,0.031,0.344,0.188,0.344
t_752,0.064,0.058,0.058,0.058,0.342,0.200,0.342
t_753,0.066,0.097,0.097,0.097,0.316,0.207,0.316
t_754,0.078,0.039,0.039,0.039,0.372,0.206,0.372
t_755,0.181,0.032,0.032,0.032,0.386,0.209,0.386
t_756,0.291,0.047,0.047,0.047,0.318,0.183,0.318
t_757,0.370,0.090,0.090,0.090,0.245,0.168,0.245
t_758,0.441,0.126,0.126,0.126,0.184,0.155,0.184
t_759,0.403,0.131,0.131,0.131,0.153,0.142,0.153
t_760,0.475,0.220,0.220,0.220,0.185,0.203,0.185
t_761,0.587,0.478,0.478,0.478,0.286,0.382,0.286
t_762,0.673,0.644,0.644,0.644,0.344,0.494,0.344
t_763,0.743,0.702,0.702,0.702,0.343,0.523,0.343
t_764,0.789,0.701,0.701,0.701,0.306,0.504,0.306
t_765,0.834,0.709,0.709,0.709,0.256,0.483,0.256
t_766,0.869,0.761,0.761,0.761,0.329,0.545,0.329
t_767,0.896,0.757,0.757,0.757,0.310,0.534,0.310
t_768,0.907,0.760,0.760,0.760,0.323,0.542,0.323
t_769,0.913,0.735,0.735,0.735,0.341,0.538,0.341
t_770,0.913,0.778,0.778,0.778,0.355,0.567,0.355
t_771,0.906,0.746,0.746,0.746,0.377,0.562,0.377
t_772,0.885,0.738,0.738,0.738,0.398,0.568,0.398
t_773,0.870,0.721,0.721,0.721,0.406,0.564,0.406
t_774,0.876,0.709,0.709,0.709,0.413,0.561,0.413
t_775,0.883,0.700,0.700,0.700,0.435,0.568,0.435
t_776,0.885,0.715,0.715,0.715,0.584,0.650,0.584
t_777,0.875,0.738,0.738,0.738,0.558,0.648,0.558
t_778,0.881,0.731,0.731,0.731,0.555,0.643,0.555
t_779,0.888,0.706,0.706,0.706,0.574,0.640,0.574
t_780,0.894,0.688,0.688,0.688,0.592,0.640,0.592
t_781,0.884,0.668,0.668,0.668,0.596,0.632,0.596
t_782,0.878,0.648,0.648,0.648,0.613,0.631,0.613
t_783,0.865,0.609,0.609,0.609,0.634,0.622,0.634
t_784,0.842,0.632,0.632,0.632,0.670,0.651,0.670
t_785,0.777,0.768,0.768,0.768,0.693,0.731,0.693
t_786,0.713,0.772,0.772,0.772,0.709,0.741,0.709
t_787,0.639,0.754,0.754,0.754,0.746,0.750,0.746
t_788,0.575,0.750,0.750,0.750,0.676,0.713,0.676
t_789,0.495,0.738,0.738,0.738,0.692,0.715,0.692
t_790,0.469,0.726,0.726,0.726,0.661,0.694,0.661
t_791,0.466,0.692,0.692,0.692,0.582,0.637,0.582
t_792,0.445,0.624,0.624,0.624,0.437,0.531,0.437
t_793,0.433,0.468,0.468,0.468,0.358,0.413,0.358
t_794,0.424,0.305,0.305,0.305,0.287,0.296,0.287
t_795,0.421,0.194,0.194,0.194,0.228,0.211,0.228
t_796,0.345,0.102,0.102,0.102,0.172,0.137,0.172
t_797,0.259,0.065,0.065,0.065,0.137,0.101,0.137
t_798,0.204,0.012,0.012,0.012,0.114,0.063,0.114
t_799,0.163,0.000,0.000,0.000,0.066,0.033,0.066
t_800,0.128,0.000,0.000,0.000,0.040,0.020,0.040
t_801,0.106,0.001,0.001,0.001,0.028,0.015,0.028
t_802,0.109,0.000,0.000,0.000,0.013,0.007,0.013
t_803,0.168,0.000,0.000,0.000,0.005,0.003,0.005
t_804,0.157,0.000,0.000,0.000,0.002,0.001,0.002
t_805,0.142,0.000,0.000,0.000,0.002,0.001,0.002
t_806,0.107,0.001,0.001,0.001,0.002,0.002,0.002
t_807,0.077,0.004,0.004,0.004,0.004,0.004,0.004
t_808,0.029,0.010,0.010,0.010,0.010,0.010,0.010
t_809,0.022,0.013,0.013,0.013,0.018,0.016,0.018
t_810,0.021,0.012,0.012,0.012,0.021,0.017,0.021
t_811,0.020,0.010,0.010,0.010,0.023,0.017,0.023
t_812,0.025,0.006,0.006,0.006,0.027,0.017,0.027
t_813,0.051,0.003,0.003,0.003,0.031,0.017,0.031
t_814,0.062,0.001,0.001,0.001,0.029,0.015,0.029
t_815,0.062,0.001,0.001,0.001,0.027,0.014,0.027
t_816,0.059,0.001,0.001,0.001,0.026,0.014,0.026
t_817,0.056,0.000,0.000,0.000,0.020,0.010,0.020
t_818,0.051,0.000,0.000,0.000,0.042,0.021,0.042
t_819,0.044,0.000,0.000,0.000,0.042,0.021,0.042
t_820,0.057,0.000,0.000,0.000,0.044,0.022,0.044
t_821,0.084,0.000,0.000,0.000,0.041,0.021,0.041
t_822,0.161,0.000,0.000,0.000,0.035,0.018,0.035
t_823,0.236,0.000,0.000,0.000,0.029,0.015,0.029
t_824,0.265,0.002,0.002,0.002,0.018,0.010,0.018
t_825,0.277,0.004,0.004,0.004,0.000,0.002,0.000
t_826,0.296,0.004,0.004,0.004,0.000,0.002,0.000
t_827,0.346,0.007,0.007,0.007,0.000,0.004,0.000
t_828,0.454,0.012,0.012,0.012,0.000,0.006,0.000
t_829,0.442,0.019,0.019,0.019,0.000,0.010,0.000
t_830,0.426,0.025,0.025,0.025,0.000,0.013,0.000
t_831,0.403,0.031,0.031,0.031,0.000,0.016,0.000
t_832,0.311,0.040,0.040,0.040,0.000,0.020,0.000
t_833,0.376,0.048,0.048,0.048,0.000,0.024,0.000
t_834,0.495,0.067,0.067,0.067,0.002,0.035,0.002
t_835,0.581,0.120,0.120,0.120,0.012,0.066,0.012
t_836,0.648,0.150,0.150,0.150,0.028,0.089,0.028
t_837,0.684,0.195,0.195,0.195,0.036,0.116,0.036
t_838,0.736,0.292,0.292,0.292,0.030,0.161,0.030
t_839,0.787,0.431,0.431,0.431,0.010,0.221,0.010
t_840,0.817,0.559,0.559,0.559,0.013,0.286,0.013
t_841,0.829,0.667,0.667,0.667,0.019,0.343,0.019
t_842,0.852,0.720,0.720,0.720,0.031,0.376,0.031
t_843,0.843,0.745,0.745,0.745,0.041,0.393,0.041
t_844,0.815,0.749,0.749,0.749,0.045,0.397,0.045
t_845,0.782,0.771,0.771,0.771,0.050,0.411,0.050
t_846,0.771,0.823,0.823,0.823,0.056,0.440,0.056
t_847,0.773,0.854,0.854,0.854,0.067,0.461,0.067
t_848,0.787,0.854,0.854,0.854,0.073,0.464,0.073
t_849,0.816,0.724,0.724,0.724,0.030,0.377,0.030
t_850,0.828,0.554,0.554,0.554,0.013,0.284,0.013
t_851,0.831,0.395,0.395,0.395,0.009,0.202,0.009
t_852,0.839,0.206,0.206,0.206,0.011,0.109,0.011
t_853,0.827,0.226,0.226,0.226,0.012,0.119,0.012
t_854,0.824,0.105,0.105,0.105,0.029,0.067,0.029
t_855,0.786,0.044,0.044,0.044,0.041,0.043,0.041
t_856,0.811,0.062,0.062,0.062,0.034,0.048,0.034
t_857,0.848,0.134,0.134,0.134,0.038,0.086,0.038
t_858,0.852,0.150,0.150,0.150,0.011,0.081,0.011
t_859,0.837,0.241,0.241,0.241,0.015,0.128,0.015
t_860,0.807,0.522,0.522,0.522,0.025,0.274,0.025
t_861,0.827,0.569,0.569,0.569,0.048,0.309,0.048
t_862,0.788,0.595,0.595,0.595,0.074,0.335,0.074
t_863,0.739,0.582,0.582,0.582,0.049,0.316,0.049
t_864,0.679,0.560,0.560,0.560,0.033,0.297,0.033
t_865,0.604,0.553,0.553,0.553,0.036,0.295,0.036
t_866,0.549,0.551,0.551,0.551,0.041,0.296,0.041
t_867,0.492,0.547,0.547,0.547,0.047,0.297,0.047
t_868,0.448,0.471,0.471,0.471,0.049,0.260,0.049
t_869,0.429,0.412,0.412,0.412,0.052,0.232,0.052
t_870,0.326,0.389,0.389,0.389,0.060,0.225,0.060
t_871,0.334,0.374,0.374,0.374,0.072,0.223,0.072
