t,CH01,CH02,CH03,CH04,CH05,CH06,CH07
t_7847,0.557,0.089,0.089,0.089,0.002,0.046,0.002
t_7848,0.63,0.134,0.134,0.134,0.002,0.068,0.002
t_7849,0.679,0.183,0.183,0.183,0.001,0.092,0.001
t_7850,0.719,0.225,0.225,0.225,0.002,0.114,0.002
t_7851,0.766,0.255,0.255,0.255,0.004,0.13,0.004
t_7852,0.759,0.281,0.281,0.281,0.006,0.144,0.006
t_7853,0.73,0.287,0.287,0.287,0.007,0.147,0.007
t_7854,0.718,0.212,0.212,0.212,0.006,0.109,0.006
t_7855,0.719,0.202,0.202,0.202,0.005,0.104,0.005
t_7856,0.717,0.189,0.189,0.189,0.004,0.097,0.004
t_7857,0.689,0.173,0.173,0.173,0.004,0.089,0.004
t_7858,0.683,0.236,0.236,0.236,0.005,0.121,0.005
t_7859,0.732,0.287,0.287,0.287,0.007,0.147,0.007
t_7860,0.765,0.29,0.29,0.29,0.01,0.15,0.01
t_7861,0.771,0.265,0.265,0.265,0.014,0.14,0.014
t_7862,0.766,0.248,0.248,0.248,0.015,0.132,0.015
t_7863,0.712,0.187,0.187,0.187,0.01,0.099,0.01
t_7864,0.616,0.139,0.139,0.139,0.007,0.073,0.007
t_7865,0.628,0.126,0.126,0.126,0.005,0.066,0.005
t_7866,0.631,0.085,0.085,0.085,0.003,0.044,0.003
t_7867,0.628,0.037,0.037,0.037,0.001,0.019,0.001
t_7868,0.622,0.008,0.008,0.008,0.0,0.004,0.0
t_7869,0.599,0.0,0.0,0.0,0.0,0.0,0.0
t_7870,0.607,0.0,0.0,0.0,0.0,0.0,0.0
t_7871,0.606,0.0,0.0,0.0,0.0,0.0,0.0
t_7872,0.592,0.0,0.0,0.0,0.001,0.001,0.001
t_7873,0.577,0.0,0.0,0.0,0.012,0.006,0.012
t_7874,0.566,0.0,0.0,0.0,0.049,0.025,0.049
t_7875,0.575,0.0,0.0,0.0,0.105,0.053,0.105
t_7876,0.529,0.001,0.001,0.001,0.145,0.073,0.145
t_7877,0.47,0.007,0.007,0.007,0.18,0.094,0.18
t_7878,0.462,0.018,0.018,0.018,0.251,0.135,0.251
t_7879,0.46,0.051,0.051,0.051,0.319,0.185,0.319
t_7880,0.42,0.088,0.088,0.088,0.387,0.238,0.387
t_7881,0.357,0.108,0.108,0.108,0.453,0.281,0.453
t_7882,0.398,0.117,0.117,0.117,0.515,0.316,0.515
t_7883,0.457,0.132,0.132,0.132,0.56,0.346,0.56
t_7884,0.548,0.153,0.153,0.153,0.581,0.367,0.581
t_7885,0.636,0.156,0.156,0.156,0.614,0.385,0.614
t_7886,0.715,0.142,0.142,0.142,0.665,0.404,0.665
t_7887,0.682,0.121,0.121,0.121,0.682,0.402,0.682
t_7888,0.692,0.164,0.164,0.164,0.674,0.419,0.674
t_7889,0.8,0.129,0.129,0.129,0.703,0.416,0.703
t_7890,0.844,0.101,0.101,0.101,0.724,0.413,0.724
t_7891,0.843,0.095,0.095,0.095,0.76,0.428,0.76
t_7892,0.877,0.116,0.116,0.116,0.825,0.471,0.825
t_7893,0.897,0.093,0.093,0.093,0.867,0.48,0.867
t_7894,0.904,0.059,0.059,0.059,0.904,0.482,0.904
t_7895,0.912,0.044,0.044,0.044,0.904,0.474,0.904
t_7896,0.917,0.049,0.049,0.049,0.9,0.475,0.9
t_7897,0.926,0.034,0.034,0.034,0.876,0.455,0.876
t_7898,0.934,0.022,0.022,0.022,0.868,0.445,0.868
t_7899,0.939,0.019,0.019,0.019,0.858,0.439,0.858
t_7900,0.937,0.017,0.017,0.017,0.84,0.429,0.84
t_7901,0.934,0.014,0.014,0.014,0.795,0.405,0.795
t_7902,0.932,0.012,0.012,0.012,0.764,0.388,0.764
t_7903,0.931,0.01,0.01,0.01,0.734,0.372,0.734
t_7904,0.927,0.007,0.007,0.007,0.729,0.368,0.729
t_7905,0.916,0.007,0.007,0.007,0.711,0.359,0.711
t_7906,0.917,0.006,0.006,0.006,0.714,0.36,0.714
t_7907,0.929,0.032,0.032,0.032,0.723,0.378,0.723
t_7908,0.941,0.055,0.055,0.055,0.754,0.405,0.754
t_7909,0.949,0.049,0.049,0.049,0.782,0.416,0.782
t_7910,0.951,0.033,0.033,0.033,0.786,0.41,0.786
t_7911,0.939,0.013,0.013,0.013,0.781,0.397,0.781
t_7912,0.933,0.01,0.01,0.01,0.81,0.41,0.81
t_7913,0.929,0.009,0.009,0.009,0.829,0.419,0.829
t_7914,0.931,0.007,0.007,0.007,0.855,0.431,0.855
t_7915,0.93,0.006,0.006,0.006,0.866,0.436,0.866
t_7916,0.926,0.005,0.005,0.005,0.864,0.435,0.864
t_7917,0.924,0.004,0.004,0.004,0.859,0.432,0.859
t_7918,0.927,0.003,0.003,0.003,0.85,0.427,0.85
t_7919,0.927,0.002,0.002,0.002,0.827,0.415,0.827
t_7920,0.926,0.001,0.001,0.001,0.791,0.396,0.791
t_7921,0.926,0.001,0.001,0.001,0.751,0.376,0.751
t_7922,0.927,0.001,0.001,0.001,0.694,0.348,0.694
t_7923,0.927,0.002,0.002,0.002,0.637,0.32,0.637
t_7924,0.923,0.004,0.004,0.004,0.563,0.284,0.563
t_7925,0.919,0.007,0.007,0.007,0.502,0.255,0.502
t_7926,0.917,0.01,0.01,0.01,0.44,0.225,0.44
t_7927,0.914,0.013,0.013,0.013,0.406,0.21,0.406
t_7928,0.912,0.016,0.016,0.016,0.371,0.194,0.371
t_7929,0.908,0.014,0.014,0.014,0.33,0.172,0.33
t_7930,0.898,0.013,0.013,0.013,0.295,0.154,0.295
t_7931,0.85,0.018,0.018,0.018,0.341,0.18,0.341
t_7932,0.819,0.029,0.029,0.029,0.341,0.185,0.341
t_7933,0.779,0.066,0.066,0.066,0.271,0.169,0.271
t_7934,0.786,0.114,0.114,0.114,0.19,0.152,0.19
t_7935,0.791,0.12,0.12,0.12,0.12,0.12,0.12
t_7936,0.794,0.128,0.128,0.128,0.101,0.115,0.101
t_7937,0.817,0.151,0.151,0.151,0.097,0.124,0.097
t_7938,0.81,0.136,0.136,0.136,0.085,0.111,0.085
t_7939,0.769,0.13,0.13,0.13,0.071,0.101,0.071
t_7940,0.693,0.156,0.156,0.156,0.054,0.105,0.054
t_7941,0.602,0.156,0.156,0.156,0.038,0.097,0.038
t_7942,0.554,0.164,0.164,0.164,0.024,0.094,0.024
t_7943,0.496,0.204,0.204,0.204,0.013,0.109,0.013
t_7944,0.431,0.193,0.193,0.193,0.006,0.1,0.006
t_7945,0.37,0.178,0.178,0.178,0.002,0.09,0.002
t_7946,0.331,0.167,0.167,0.167,0.001,0.084,0.001
t_7947,0.304,0.152,0.152,0.152,0.001,0.077,0.001
t_7948,0.253,0.122,0.122,0.122,0.003,0.063,0.003
t_7949,0.213,0.112,0.112,0.112,0.008,0.06,0.008
t_7950,0.167,0.114,0.114,0.114,0.019,0.067,0.019
t_7951,0.115,0.106,0.106,0.106,0.032,0.069,0.032
t_7952,0.074,0.085,0.085,0.085,0.04,0.063,0.04
t_7953,0.03,0.038,0.038,0.038,0.022,0.03,0.022
t_7954,0.007,0.018,0.018,0.018,0.007,0.013,0.007
t_7955,0.002,0.009,0.009,0.009,0.017,0.013,0.017
t_7956,0.001,0.002,0.002,0.002,0.024,0.013,0.024
t_7957,0.001,0.004,0.004,0.004,0.04,0.022,0.04
t_7958,0.001,0.0,0.0,0.0,0.057,0.029,0.057
t_7959,0.001,0.005,0.005,0.005,0.071,0.038,0.071
t_7960,0.002,0.029,0.029,0.029,0.111,0.07,0.111
t_7961,0.005,0.07,0.07,0.07,0.129,0.1,0.129
t_7962,0.007,0.108,0.108,0.108,0.108,0.108,0.108
t_7963,0.012,0.207,0.207,0.207,0.065,0.136,0.065
t_7964,0.021,0.218,0.218,0.218,0.021,0.12,0.021
t_7965,0.029,0.23,0.23,0.23,0.003,0.117,0.003
t_7966,0.012,0.266,0.266,0.266,0.002,0.134,0.002
t_7967,0.008,0.19,0.19,0.19,0.003,0.097,0.003
t_7968,0.005,0.2,0.2,0.2,0.007,0.104,0.007
t_7969,0.007,0.222,0.222,0.222,0.014,0.118,0.014
t_7970,0.023,0.236,0.236,0.236,0.041,0.139,0.041
t_7971,0.06,0.235,0.235,0.235,0.054,0.145,0.054
t_7972,0.023,0.217,0.217,0.217,0.061,0.139,0.061
t_7973,0.03,0.189,0.189,0.189,0.062,0.126,0.062
t_7974,0.045,0.086,0.086,0.086,0.063,0.075,0.063
t_7975,0.058,0.065,0.065,0.065,0.065,0.065,0.065
t_7976,0.069,0.052,0.052,0.052,0.065,0.059,0.065
t_7977,0.054,0.033,0.033,0.033,0.044,0.039,0.044
t_7978,0.052,0.015,0.015,0.015,0.021,0.018,0.021
t_7979,0.072,0.009,0.009,0.009,0.027,0.018,0.027
t_7980,0.113,0.006,0.006,0.006,0.039,0.023,0.039
t_7981,0.188,0.013,0.013,0.013,0.039,0.026,0.039
t_7982,0.288,0.012,0.012,0.012,0.028,0.02,0.028
t_7983,0.328,0.01,0.01,0.01,0.026,0.018,0.026
t_7984,0.379,0.009,0.009,0.009,0.05,0.03,0.05
t_7985,0.424,0.019,0.019,0.019,0.077,0.048,0.077
t_7986,0.394,0.038,0.038,0.038,0.115,0.077,0.115
t_7987,0.38,0.059,0.059,0.059,0.16,0.11,0.16
t_7988,0.36,0.085,0.085,0.085,0.21,0.148,0.21
t_7989,0.314,0.205,0.205,0.205,0.265,0.235,0.265
t_7990,0.257,0.283,0.283,0.283,0.359,0.321,0.359
t_7991,0.212,0.38,0.38,0.38,0.448,0.414,0.448
t_7992,0.183,0.48,0.48,0.48,0.525,0.503,0.525
t_7993,0.169,0.307,0.307,0.307,0.599,0.453,0.599
t_7994,0.157,0.546,0.546,0.546,0.651,0.599,0.651
t_7995,0.152,0.328,0.328,0.328,0.665,0.497,0.665
t_7996,0.16,0.291,0.291,0.291,0.67,0.481,0.67
t_7997,0.187,0.244,0.244,0.244,0.672,0.458,0.672
t_7998,0.202,0.204,0.204,0.204,0.594,0.399,0.594
t_7999,0.192,0.168,0.168,0.168,0.528,0.348,0.528
t_8000,0.156,0.134,0.134,0.134,0.435,0.285,0.435
t_8001,0.119,0.091,0.091,0.091,0.311,0.201,0.311
t_8002,0.095,0.038,0.038,0.038,0.189,0.114,0.189
t_8003,0.11,0.022,0.022,0.022,0.131,0.077,0.131
t_8004,0.197,0.03,0.03,0.03,0.128,0.079,0.128
t_8005,0.31,0.041,0.041,0.041,0.144,0.093,0.144
t_8006,0.35,0.045,0.045,0.045,0.155,0.1,0.155
t_8007,0.355,0.046,0.046,0.046,0.188,0.117,0.188
t_8008,0.299,0.068,0.068,0.068,0.229,0.149,0.229
t_8009,0.241,0.16,0.16,0.16,0.251,0.206,0.251
t_8010,0.174,0.179,0.179,0.179,0.251,0.215,0.251
t_8011,0.11,0.208,0.208,0.208,0.248,0.228,0.248
t_8012,0.06,0.257,0.257,0.257,0.27,0.264,0.27
t_8013,0.023,0.294,0.294,0.294,0.258,0.276,0.258
t_8014,0.013,0.342,0.342,0.342,0.252,0.297,0.252
t_8015,0.022,0.375,0.375,0.375,0.231,0.303,0.231
t_8016,0.023,0.369,0.369,0.369,0.214,0.292,0.214
t_8017,0.028,0.409,0.409,0.409,0.2,0.305,0.2
t_8018,0.026,0.479,0.479,0.479,0.194,0.337,0.194
t_8019,0.023,0.572,0.572,0.572,0.202,0.387,0.202
t_8020,0.026,0.664,0.664,0.664,0.224,0.444,0.224
t_8021,0.043,0.738,0.738,0.738,0.215,0.477,0.215
t_8022,0.065,0.793,0.793,0.793,0.255,0.524,0.255
t_8023,0.067,0.631,0.631,0.631,0.302,0.467,0.302
t_8024,0.052,0.659,0.659,0.659,0.33,0.495,0.33
t_8025,0.035,0.659,0.659,0.659,0.328,0.494,0.328
t_8026,0.021,0.615,0.615,0.615,0.356,0.486,0.356
t_8027,0.018,0.525,0.525,0.525,0.353,0.439,0.353
t_8028,0.018,0.444,0.444,0.444,0.379,0.412,0.379
t_8029,0.017,0.371,0.371,0.371,0.396,0.384,0.396
t_8030,0.023,0.316,0.316,0.316,0.439,0.378,0.439
t_8031,0.026,0.274,0.274,0.274,0.454,0.364,0.454
t_8032,0.036,0.263,0.263,0.263,0.471,0.367,0.471
t_8033,0.076,0.27,0.27,0.27,0.457,0.364,0.457
t_8034,0.099,0.279,0.279,0.279,0.427,0.353,0.427
t_8035,0.097,0.301,0.301,0.301,0.387,0.344,0.387
t_8036,0.092,0.334,0.334,0.334,0.366,0.35,0.366
t_8037,0.113,0.388,0.388,0.388,0.337,0.363,0.337
t_8038,0.151,0.443,0.443,0.443,0.314,0.379,0.314
t_8039,0.159,0.492,0.492,0.492,0.296,0.394,0.296
t_8040,0.163,0.528,0.528,0.528,0.318,0.423,0.318
t_8041,0.18,0.575,0.575,0.575,0.357,0.466,0.357
t_8042,0.164,0.849,0.849,0.849,0.421,0.635,0.421
t_8043,0.139,0.881,0.881,0.881,0.503,0.692,0.503
t_8044,0.122,0.914,0.914,0.914,0.65,0.782,0.65
t_8045,0.128,0.923,0.923,0.923,0.797,0.86,0.797
t_8046,0.109,0.93,0.93,0.93,0.883,0.907,0.883
t_8047,0.091,0.945,0.945,0.945,0.936,0.941,0.936
t_8048,0.065,0.955,0.955,0.955,0.952,0.954,0.952
t_8049,0.036,0.96,0.96,0.96,0.949,0.955,0.949
t_8050,0.037,0.957,0.957,0.957,0.909,0.933,0.909
t_8051,0.06,0.961,0.961,0.961,0.848,0.905,0.848
t_8052,0.071,0.971,0.971,0.971,0.796,0.884,0.796
t_8053,0.081,0.978,0.978,0.978,0.76,0.869,0.76
t_8054,0.092,0.981,0.981,0.981,0.755,0.868,0.755
t_8055,0.093,0.995,0.995,0.995,0.757,0.876,0.757
t_8056,0.11,0.995,0.995,0.995,0.797,0.896,0.797
t_8057,0.201,0.995,0.995,0.995,0.788,0.892,0.788
t_8058,0.319,0.995,0.995,0.995,0.792,0.894,0.792
t_8059,0.436,0.995,0.995,0.995,0.797,0.896,0.797
t_8060,0.514,0.981,0.981,0.981,0.833,0.907,0.833
t_8061,0.539,0.943,0.943,0.943,0.883,0.913,0.883
t_8062,0.637,0.839,0.839,0.839,0.935,0.887,0.935
t_8063,0.683,0.712,0.712,0.712,0.972,0.842,0.972
t_8064,0.695,0.839,0.839,0.839,0.992,0.916,0.992
t_8065,0.712,0.839,0.839,0.839,0.997,0.918,0.997
t_8066,0.683,0.981,0.981,0.981,0.999,0.99,0.999
t_8067,0.646,0.982,0.982,0.982,0.997,0.99,0.997
t_8068,0.529,0.998,0.998,0.998,0.991,0.995,0.991
t_8069,0.568,0.996,0.996,0.996,0.99,0.993,0.99
t_8070,0.624,0.986,0.986,0.986,0.988,0.987,0.988
t_8071,0.683,0.974,0.974,0.974,0.986,0.98,0.986
t_8072,0.713,0.959,0.959,0.959,0.989,0.974,0.989
t_8073,0.702,0.951,0.951,0.951,0.99,0.971,0.99
t_8074,0.671,0.903,0.903,0.903,0.986,0.945,0.986
t_8075,0.681,0.904,0.904,0.904,0.975,0.94,0.975
t_8076,0.753,0.765,0.765,0.765,0.951,0.858,0.951
t_8077,0.795,0.596,0.596,0.596,0.936,0.766,0.936
t_8078,0.805,0.431,0.431,0.431,0.917,0.674,0.917
t_8079,0.773,0.283,0.283,0.283,0.907,0.595,0.907
t_8080,0.77,0.265,0.265,0.265,0.915,0.59,0.915
t_8081,0.753,0.296,0.296,0.296,0.919,0.608,0.919
t_8082,0.691,0.3,0.3,0.3,0.91,0.605,0.91
t_8083,0.619,0.323,0.323,0.323,0.885,0.604,0.885
t_8084,0.569,0.373,0.373,0.373,0.839,0.606,0.839
t_8085,0.535,0.418,0.418,0.418,0.81,0.614,0.81
t_8086,0.533,0.477,0.477,0.477,0.783,0.63,0.783
t_8087,0.571,0.584,0.584,0.584,0.769,0.677,0.769
t_8088,0.652,0.73,0.73,0.73,0.748,0.739,0.748
t_8089,0.71,0.873,0.873,0.873,0.677,0.775,0.677
t_8090,0.764,0.943,0.943,0.943,0.548,0.746,0.548
t_8091,0.803,0.889,0.889,0.889,0.437,0.663,0.437
t_8092,0.849,0.737,0.737,0.737,0.484,0.611,0.484
t_8093,0.88,0.564,0.564,0.564,0.598,0.581,0.598
t_8094,0.882,0.38,0.38,0.38,0.695,0.538,0.695
t_8095,0.888,0.285,0.285,0.285,0.764,0.525,0.764
t_8096,0.865,0.205,0.205,0.205,0.756,0.481,0.756
t_8097,0.841,0.151,0.151,0.151,0.68,0.416,0.68
t_8098,0.822,0.12,0.12,0.12,0.597,0.359,0.597
t_8099,0.853,0.153,0.153,0.153,0.556,0.355,0.556
t_8100,0.851,0.177,0.177,0.177,0.536,0.357,0.536
t_8101,0.789,0.161,0.161,0.161,0.489,0.325,0.489
t_8102,0.705,0.12,0.12,0.12,0.44,0.28,0.44
t_8103,0.557,0.061,0.061,0.061,0.395,0.228,0.395
t_8104,0.404,0.039,0.039,0.039,0.378,0.209,0.378
t_8105,0.351,0.02,0.02,0.02,0.376,0.198,0.376
t_8106,0.319,0.018,0.018,0.018,0.369,0.194,0.369
t_8107,0.281,0.014,0.014,0.014,0.367,0.191,0.367
t_8108,0.246,0.027,0.027,0.027,0.371,0.199,0.371
t_8109,0.396,0.065,0.065,0.065,0.342,0.204,0.342
t_8110,0.372,0.112,0.112,0.112,0.323,0.218,0.323
t_8111,0.41,0.142,0.142,0.142,0.299,0.221,0.299
t_8112,0.392,0.165,0.165,0.165,0.28,0.223,0.28
t_8113,0.369,0.191,0.191,0.191,0.262,0.227,0.262
t_8114,0.337,0.214,0.214,0.214,0.27,0.242,0.27
t_8115,0.286,0.229,0.229,0.229,0.297,0.263,0.297
t_8116,0.22,0.2,0.2,0.2,0.345,0.273,0.345
t_8117,0.154,0.298,0.298,0.298,0.346,0.322,0.346
t_8118,0.088,0.309,0.309,0.309,0.34,0.325,0.34
t_8119,0.007,0.304,0.304,0.304,0.322,0.313,0.322
t_8120,0.002,0.283,0.283,0.283,0.291,0.287,0.291
t_8121,0.001,0.243,0.243,0.243,0.227,0.235,0.227
t_8122,0.0,0.113,0.113,0.113,0.13,0.122,0.13
t_8123,0.0,0.069,0.069,0.069,0.063,0.066,0.063
t_8124,0.001,0.057,0.057,0.057,0.029,0.043,0.029
t_8125,0.005,0.08,0.08,0.08,0.012,0.046,0.012
t_8126,0.017,0.143,0.143,0.143,0.006,0.075,0.006
t_8127,0.022,0.286,0.286,0.286,0.005,0.146,0.005
t_8128,0.033,0.52,0.52,0.52,0.012,0.266,0.012
t_8129,0.044,0.726,0.726,0.726,0.03,0.378,0.03
t_8130,0.057,0.803,0.803,0.803,0.063,0.433,0.063
t_8131,0.061,0.656,0.656,0.656,0.116,0.386,0.116
t_8132,0.07,0.878,0.878,0.878,0.196,0.537,0.196
t_8133,0.083,0.863,0.863,0.863,0.305,0.584,0.305
t_8134,0.159,0.655,0.655,0.655,0.442,0.549,0.442
t_8135,0.284,0.648,0.648,0.648,0.584,0.616,0.584
t_8136,0.364,0.601,0.601,0.601,0.686,0.644,0.686
t_8137,0.395,0.524,0.524,0.524,0.663,0.594,0.663
t_8138,0.483,0.458,0.458,0.458,0.631,0.545,0.631
t_8139,0.538,0.481,0.481,0.481,0.614,0.548,0.614
t_8140,0.559,0.409,0.409,0.409,0.597,0.503,0.597
t_8141,0.548,0.314,0.314,0.314,0.563,0.439,0.563
t_8142,0.576,0.239,0.239,0.239,0.534,0.387,0.534
t_8143,0.598,0.209,0.209,0.209,0.496,0.353,0.496
t_8144,0.604,0.183,0.183,0.183,0.47,0.327,0.47
t_8145,0.546,0.149,0.149,0.149,0.43,0.29,0.43
t_8146,0.377,0.134,0.134,0.134,0.388,0.261,0.388
t_8147,0.362,0.148,0.148,0.148,0.409,0.279,0.409
t_8148,0.406,0.2,0.2,0.2,0.458,0.329,0.458
t_8149,0.407,0.251,0.251,0.251,0.451,0.351,0.451
t_8150,0.316,0.312,0.312,0.312,0.466,0.389,0.466
t_8151,0.188,0.642,0.642,0.642,0.507,0.575,0.507
t_8152,0.154,0.783,0.783,0.783,0.534,0.659,0.534
t_8153,0.192,0.853,0.853,0.853,0.585,0.719,0.585
t_8154,0.217,0.925,0.925,0.925,0.627,0.776,0.627
t_8155,0.213,0.944,0.944,0.944,0.674,0.809,0.674
t_8156,0.163,0.965,0.965,0.965,0.722,0.844,0.722
t_8157,0.186,0.977,0.977,0.977,0.767,0.872,0.767
t_8158,0.174,0.978,0.978,0.978,0.816,0.897,0.816
t_8159,0.148,0.978,0.978,0.978,0.852,0.915,0.852
t_8160,0.142,0.979,0.979,0.979,0.882,0.931,0.882
t_8161,0.151,0.981,0.981,0.981,0.897,0.939,0.897
t_8162,0.175,0.981,0.981,0.981,0.911,0.946,0.911
t_8163,0.211,0.992,0.992,0.992,0.932,0.962,0.932
t_8164,0.26,0.989,0.989,0.989,0.949,0.969,0.949
t_8165,0.275,0.997,0.997,0.997,0.962,0.98,0.962
t_8166,0.253,0.995,0.995,0.995,0.979,0.987,0.979
t_8167,0.199,0.995,0.995,0.995,0.988,0.992,0.988
t_8168,0.182,0.995,0.995,0.995,0.991,0.993,0.991
t_8169,0.207,0.995,0.995,0.995,0.991,0.993,0.991
t_8170,0.194,0.995,0.995,0.995,0.991,0.993,0.991
t_8171,0.169,0.991,0.991,0.991,0.992,0.992,0.992
t_8172,0.152,0.933,0.933,0.933,0.99,0.962,0.99
t_8173,0.135,0.849,0.849,0.849,0.983,0.916,0.983
t_8174,0.15,0.791,0.791,0.791,0.944,0.868,0.944
t_8175,0.213,0.847,0.847,0.847,0.922,0.885,0.922
t_8176,0.33,0.834,0.834,0.834,0.874,0.854,0.874
t_8177,0.528,0.767,0.767,0.767,0.795,0.781,0.795
t_8178,0.652,0.732,0.732,0.732,0.694,0.713,0.694
t_8179,0.669,0.609,0.609,0.609,0.586,0.598,0.586
t_8180,0.684,0.681,0.681,0.681,0.5,0.591,0.5
t_8181,0.719,0.697,0.697,0.697,0.401,0.549,0.401
t_8182,0.771,0.629,0.629,0.629,0.338,0.484,0.338
t_8183,0.819,0.616,0.616,0.616,0.288,0.452,0.288
t_8184,0.879,0.52,0.52,0.52,0.228,0.374,0.228
t_8185,0.9,0.427,0.427,0.427,0.177,0.302,0.177
t_8186,0.934,0.33,0.33,0.33,0.143,0.237,0.143
t_8187,0.936,0.451,0.451,0.451,0.113,0.282,0.113
t_8188,0.913,0.35,0.35,0.35,0.101,0.226,0.101
t_8189,0.866,0.243,0.243,0.243,0.117,0.18,0.117
t_8190,0.815,0.171,0.171,0.171,0.123,0.147,0.123
t_8191,0.726,0.138,0.138,0.138,0.111,0.125,0.111
t_8192,0.613,0.052,0.052,0.052,0.098,0.075,0.098
t_8193,0.506,0.034,0.034,0.034,0.107,0.071,0.107
t_8194,0.49,0.046,0.046,0.046,0.156,0.101,0.156
t_8195,0.456,0.051,0.051,0.051,0.238,0.145,0.238
t_8196,0.337,0.063,0.063,0.063,0.305,0.184,0.305
t_8197,0.213,0.072,0.072,0.072,0.281,0.177,0.281
t_8198,0.155,0.06,0.06,0.06,0.258,0.159,0.258
t_8199,0.051,0.196,0.196,0.196,0.182,0.189,0.182
t_8200,0.02,0.405,0.405,0.405,0.085,0.245,0.085
t_8201,0.037,0.578,0.578,0.578,0.05,0.314,0.05
t_8202,0.14,0.838,0.838,0.838,0.084,0.461,0.084
t_8203,0.252,0.963,0.963,0.963,0.112,0.538,0.112
t_8204,0.374,0.982,0.982,0.982,0.154,0.568,0.154
t_8205,0.487,0.981,0.981,0.981,0.185,0.583,0.185
t_8206,0.578,0.994,0.994,0.994,0.181,0.588,0.181
t_8207,0.573,0.995,0.995,0.995,0.23,0.613,0.23
t_8208,0.557,0.995,0.995,0.995,0.303,0.649,0.303
t_8209,0.483,0.995,0.995,0.995,0.412,0.704,0.412
t_8210,0.391,0.995,0.995,0.995,0.493,0.744,0.493
t_8211,0.288,0.995,0.995,0.995,0.606,0.801,0.606
t_8212,0.206,0.995,0.995,0.995,0.659,0.827,0.659
t_8213,0.203,0.952,0.952,0.952,0.709,0.831,0.709
t_8214,0.17,0.856,0.856,0.856,0.762,0.809,0.762
t_8215,0.197,0.926,0.926,0.926,0.823,0.875,0.823
t_8216,0.243,0.885,0.885,0.885,0.813,0.849,0.813
t_8217,0.352,0.818,0.818,0.818,0.719,0.769,0.719
t_8218,0.516,0.514,0.514,0.514,0.617,0.566,0.617
t_8219,0.623,0.532,0.532,0.532,0.564,0.548,0.564
t_8220,0.638,0.603,0.603,0.603,0.427,0.515,0.427
t_8221,0.633,0.67,0.67,0.67,0.314,0.492,0.314
t_8222,0.58,0.669,0.669,0.669,0.266,0.468,0.266
t_8223,0.479,0.681,0.681,0.681,0.273,0.477,0.273
t_8224,0.423,0.72,0.72,0.72,0.33,0.525,0.33
t_8225,0.401,0.931,0.931,0.931,0.412,0.672,0.412
t_8226,0.443,0.98,0.98,0.98,0.495,0.738,0.495
t_8227,0.462,0.979,0.979,0.979,0.51,0.745,0.51
t_8228,0.563,0.981,0.981,0.981,0.483,0.732,0.483
t_8229,0.663,0.981,0.981,0.981,0.387,0.684,0.387
t_8230,0.723,0.99,0.99,0.99,0.293,0.642,0.293
t_8231,0.672,0.995,0.995,0.995,0.195,0.595,0.195
t_8232,0.63,0.995,0.995,0.995,0.144,0.57,0.144
t_8233,0.618,0.995,0.995,0.995,0.124,0.56,0.124
t_8234,0.606,0.995,0.995,0.995,0.123,0.559,0.123
t_8235,0.598,0.964,0.964,0.964,0.136,0.55,0.136
t_8236,0.638,0.925,0.925,0.925,0.164,0.545,0.164
t_8237,0.689,0.821,0.821,0.821,0.201,0.511,0.201
t_8238,0.688,0.702,0.702,0.702,0.248,0.475,0.248
t_8239,0.638,0.607,0.607,0.607,0.314,0.461,0.314
t_8240,0.571,0.535,0.535,0.535,0.34,0.438,0.34
t_8241,0.5,0.451,0.451,0.451,0.351,0.401,0.351
t_8242,0.438,0.427,0.427,0.427,0.328,0.378,0.328
t_8243,0.439,0.479,0.479,0.479,0.304,0.392,0.304
t_8244,0.572,0.532,0.532,0.532,0.309,0.421,0.309
t_8245,0.628,0.538,0.538,0.538,0.301,0.42,0.301
t_8246,0.598,0.491,0.491,0.491,0.267,0.379,0.267
t_8247,0.526,0.42,0.42,0.42,0.238,0.329,0.238
t_8248,0.549,0.403,0.403,0.403,0.242,0.323,0.242
t_8249,0.657,0.362,0.362,0.362,0.259,0.311,0.259
t_8250,0.742,0.329,0.329,0.329,0.271,0.3,0.271
t_8251,0.781,0.285,0.285,0.285,0.268,0.277,0.268
t_8252,0.803,0.298,0.298,0.298,0.25,0.274,0.25
t_8253,0.82,0.272,0.272,0.272,0.222,0.247,0.222
t_8254,0.826,0.265,0.265,0.265,0.194,0.23,0.194
t_8255,0.83,0.449,0.449,0.449,0.171,0.31,0.171
t_8256,0.838,0.45,0.45,0.45,0.161,0.306,0.161
t_8257,0.839,0.377,0.377,0.377,0.167,0.272,0.167
t_8258,0.855,0.458,0.458,0.458,0.167,0.313,0.167
t_8259,0.845,0.2,0.2,0.2,0.173,0.187,0.173
t_8260,0.877,0.12,0.12,0.12,0.188,0.154,0.188
t_8261,0.885,0.058,0.058,0.058,0.209,0.134,0.209
t_8262,0.889,0.042,0.042,0.042,0.217,0.13,0.217
t_8263,0.886,0.043,0.043,0.043,0.222,0.133,0.222
t_8264,0.884,0.05,0.05,0.05,0.213,0.132,0.213
t_8265,0.874,0.054,0.054,0.054,0.194,0.124,0.194
t_8266,0.861,0.052,0.052,0.052,0.174,0.113,0.174
t_8267,0.896,0.072,0.072,0.072,0.172,0.122,0.172
t_8268,0.925,0.13,0.13,0.13,0.172,0.151,0.172
t_8269,0.935,0.298,0.298,0.298,0.157,0.228,0.157
