time_step,AT00,DE00,FR00,IT00
t_4726,23.0,23.0,15.0,69.0
t_4727,23.0,22.0,18.0,54.0
t_4728,20.0,21.0,17.0,59.0
t_4729,18.0,24.0,14.0,41.0
t_4730,17.0,23.0,12.0,30.0
t_4731,17.0,23.0,10.0,29.0
t_4732,17.0,22.0,9.0,29.0
t_4733,17.0,22.0,9.0,28.0
t_4734,15.0,24.0,9.0,30.0
t_4735,15.0,21.0,7.0,40.0
t_4736,11.0,29.0,0.0,38.0
t_4737,10.0,28.0,1.0,33.0
t_4738,16.0,16.0,1.0,25.0
t_4739,17.0,11.0,0.0,21.0
t_4740,19.0,8.0,1.0,18.0
t_4741,20.0,8.0,3.0,20.0
t_4742,18.0,16.0,4.0,29.0
t_4743,19.0,16.0,6.0,23.0
t_4744,19.0,19.0,7.0,29.0
t_4745,22.0,18.0,9.0,51.0
t_4746,23.0,23.0,14.0,56.0
t_4747,25.0,21.0,19.0,83.0
t_4748,24.0,23.0,19.0,87.0
t_4749,23.0,23.0,16.0,87.0
t_4750,23.0,23.0,15.0,69.0
t_4751,23.0,22.0,18.0,54.0
t_4752,20.0,21.0,17.0,59.0
t_4753,18.0,24.0,14.0,41.0
t_4754,17.0,23.0,12.0,30.0
t_4755,17.0,23.0,10.0,29.0
t_4756,17.0,22.0,9.0,29.0
t_4757,17.0,22.0,9.0,28.0
t_4758,15.0,24.0,9.0,30.0
t_4759,15.0,21.0,7.0,40.0
t_4760,11.0,29.0,0.0,38.0
t_4761,10.0,28.0,1.0,33.0
t_4762,16.0,16.0,1.0,25.0
t_4763,17.0,11.0,0.0,21.0
t_4764,19.0,8.0,1.0,18.0
t_4765,20.0,8.0,3.0,20.0
t_4766,18.0,16.0,4.0,29.0
t_4767,19.0,16.0,6.0,23.0
t_4768,19.0,19.0,7.0,29.0
t_4769,22.0,18.0,9.0,51.0
t_4770,23.0,23.0,14.0,56.0
t_4771,25.0,21.0,19.0,83.0
t_4772,24.0,23.0,19.0,87.0
t_4773,23.0,23.0,16.0,87.0
t_4774,23.0,23.0,15.0,69.0
t_4775,23.0,22.0,18.0,54.0
t_4776,20.0,21.0,17.0,59.0
t_4777,18.0,24.0,14.0,41.0
t_4778,17.0,23.0,12.0,30.0
t_4779,17.0,23.0,10.0,29.0
t_4780,17.0,22.0,9.0,29.0
t_4781,17.0,22.0,9.0,28.0
t_4782,15.0,24.0,9.0,30.0
t_4783,15.0,21.0,7.0,40.0
t_4784,11.0,29.0,0.0,38.0
t_4785,10.0,28.0,1.0,33.0
t_4786,16.0,16.0,1.0,25.0
t_4787,17.0,11.0,0.0,21.0
t_4788,19.0,8.0,1.0,18.0
t_4789,20.0,8.0,3.0,20.0
t_4790,18.0,16.0,4.0,29.0
t_4791,19.0,16.0,6.0,23.0
t_4792,19.0,19.0,7.0,29.0
t_4793,22.0,18.0,9.0,51.0
t_4794,23.0,23.0,14.0,56.0
t_4795,25.0,21.0,19.0,83.0
t_4796,24.0,23.0,19.0,87.0
t_4797,23.0,23.0,16.0,87.0
t_4798,23.0,23.0,15.0,69.0
t_4799,23.0,22.0,18.0,54.0
t_4800,20.0,21.0,17.0,59.0
t_4801,18.0,24.0,14.0,41.0
t_4802,17.0,23.0,12.0,30.0
t_4803,17.0,23.0,10.0,29.0
t_4804,17.0,22.0,9.0,29.0
t_4805,17.0,22.0,9.0,28.0
t_4806,15.0,24.0,9.0,30.0
t_4807,15.0,21.0,7.0,40.0
t_4808,11.0,29.0,0.0,38.0
t_4809,10.0,28.0,1.0,33.0
t_4810,16.0,16.0,1.0,25.0
t_4811,17.0,11.0,0.0,21.0
t_4812,19.0,8.0,1.0,18.0
t_4813,20.0,8.0,3.0,20.0
t_4814,18.0,16.0,4.0,29.0
t_4815,19.0,16.0,6.0,23.0
t_4816,19.0,19.0,7.0,29.0
t_4817,22.0,18.0,9.0,51.0
t_4818,23.0,23.0,14.0,56.0
t_4819,25.0,21.0,19.0,83.0
t_4820,24.0,23.0,19.0,87.0
t_4821,23.0,23.0,16.0,87.0
t_4822,23.0,23.0,15.0,69.0
t_4823,23.0,22.0,18.0,54.0
t_4824,20.0,21.0,17.0,59.0
t_4825,18.0,18.0,17.0,29.0
t_4826,17.0,18.0,16.0,25.0
t_4827,16.0,18.0,15.0,25.0
t_4828,16.0,18.0,12.0,25.0
t_4829,15.0,17.0,12.0,26.0
t_4830,14.0,17.0,10.0,22.0
t_4831,12.0,13.0,3.0,12.0
t_4832,12.0,10.0,2.0,13.0
t_4833,12.0,8.0,1.0,7.0
t_4834,12.0,7.0,1.0,4.0
t_4835,12.0,4.0,1.0,2.0
t_4836,12.0,5.0,1.0,2.0
t_4837,11.0,6.0,1.0,2.0
t_4838,11.0,8.0,1.0,4.0
t_4839,12.0,10.0,2.0,6.0
t_4840,12.0,12.0,2.0,13.0
t_4841,16.0,15.0,4.0,25.0
t_4842,17.0,16.0,11.0,25.0
t_4843,18.0,17.0,16.0,26.0
t_4844,18.0,17.0,16.0,27.0
t_4845,18.0,16.0,16.0,27.0
t_4846,17.0,16.0,15.0,26.0
t_4847,17.0,16.0,16.0,25.0
t_4848,16.0,18.0,15.0,26.0
t_4849,17.0,16.0,15.0,25.0
t_4850,16.0,17.0,13.0,26.0
t_4851,16.0,17.0,12.0,27.0
t_4852,16.0,17.0,11.0,27.0
t_4853,15.0,16.0,10.0,24.0
t_4854,12.0,13.0,7.0,16.0
t_4855,8.0,8.0,2.0,4.0
t_4856,7.0,7.0,1.0,2.0
t_4857,7.0,6.0,0.0,1.0
t_4858,7.0,6.0,0.0,0.0
t_4859,7.0,5.0,0.0,0.0
t_4860,7.0,5.0,0.0,0.0
t_4861,7.0,6.0,0.0,0.0
t_4862,8.0,7.0,1.0,1.0
t_4863,8.0,8.0,1.0,2.0
t_4864,11.0,10.0,2.0,8.0
t_4865,16.0,14.0,4.0,21.0
t_4866,18.0,16.0,8.0,24.0
t_4867,18.0,17.0,14.0,26.0
t_4868,18.0,17.0,14.0,26.0
t_4869,18.0,17.0,14.0,26.0
t_4870,18.0,17.0,14.0,26.0
t_4871,18.0,17.0,16.0,26.0
t_4872,18.0,16.0,14.0,26.0
t_4873,18.0,24.0,14.0,41.0
t_4874,17.0,23.0,12.0,30.0
t_4875,17.0,23.0,10.0,29.0
t_4876,17.0,22.0,9.0,29.0
t_4877,17.0,22.0,9.0,28.0
t_4878,15.0,24.0,9.0,30.0
t_4879,15.0,21.0,7.0,40.0
t_4880,11.0,29.0,0.0,38.0
t_4881,10.0,28.0,1.0,33.0
t_4882,16.0,16.0,1.0,25.0
t_4883,17.0,11.0,0.0,21.0
t_4884,19.0,8.0,1.0,18.0
t_4885,20.0,8.0,3.0,20.0
t_4886,18.0,16.0,4.0,29.0
t_4887,19.0,16.0,6.0,23.0
t_4888,19.0,19.0,7.0,29.0
t_4889,22.0,18.0,9.0,51.0
t_4890,23.0,23.0,14.0,56.0
t_4891,25.0,21.0,19.0,83.0
t_4892,24.0,23.0,19.0,87.0
t_4893,23.0,23.0,16.0,87.0
t_4894,23.0,23.0,15.0,69.0
t_4895,23.0,22.0,18.0,54.0
t_4896,20.0,21.0,17.0,59.0
t_4897,18.0,24.0,14.0,41.0
t_4898,17.0,23.0,12.0,30.0
t_4899,17.0,23.0,10.0,29.0
t_4900,17.0,22.0,9.0,29.0
t_4901,17.0,22.0,9.0,28.0
t_4902,15.0,24.0,9.0,30.0
t_4903,15.0,21.0,7.0,40.0
t_4904,11.0,29.0,0.0,38.0
t_4905,10.0,28.0,1.0,33.0
t_4906,16.0,16.0,1.0,25.0
t_4907,17.0,11.0,0.0,21.0
t_4908,19.0,8.0,1.0,18.0
t_4909,20.0,8.0,3.0,20.0
t_4910,18.0,16.0,4.0,29.0
t_4911,19.0,16.0,6.0,23.0
t_4912,19.0,19.0,7.0,29.0
t_4913,22.0,18.0,9.0,51.0
t_4914,23.0,23.0,14.0,56.0
t_4915,25.0,21.0,19.0,83.0
t_4916,24.0,23.0,19.0,87.0
t_4917,23.0,23.0,16.0,87.0
t_4918,23.0,23.0,15.0,69.0
t_4919,23.0,22.0,18.0,54.0
t_4920,20.0,21.0,17.0,59.0
t_4921,18.0,24.0,14.0,41.0
t_4922,17.0,23.0,12.0,30.0
t_4923,17.0,23.0,10.0,29.0
t_4924,17.0,22.0,9.0,29.0
t_4925,17.0,22.0,9.0,28.0
t_4926,15.0,24.0,9.0,30.0
t_4927,15.0,21.0,7.0,40.0
t_4928,11.0,29.0,0.0,38.0
t_4929,10.0,28.0,1.0,33.0
t_4930,16.0,16.0,1.0,25.0
t_4931,17.0,11.0,0.0,21.0
t_4932,19.0,8.0,1.0,18.0
t_4933,20.0,8.0,3.0,20.0
t_4934,18.0,16.0,4.0,29.0
t_4935,19.0,16.0,6.0,23.0
t_4936,19.0,19.0,7.0,29.0
t_4937,22.0,18.0,9.0,51.0
t_4938,23.0,23.0,14.0,56.0
t_4939,25.0,21.0,19.0,83.0
t_4940,24.0,23.0,19.0,87.0
t_4941,23.0,23.0,16.0,87.0
t_4942,23.0,23.0,15.0,69.0
t_4943,23.0,22.0,18.0,54.0
t_4944,20.0,21.0,17.0,59.0
t_4945,18.0,24.0,14.0,41.0
t_4946,17.0,23.0,12.0,30.0
t_4947,17.0,23.0,10.0,29.0
t_4948,17.0,22.0,9.0,29.0
t_4949,17.0,22.0,9.0,28.0
t_4950,15.0,24.0,9.0,30.0
t_4951,15.0,21.0,7.0,40.0
t_4952,11.0,29.0,0.0,38.0
t_4953,10.0,28.0,1.0,33.0
t_4954,16.0,16.0,1.0,25.0
t_4955,17.0,11.0,0.0,21.0
t_4956,19.0,8.0,1.0,18.0
t_4957,20.0,8.0,3.0,20.0
t_4958,18.0,16.0,4.0,29.0
t_4959,19.0,16.0,6.0,23.0
t_4960,19.0,19.0,7.0,29.0
t_4961,22.0,18.0,9.0,51.0
t_4962,23.0,23.0,14.0,56.0
t_4963,25.0,21.0,19.0,83.0
t_4964,24.0,23.0,19.0,87.0
t_4965,23.0,23.0,16.0,87.0
t_4966,23.0,23.0,15.0,69.0
t_4967,23.0,22.0,18.0,54.0
t_4968,20.0,21.0,17.0,59.0
t_4969,18.0,24.0,14.0,41.0
t_4970,17.0,23.0,12.0,30.0
t_4971,17.0,23.0,10.0,29.0
t_4972,17.0,22.0,9.0,29.0
t_4973,17.0,22.0,9.0,28.0
t_4974,15.0,24.0,9.0,30.0
t_4975,15.0,21.0,7.0,40.0
t_4976,11.0,29.0,0.0,38.0
t_4977,10.0,28.0,1.0,33.0
t_4978,16.0,16.0,1.0,25.0
t_4979,17.0,11.0,0.0,21.0
t_4980,19.0,8.0,1.0,18.0
t_4981,20.0,8.0,3.0,20.0
t_4982,18.0,16.0,4.0,29.0
t_4983,19.0,16.0,6.0,23.0
t_4984,19.0,19.0,7.0,29.0
t_4985,22.0,18.0,9.0,51.0
t_4986,23.0,23.0,14.0,56.0
t_4987,25.0,21.0,19.0,83.0
t_4988,24.0,23.0,19.0,87.0
t_4989,23.0,23.0,16.0,87.0
t_4990,23.0,23.0,15.0,69.0
t_4991,23.0,22.0,18.0,54.0
t_4992,20.0,21.0,17.0,59.0
t_4993,18.0,18.0,17.0,29.0
t_4994,17.0,18.0,16.0,25.0
t_4995,16.0,18.0,15.0,25.0
t_4996,16.0,18.0,12.0,25.0
t_4997,15.0,17.0,12.0,26.0
t_4998,14.0,17.0,10.0,22.0
t_4999,12.0,13.0,3.0,12.0
t_5000,12.0,10.0,2.0,13.0
t_5001,12.0,8.0,1.0,7.0
t_5002,12.0,7.0,1.0,4.0
t_5003,12.0,4.0,1.0,2.0
t_5004,12.0,5.0,1.0,2.0
t_5005,11.0,6.0,1.0,2.0
t_5006,11.0,8.0,1.0,4.0
t_5007,12.0,10.0,2.0,6.0
t_5008,12.0,12.0,2.0,13.0
t_5009,16.0,15.0,4.0,25.0
t_5010,17.0,16.0,11.0,25.0
t_5011,18.0,17.0,16.0,26.0
t_5012,18.0,17.0,16.0,27.0
t_5013,18.0,16.0,16.0,27.0
t_5014,17.0,16.0,15.0,26.0
t_5015,17.0,16.0,16.0,25.0
t_5016,16.0,18.0,15.0,26.0
t_5017,17.0,16.0,15.0,25.0
t_5018,16.0,17.0,13.0,26.0
t_5019,16.0,17.0,12.0,27.0
t_5020,16.0,17.0,11.0,27.0
t_5021,15.0,16.0,10.0,24.0
t_5022,12.0,13.0,7.0,16.0
t_5023,8.0,8.0,2.0,4.0
t_5024,7.0,7.0,1.0,2.0
t_5025,7.0,6.0,0.0,1.0
t_5026,7.0,6.0,0.0,0.0
t_5027,7.0,5.0,0.0,0.0
t_5028,7.0,5.0,0.0,0.0
t_5029,7.0,6.0,0.0,0.0
t_5030,8.0,7.0,1.0,1.0
t_5031,8.0,8.0,1.0,2.0
t_5032,11.0,10.0,2.0,8.0
t_5033,16.0,14.0,4.0,21.0
t_5034,18.0,16.0,8.0,24.0
t_5035,18.0,17.0,14.0,26.0
t_5036,18.0,17.0,14.0,26.0
t_5037,18.0,17.0,14.0,26.0
t_5038,18.0,17.0,14.0,26.0
t_5039,18.0,17.0,16.0,26.0
t_5040,18.0,16.0,14.0,26.0
t_5041,18.0,24.0,14.0,41.0
t_5042,17.0,23.0,12.0,30.0
t_5043,17.0,23.0,10.0,29.0
t_5044,17.0,22.0,9.0,29.0
t_5045,17.0,22.0,9.0,28.0
t_5046,15.0,24.0,9.0,30.0
t_5047,15.0,21.0,7.0,40.0
t_5048,11.0,29.0,0.0,38.0
t_5049,10.0,28.0,1.0,33.0
t_5050,16.0,16.0,1.0,25.0
t_5051,17.0,11.0,0.0,21.0
t_5052,19.0,8.0,1.0,18.0
t_5053,20.0,8.0,3.0,20.0
t_5054,18.0,16.0,4.0,29.0
t_5055,19.0,16.0,6.0,23.0
t_5056,19.0,19.0,7.0,29.0
t_5057,22.0,18.0,9.0,51.0
t_5058,23.0,23.0,14.0,56.0
t_5059,25.0,21.0,19.0,83.0
t_5060,24.0,23.0,19.0,87.0
t_5061,23.0,23.0,16.0,87.0
t_5062,23.0,23.0,15.0,69.0
t_5063,23.0,22.0,18.0,54.0
t_5064,20.0,21.0,17.0,59.0
t_5065,18.0,24.0,14.0,41.0
t_5066,17.0,23.0,12.0,30.0
t_5067,17.0,23.0,10.0,29.0
t_5068,17.0,22.0,9.0,29.0
t_5069,17.0,22.0,9.0,28.0
t_5070,15.0,24.0,9.0,30.0
t_5071,15.0,21.0,7.0,40.0
t_5072,11.0,29.0,0.0,38.0
t_5073,10.0,28.0,1.0,33.0
t_5074,16.0,16.0,1.0,25.0
t_5075,17.0,11.0,0.0,21.0
t_5076,19.0,8.0,1.0,18.0
t_5077,20.0,8.0,3.0,20.0
t_5078,18.0,16.0,4.0,29.0
t_5079,19.0,16.0,6.0,23.0
t_5080,19.0,19.0,7.0,29.0
t_5081,22.0,18.0,9.0,51.0
t_5082,23.0,23.0,14.0,56.0
t_5083,25.0,21.0,19.0,83.0
t_5084,24.0,23.0,19.0,87.0
t_5085,23.0,23.0,16.0,87.0
t_5086,23.0,23.0,15.0,69.0
t_5087,23.0,22.0,18.0,54.0
t_5088,20.0,21.0,17.0,59.0
t_5089,18.0,24.0,14.0,41.0
t_5090,17.0,23.0,12.0,30.0
t_5091,17.0,23.0,10.0,29.0
t_5092,17.0,22.0,9.0,29.0
t_5093,17.0,22.0,9.0,28.0
t_5094,15.0,24.0,9.0,30.0
t_5095,15.0,21.0,7.0,40.0
t_5096,11.0,29.0,0.0,38.0
t_5097,10.0,28.0,1.0,33.0
t_5098,16.0,16.0,1.0,25.0
t_5099,17.0,11.0,0.0,21.0
t_5100,19.0,8.0,1.0,18.0
t_5101,20.0,8.0,3.0,20.0
t_5102,18.0,16.0,4.0,29.0
t_5103,19.0,16.0,6.0,23.0
t_5104,19.0,19.0,7.0,29.0
t_5105,22.0,18.0,9.0,51.0
t_5106,23.0,23.0,14.0,56.0
t_5107,25.0,21.0,19.0,83.0
t_5108,24.0,23.0,19.0,87.0
t_5109,23.0,23.0,16.0,87.0
t_5110,23.0,23.0,15.0,69.0
t_5111,23.0,22.0,18.0,54.0
t_5112,20.0,21.0,17.0,59.0
t_5113,18.0,24.0,14.0,41.0
t_5114,17.0,23.0,12.0,30.0
t_5115,17.0,23.0,10.0,29.0
t_5116,17.0,22.0,9.0,29.0
t_5117,17.0,22.0,9.0,28.0
t_5118,15.0,24.0,9.0,30.0
t_5119,15.0,21.0,7.0,40.0
t_5120,11.0,29.0,0.0,38.0
t_5121,10.0,28.0,1.0,33.0
t_5122,16.0,16.0,1.0,25.0
t_5123,17.0,11.0,0.0,21.0
t_5124,19.0,8.0,1.0,18.0
t_5125,20.0,8.0,3.0,20.0
t_5126,18.0,16.0,4.0,29.0
t_5127,19.0,16.0,6.0,23.0
t_5128,19.0,19.0,7.0,29.0
t_5129,22.0,18.0,9.0,51.0
t_5130,23.0,23.0,14.0,56.0
t_5131,25.0,21.0,19.0,83.0
t_5132,24.0,23.0,19.0,87.0
t_5133,23.0,23.0,16.0,87.0
t_5134,23.0,23.0,15.0,69.0
t_5135,23.0,22.0,18.0,54.0
t_5136,20.0,21.0,17.0,59.0
t_5137,18.0,24.0,14.0,41.0
t_5138,17.0,23.0,12.0,30.0
t_5139,17.0,23.0,10.0,29.0
t_5140,17.0,22.0,9.0,29.0
t_5141,17.0,22.0,9.0,28.0
t_5142,15.0,24.0,9.0,30.0
t_5143,15.0,21.0,7.0,40.0
t_5144,11.0,29.0,0.0,38.0
t_5145,10.0,28.0,1.0,33.0
t_5146,16.0,16.0,1.0,25.0
t_5147,17.0,11.0,0.0,21.0
t_5148,19.0,8.0,1.0,18.0
t_5149,20.0,8.0,3.0,20.0
t_5150,18.0,16.0,4.0,29.0
t_5151,19.0,16.0,6.0,23.0
t_5152,19.0,19.0,7.0,29.0
t_5153,22.0,18.0,9.0,51.0
t_5154,23.0,23.0,14.0,56.0
t_5155,25.0,21.0,19.0,83.0
t_5156,24.0,23.0,19.0,87.0
t_5157,23.0,23.0,16.0,87.0
t_5158,23.0,23.0,15.0,69.0
t_5159,23.0,22.0,18.0,54.0
t_5160,20.0,21.0,17.0,59.0
t_5161,18.0,18.0,17.0,29.0
t_5162,17.0,18.0,16.0,25.0
t_5163,16.0,18.0,15.0,25.0
t_5164,16.0,18.0,12.0,25.0
t_5165,15.0,17.0,12.0,26.0
t_5166,14.0,17.0,10.0,22.0
t_5167,12.0,13.0,3.0,12.0
t_5168,12.0,10.0,2.0,13.0
t_5169,12.0,8.0,1.0,7.0
t_5170,12.0,7.0,1.0,4.0
t_5171,12.0,4.0,1.0,2.0
t_5172,12.0,5.0,1.0,2.0
t_5173,11.0,6.0,1.0,2.0
t_5174,11.0,8.0,1.0,4.0
t_5175,12.0,10.0,2.0,6.0
t_5176,12.0,12.0,2.0,13.0
t_5177,16.0,15.0,4.0,25.0
t_5178,17.0,16.0,11.0,25.0
t_5179,18.0,17.0,16.0,26.0
t_5180,18.0,17.0,16.0,27.0
t_5181,18.0,16.0,16.0,27.0
t_5182,17.0,16.0,15.0,26.0
t_5183,17.0,16.0,16.0,25.0
t_5184,16.0,18.0,15.0,26.0
t_5185,17.0,16.0,15.0,25.0
t_5186,16.0,17.0,13.0,26.0
t_5187,16.0,17.0,12.0,27.0
t_5188,16.0,17.0,11.0,27.0
t_5189,15.0,16.0,10.0,24.0
t_5190,12.0,13.0,7.0,16.0
t_5191,8.0,8.0,2.0,4.0
t_5192,7.0,7.0,1.0,2.0
t_5193,7.0,6.0,0.0,1.0
t_5194,7.0,6.0,0.0,0.0
t_5195,7.0,5.0,0.0,0.0
t_5196,7.0,5.0,0.0,0.0
t_5197,7.0,6.0,0.0,0.0
t_5198,8.0,7.0,1.0,1.0
t_5199,8.0,8.0,1.0,2.0
t_5200,11.0,10.0,2.0,8.0
t_5201,16.0,14.0,4.0,21.0
t_5202,18.0,16.0,8.0,24.0
t_5203,18.0,17.0,14.0,26.0
t_5204,18.0,17.0,14.0,26.0
t_5205,18.0,17.0,14.0,26.0
t_5206,18.0,17.0,14.0,26.0
t_5207,18.0,17.0,16.0,26.0
t_5208,18.0,16.0,14.0,26.0
t_5209,18.0,24.0,14.0,41.0
t_5210,17.0,23.0,12.0,30.0
t_5211,17.0,23.0,10.0,29.0
t_5212,17.0,22.0,9.0,29.0
t_5213,17.0,22.0,9.0,28.0
t_5214,15.0,24.0,9.0,30.0
t_5215,15.0,21.0,7.0,40.0
t_5216,11.0,29.0,0.0,38.0
t_5217,10.0,28.0,1.0,33.0
t_5218,16.0,16.0,1.0,25.0
t_5219,17.0,11.0,0.0,21.0
t_5220,19.0,8.0,1.0,18.0
t_5221,20.0,8.0,3.0,20.0
t_5222,18.0,16.0,4.0,29.0
t_5223,19.0,16.0,6.0,23.0
t_5224,19.0,19.0,7.0,29.0
t_5225,22.0,18.0,9.0,51.0
t_5226,23.0,23.0,14.0,56.0
t_5227,25.0,21.0,19.0,83.0
t_5228,24.0,23.0,19.0,87.0
t_5229,23.0,23.0,16.0,87.0
t_5230,23.0,23.0,15.0,69.0
t_5231,23.0,22.0,18.0,54.0
t_5232,20.0,21.0,17.0,59.0
t_5233,18.0,24.0,14.0,41.0
t_5234,17.0,23.0,12.0,30.0
t_5235,17.0,23.0,10.0,29.0
t_5236,17.0,22.0,9.0,29.0
t_5237,17.0,22.0,9.0,28.0
t_5238,15.0,24.0,9.0,30.0
t_5239,15.0,21.0,7.0,40.0
t_5240,11.0,29.0,0.0,38.0
t_5241,10.0,28.0,1.0,33.0
t_5242,16.0,16.0,1.0,25.0
t_5243,17.0,11.0,0.0,21.0
t_5244,19.0,8.0,1.0,18.0
t_5245,20.0,8.0,3.0,20.0
t_5246,18.0,16.0,4.0,29.0
t_5247,19.0,16.0,6.0,23.0
t_5248,19.0,19.0,7.0,29.0
t_5249,22.0,18.0,9.0,51.0
t_5250,23.0,23.0,14.0,56.0
t_5251,25.0,21.0,19.0,83.0
t_5252,24.0,23.0,19.0,87.0
t_5253,23.0,23.0,16.0,87.0
t_5254,23.0,23.0,15.0,69.0
t_5255,23.0,22.0,18.0,54.0
t_5256,20.0,21.0,17.0,59.0
t_5257,18.0,24.0,14.0,41.0
t_5258,17.0,23.0,12.0,30.0
t_5259,17.0,23.0,10.0,29.0
t_5260,17.0,22.0,9.0,29.0
t_5261,17.0,22.0,9.0,28.0
t_5262,15.0,24.0,9.0,30.0
t_5263,15.0,21.0,7.0,40.0
t_5264,11.0,29.0,0.0,38.0
t_5265,10.0,28.0,1.0,33.0
t_5266,16.0,16.0,1.0,25.0
t_5267,17.0,11.0,0.0,21.0
t_5268,19.0,8.0,1.0,18.0
t_5269,20.0,8.0,3.0,20.0
t_5270,18.0,16.0,4.0,29.0
t_5271,19.0,16.0,6.0,23.0
t_5272,19.0,19.0,7.0,29.0
t_5273,22.0,18.0,9.0,51.0
t_5274,23.0,23.0,14.0,56.0
t_5275,25.0,21.0,19.0,83.0
t_5276,24.0,23.0,19.0,87.0
t_5277,23.0,23.0,16.0,87.0
t_5278,23.0,23.0,15.0,69.0
t_5279,23.0,22.0,18.0,54.0
t_5280,20.0,21.0,17.0,59.0
t_5281,18.0,24.0,14.0,41.0
t_5282,17.0,23.0,12.0,30.0
t_5283,17.0,23.0,10.0,29.0
t_5284,17.0,22.0,9.0,29.0
t_5285,17.0,22.0,9.0,28.0
t_5286,15.0,24.0,9.0,30.0
t_5287,15.0,21.0,7.0,40.0
t_5288,11.0,29.0,0.0,38.0
t_5289,10.0,28.0,1.0,33.0
t_5290,16.0,16.0,1.0,25.0
t_5291,17.0,11.0,0.0,21.0
t_5292,19.0,8.0,1.0,18.0
t_5293,20.0,8.0,3.0,20.0
t_5294,18.0,16.0,4.0,29.0
t_5295,19.0,16.0,6.0,23.0
t_5296,19.0,19.0,7.0,29.0
t_5297,22.0,18.0,9.0,51.0
t_5298,23.0,23.0,14.0,56.0
t_5299,25.0,21.0,19.0,83.0
t_5300,24.0,23.0,19.0,87.0
t_5301,23.0,23.0,16.0,87.0
t_5302,23.0,23.0,15.0,69.0
t_5303,23.0,22.0,18.0,54.0
t_5304,20.0,21.0,17.0,59.0
t_5305,18.0,24.0,14.0,41.0
t_5306,17.0,23.0,12.0,30.0
t_5307,17.0,23.0,10.0,29.0
t_5308,17.0,22.0,9.0,29.0
t_5309,17.0,22.0,9.0,28.0
t_5310,15.0,24.0,9.0,30.0
t_5311,15.0,21.0,7.0,40.0
t_5312,11.0,29.0,0.0,38.0
t_5313,10.0,28.0,1.0,33.0
t_5314,16.0,16.0,1.0,25.0
t_5315,17.0,11.0,0.0,21.0
t_5316,19.0,8.0,1.0,18.0
t_5317,20.0,8.0,3.0,20.0
t_5318,18.0,16.0,4.0,29.0
t_5319,19.0,16.0,6.0,23.0
t_5320,19.0,19.0,7.0,29.0
t_5321,22.0,18.0,9.0,51.0
t_5322,23.0,23.0,14.0,56.0
t_5323,25.0,21.0,19.0,83.0
t_5324,24.0,23.0,19.0,87.0
t_5325,23.0,23.0,16.0,87.0
t_5326,23.0,23.0,15.0,69.0
t_5327,23.0,22.0,18.0,54.0
t_5328,20.0,21.0,17.0,59.0
t_5329,18.0,18.0,17.0,29.0
t_5330,17.0,18.0,16.0,25.0
t_5331,16.0,18.0,15.0,25.0
t_5332,16.0,18.0,12.0,25.0
t_5333,15.0,17.0,12.0,26.0
t_5334,14.0,17.0,10.0,22.0
t_5335,12.0,13.0,3.0,12.0
t_5336,12.0,10.0,2.0,13.0
t_5337,12.0,8.0,1.0,7.0
t_5338,12.0,7.0,1.0,4.0
t_5339,12.0,4.0,1.0,2.0
t_5340,12.0,5.0,1.0,2.0
t_5341,11.0,6.0,1.0,2.0
t_5342,11.0,8.0,1.0,4.0
t_5343,12.0,10.0,2.0,6.0
t_5344,12.0,12.0,2.0,13.0
t_5345,16.0,15.0,4.0,25.0
t_5346,17.0,16.0,11.0,25.0
t_5347,18.0,17.0,16.0,26.0
t_5348,18.0,17.0,16.0,27.0
t_5349,18.0,16.0,16.0,27.0
t_5350,17.0,16.0,15.0,26.0
t_5351,17.0,16.0,16.0,25.0
t_5352,16.0,18.0,15.0,26.0
t_5353,17.0,16.0,15.0,25.0
t_5354,16.0,17.0,13.0,26.0
t_5355,16.0,17.0,12.0,27.0
t_5356,16.0,17.0,11.0,27.0
t_5357,15.0,16.0,10.0,24.0
t_5358,12.0,13.0,7.0,16.0
t_5359,8.0,8.0,2.0,4.0
t_5360,7.0,7.0,1.0,2.0
t_5361,7.0,6.0,0.0,1.0
t_5362,7.0,6.0,0.0,0.0
t_5363,7.0,5.0,0.0,0.0
t_5364,7.0,5.0,0.0,0.0
t_5365,7.0,6.0,0.0,0.0
t_5366,8.0,7.0,1.0,1.0
t_5367,8.0,8.0,1.0,2.0
t_5368,11.0,10.0,2.0,8.0
t_5369,16.0,14.0,4.0,21.0
t_5370,18.0,16.0,8.0,24.0
t_5371,18.0,17.0,14.0,26.0
t_5372,18.0,17.0,14.0,26.0
t_5373,18.0,17.0,14.0,26.0
t_5374,18.0,17.0,14.0,26.0
t_5375,18.0,17.0,16.0,26.0
t_5376,18.0,16.0,14.0,26.0
t_5377,18.0,24.0,14.0,41.0
t_5378,17.0,23.0,12.0,30.0
t_5379,17.0,23.0,10.0,29.0
t_5380,17.0,22.0,9.0,29.0
t_5381,17.0,22.0,9.0,28.0
t_5382,15.0,24.0,9.0,30.0
t_5383,15.0,21.0,7.0,40.0
t_5384,11.0,29.0,0.0,38.0
t_5385,10.0,28.0,1.0,33.0
t_5386,16.0,16.0,1.0,25.0
t_5387,17.0,11.0,0.0,21.0
t_5388,19.0,8.0,1.0,18.0
t_5389,20.0,8.0,3.0,20.0
t_5390,18.0,16.0,4.0,29.0
