t,AT00,BE00,CZ00,DE00,DKE1,DKW1,ES00,FR00,HR00,HU00,LU00,NL00,NOM1,NON1,NOS0,PL00,PT00,SE01,SE02,SE03,SE04,SI00,SK00,UK00,IT00
t_2757,0.016,0.3269,0.0558,0.1104,0.1927,0.11,0.1596,0.2707,0.2616,0.0494,0.3406,0.2826,0.1168,0.3526,0.2984,0.078,0.0855,0.1427,0.1218,0.1442,0.1045,0.0065,0.0903,0.2255,0.1275
t_2758,0.0187,0.3401,0.0636,0.1402,0.1867,0.0941,0.1594,0.2736,0.2358,0.0434,0.2827,0.2862,0.1013,0.3422,0.2356,0.1023,0.1041,0.1354,0.1132,0.1463,0.1163,0.003,0.076,0.2267,0.1349
t_2759,0.0619,0.4136,0.084,0.1724,0.1727,0.0772,0.1627,0.2467,0.1899,0.0468,0.3244,0.3211,0.0655,0.3482,0.197,0.1298,0.129,0.1245,0.0753,0.1325,0.1226,0.0615,0.0573,0.2654,0.1441
t_2760,0.0856,0.3858,0.1065,0.2027,0.1239,0.0637,0.1489,0.2284,0.1856,0.0499,0.332,0.2689,0.0495,0.338,0.1831,0.145,0.1394,0.1092,0.0637,0.1326,0.1166,0.0239,0.0266,0.2497,0.1651
t_2761,0.1044,0.3688,0.1216,0.2183,0.0771,0.0613,0.1394,0.209,0.2154,0.0587,0.3819,0.2751,0.0419,0.3332,0.1556,0.1635,0.1492,0.098,0.0604,0.1272,0.1134,0.0324,0.0102,0.2324,0.1923
t_2762,0.1286,0.322,0.1408,0.2418,0.0404,0.0597,0.1335,0.1903,0.2328,0.0817,0.3835,0.276,0.0385,0.3307,0.1123,0.1709,0.1568,0.0799,0.0614,0.1258,0.1025,0.0234,0.0048,0.2212,0.2197
t_2763,0.1457,0.2707,0.1453,0.2479,0.0163,0.0402,0.1276,0.1763,0.2454,0.0911,0.3408,0.2397,0.0376,0.3245,0.0869,0.165,0.1692,0.0696,0.0606,0.1193,0.0853,0.0337,0.0038,0.2209,0.2535
t_2764,0.1662,0.2328,0.1381,0.2479,0.029,0.0255,0.1247,0.1533,0.2701,0.0964,0.2799,0.1967,0.0374,0.3168,0.0706,0.1581,0.1742,0.0631,0.0598,0.1159,0.0663,0.0416,0.0026,0.2235,0.2677
t_2765,0.1672,0.2075,0.1387,0.2407,0.0421,0.03,0.1248,0.1364,0.2829,0.0781,0.2307,0.1709,0.0373,0.3021,0.0547,0.148,0.1796,0.0513,0.0505,0.105,0.0546,0.0373,0.0021,0.2246,0.2601
t_2766,0.1685,0.1824,0.1459,0.2228,0.0547,0.0328,0.129,0.1166,0.3049,0.0523,0.1744,0.1601,0.0402,0.2846,0.0445,0.1308,0.1909,0.0331,0.0317,0.083,0.0532,0.0342,0.0021,0.2232,0.2526
t_2767,0.1539,0.1823,0.1633,0.2147,0.0576,0.0182,0.1327,0.1022,0.2574,0.0236,0.2063,0.143,0.0452,0.2652,0.0452,0.0892,0.2143,0.0287,0.0119,0.0449,0.0421,0.0289,0.0014,0.23,0.23
t_2768,0.1263,0.1854,0.1701,0.2295,0.0524,0.0211,0.1313,0.0977,0.1552,0.0046,0.1513,0.1219,0.0441,0.2601,0.0555,0.0425,0.2415,0.0277,0.0054,0.0144,0.0145,0.004,0.0002,0.2492,0.2806
t_2769,0.1522,0.1612,0.2144,0.1889,0.0563,0.0176,0.1127,0.0887,0.1602,0.0054,0.1156,0.1141,0.0353,0.2578,0.0645,0.0293,0.2436,0.0302,0.0046,0.0125,0.0098,0.0007,0.0006,0.3033,0.3714
t_2770,0.1779,0.1426,0.2322,0.1773,0.0514,0.0268,0.1208,0.0826,0.1952,0.0056,0.1229,0.114,0.0297,0.2519,0.0913,0.0256,0.1966,0.0291,0.0051,0.0179,0.0087,0.001,0.0016,0.2957,0.3938
t_2771,0.1358,0.0994,0.2097,0.1215,0.0524,0.0314,0.1234,0.0661,0.1,0.0046,0.0851,0.0948,0.0306,0.2542,0.1126,0.0102,0.2199,0.0259,0.007,0.0223,0.0038,0.0052,0.0102,0.266,0.3781
t_2772,0.2003,0.12,0.2185,0.1399,0.0439,0.0445,0.1363,0.0712,0.0847,0.0286,0.1175,0.1241,0.0313,0.249,0.1028,0.0105,0.2262,0.0243,0.0078,0.0301,0.0043,0.0145,0.0174,0.3068,0.3856
t_2773,0.3269,0.1289,0.203,0.1627,0.0453,0.0592,0.1354,0.0797,0.1448,0.0385,0.1492,0.1444,0.0289,0.2669,0.1051,0.0125,0.19,0.0236,0.0083,0.035,0.005,0.0041,0.0185,0.3274,0.3837
t_2774,0.46,0.12,0.2162,0.1751,0.059,0.0754,0.1324,0.0817,0.1993,0.075,0.1521,0.1481,0.0289,0.2718,0.0959,0.0177,0.1587,0.0266,0.0095,0.0397,0.01,0.0058,0.0577,0.3617,0.3746
t_2775,0.4119,0.1051,0.2425,0.1735,0.0865,0.0906,0.1266,0.0816,0.2843,0.1784,0.1369,0.1456,0.0268,0.2651,0.0975,0.0231,0.1197,0.0265,0.012,0.0465,0.0178,0.0448,0.1114,0.3568,0.3747
t_2776,0.3545,0.0918,0.3106,0.165,0.0978,0.1075,0.1245,0.0775,0.3778,0.1938,0.1032,0.1317,0.027,0.2489,0.0943,0.0274,0.0925,0.0231,0.0174,0.0508,0.0268,0.1392,0.1159,0.3565,0.3934
t_2777,0.3277,0.0735,0.3244,0.1568,0.0915,0.0974,0.1206,0.0757,0.3972,0.1497,0.0965,0.11,0.0268,0.2309,0.0842,0.0408,0.0696,0.0197,0.0307,0.0544,0.0235,0.0619,0.094,0.3688,0.3604
t_2778,0.3257,0.0448,0.2532,0.1184,0.0903,0.0736,0.1146,0.0695,0.4781,0.1271,0.0854,0.0767,0.0241,0.2176,0.0772,0.0657,0.0545,0.0186,0.0612,0.0714,0.0226,0.032,0.0807,0.4089,0.2825
t_2779,0.3863,0.0241,0.2259,0.0942,0.0801,0.0673,0.1103,0.0765,0.5713,0.1611,0.0682,0.0497,0.0218,0.2002,0.0711,0.0823,0.0463,0.0254,0.1015,0.1015,0.0386,0.0372,0.0696,0.4412,0.2247
t_2780,0.4439,0.0185,0.196,0.0853,0.0594,0.0774,0.1153,0.0962,0.6378,0.2029,0.0546,0.0317,0.019,0.1878,0.0652,0.0968,0.056,0.0362,0.1467,0.1276,0.0599,0.038,0.0624,0.477,0.1872
t_2781,0.484,0.0133,0.2073,0.0774,0.0565,0.0809,0.1138,0.1115,0.6949,0.2486,0.0381,0.0243,0.019,0.1776,0.0496,0.1033,0.0736,0.0475,0.1761,0.1349,0.0641,0.0334,0.063,0.5147,0.1869
t_2782,0.4814,0.0088,0.2355,0.0743,0.0777,0.0722,0.1057,0.1205,0.6901,0.3204,0.0184,0.024,0.0193,0.1721,0.0401,0.1059,0.0962,0.0553,0.1812,0.139,0.0696,0.0355,0.0691,0.5445,0.2003
t_2783,0.4217,0.0192,0.1863,0.0647,0.1012,0.0535,0.0893,0.1204,0.4968,0.3297,0.0122,0.029,0.0187,0.2002,0.0377,0.0892,0.0998,0.0333,0.1604,0.1178,0.0613,0.024,0.0589,0.5555,0.2087
t_2784,0.4944,0.0162,0.1899,0.0589,0.0945,0.0504,0.0813,0.1222,0.5195,0.3522,0.0039,0.037,0.0198,0.201,0.0485,0.0862,0.0996,0.0372,0.1537,0.1108,0.0655,0.0156,0.0853,0.5577,0.2726
t_2785,0.5299,0.0146,0.1824,0.0533,0.078,0.0425,0.0763,0.1278,0.5973,0.3778,0.0016,0.0506,0.0235,0.2032,0.0603,0.0899,0.0864,0.0387,0.1368,0.1027,0.0718,0.0257,0.1181,0.5591,0.3341
t_2786,0.51,0.0177,0.1644,0.0516,0.0637,0.0397,0.0731,0.1349,0.622,0.3986,0.0006,0.0699,0.0221,0.2028,0.069,0.0936,0.0787,0.041,0.1182,0.1048,0.0755,0.0553,0.1382,0.5541,0.3884
t_2787,0.5124,0.0216,0.142,0.0472,0.0513,0.0412,0.0662,0.1406,0.6063,0.4064,0.0003,0.0917,0.0228,0.1996,0.0891,0.0942,0.0718,0.0393,0.0986,0.1089,0.0615,0.0805,0.1663,0.5509,0.3832
t_2788,0.5083,0.0281,0.1268,0.0447,0.0486,0.049,0.062,0.1542,0.5207,0.4448,0.0005,0.1145,0.0239,0.2012,0.1074,0.103,0.0717,0.0426,0.0809,0.1203,0.0501,0.0995,0.1829,0.5565,0.3856
t_2789,0.4732,0.0438,0.1171,0.0433,0.036,0.0531,0.0584,0.1616,0.5449,0.455,0.0005,0.1334,0.0273,0.2038,0.1378,0.1034,0.071,0.043,0.0637,0.1243,0.0433,0.1162,0.2023,0.5661,0.4213
t_2790,0.4445,0.0671,0.1129,0.0454,0.0163,0.0664,0.0567,0.1722,0.5732,0.4179,0.0011,0.1511,0.0354,0.1962,0.176,0.0971,0.0651,0.0347,0.037,0.1336,0.0352,0.1258,0.2014,0.5745,0.4633
t_2791,0.4331,0.0885,0.117,0.0394,0.0031,0.0746,0.0559,0.1677,0.5173,0.4238,0.0012,0.1587,0.0472,0.1775,0.2118,0.0601,0.0635,0.0325,0.013,0.1062,0.0266,0.096,0.1607,0.5961,0.4886
t_2792,0.4273,0.0742,0.093,0.029,0.0027,0.0781,0.0531,0.1285,0.611,0.4491,0.0011,0.1371,0.0568,0.1514,0.2815,0.0436,0.0601,0.0367,0.0094,0.0857,0.0206,0.1087,0.1173,0.6127,0.4818
t_2793,0.3649,0.0412,0.0725,0.0238,0.0053,0.1024,0.0411,0.0749,0.6841,0.3828,0.0001,0.1126,0.0748,0.1331,0.3565,0.0437,0.056,0.0448,0.0172,0.0886,0.0262,0.2151,0.1266,0.6239,0.514
t_2794,0.299,0.0339,0.0517,0.0254,0.0134,0.1409,0.0367,0.073,0.6828,0.3288,0.0002,0.1092,0.1066,0.1295,0.4326,0.0397,0.0317,0.0568,0.0327,0.1081,0.0321,0.4204,0.1139,0.6464,0.5609
t_2795,0.1913,0.0175,0.0505,0.0186,0.0146,0.14,0.0337,0.0638,0.5525,0.207,0.0,0.0824,0.1513,0.1176,0.4848,0.031,0.0209,0.0724,0.0517,0.0987,0.0395,0.3319,0.058,0.658,0.6022
t_2796,0.1746,0.0152,0.0416,0.0243,0.016,0.206,0.0405,0.0654,0.586,0.2371,0.0003,0.0873,0.1885,0.1254,0.5193,0.0338,0.0181,0.0902,0.07,0.1264,0.062,0.3739,0.063,0.6555,0.6207
t_2797,0.1954,0.014,0.0364,0.0273,0.0178,0.2353,0.0477,0.0661,0.6188,0.2679,0.001,0.0871,0.2258,0.134,0.5346,0.0353,0.0145,0.1099,0.0879,0.1513,0.078,0.3485,0.0847,0.6074,0.6264
t_2798,0.2236,0.0115,0.0351,0.0266,0.0241,0.246,0.054,0.0665,0.6732,0.2979,0.0012,0.0774,0.2602,0.1353,0.512,0.0402,0.0118,0.1237,0.1045,0.1665,0.0782,0.3157,0.1173,0.5462,0.6348
t_2799,0.247,0.0084,0.0359,0.0261,0.033,0.2663,0.0608,0.071,0.6953,0.3328,0.0005,0.0688,0.2844,0.1429,0.4666,0.0399,0.0151,0.1293,0.1193,0.1712,0.092,0.3192,0.1778,0.4923,0.6256
t_2800,0.2565,0.0074,0.0402,0.0222,0.0371,0.2872,0.0689,0.0797,0.6786,0.342,0.0007,0.0563,0.3065,0.1536,0.4235,0.0354,0.0338,0.1241,0.1321,0.1749,0.1012,0.3489,0.2239,0.468,0.6313
t_2801,0.2491,0.0105,0.0466,0.0184,0.0436,0.3032,0.0787,0.0904,0.6356,0.3167,0.0023,0.0373,0.3254,0.1728,0.373,0.0312,0.0826,0.1225,0.1656,0.1628,0.094,0.3331,0.2152,0.4182,0.618
t_2802,0.247,0.0148,0.0451,0.0203,0.05,0.2873,0.0876,0.0988,0.6421,0.3139,0.0041,0.0268,0.352,0.2123,0.327,0.0358,0.1129,0.1654,0.2636,0.1503,0.0876,0.2763,0.2331,0.3537,0.5707
t_2803,0.2533,0.0249,0.0562,0.0321,0.0659,0.2862,0.0949,0.136,0.676,0.2919,0.0041,0.0333,0.3911,0.2471,0.2977,0.0422,0.0969,0.2443,0.3785,0.1964,0.0992,0.2711,0.2832,0.273,0.5456
t_2804,0.2497,0.0482,0.0683,0.0531,0.0831,0.2805,0.1091,0.1915,0.6715,0.2798,0.0151,0.0616,0.4188,0.2768,0.2805,0.0403,0.0946,0.2817,0.4343,0.2612,0.1171,0.2584,0.3127,0.232,0.5154
t_2805,0.248,0.0877,0.0753,0.0804,0.1009,0.2836,0.1141,0.2441,0.671,0.2915,0.0682,0.1108,0.4234,0.3065,0.2687,0.0354,0.08,0.2877,0.4419,0.2939,0.13,0.2579,0.3194,0.2041,0.4846
t_2806,0.2323,0.126,0.0687,0.101,0.1191,0.2907,0.1132,0.2691,0.6839,0.3097,0.1686,0.1588,0.3938,0.3225,0.2478,0.0336,0.0651,0.2866,0.4211,0.3047,0.1458,0.2564,0.2869,0.1859,0.4538
t_2807,0.2746,0.1411,0.0718,0.1325,0.1549,0.3147,0.0937,0.2619,0.693,0.3781,0.289,0.2029,0.3284,0.3108,0.2349,0.036,0.0499,0.2967,0.4025,0.3255,0.1721,0.3552,0.2551,0.1777,0.4683
t_2808,0.2333,0.1949,0.071,0.1466,0.1581,0.3003,0.102,0.2719,0.6576,0.3269,0.2974,0.2558,0.3004,0.2991,0.2095,0.0396,0.0468,0.3242,0.3761,0.3122,0.1885,0.3232,0.2247,0.1546,0.4488
t_2809,0.2275,0.2532,0.0673,0.1492,0.1571,0.2829,0.1104,0.274,0.6313,0.3013,0.2569,0.2836,0.2958,0.2973,0.1743,0.0438,0.0483,0.3268,0.3423,0.2996,0.2156,0.282,0.1968,0.1403,0.414
t_2810,0.2321,0.302,0.0558,0.1479,0.156,0.2823,0.1095,0.2773,0.5477,0.2819,0.2519,0.2912,0.2842,0.2905,0.1616,0.0473,0.0426,0.3262,0.3036,0.2939,0.2294,0.2321,0.1721,0.1304,0.3783
t_2811,0.2266,0.3268,0.0451,0.1442,0.1509,0.2881,0.1017,0.2773,0.464,0.272,0.2732,0.2841,0.2637,0.2946,0.1555,0.0465,0.0365,0.3222,0.2587,0.2881,0.225,0.2046,0.1628,0.1268,0.3601
t_2812,0.1989,0.3485,0.0427,0.1486,0.146,0.2977,0.097,0.2921,0.4139,0.2663,0.303,0.2867,0.2338,0.3032,0.1522,0.0463,0.0391,0.2994,0.2173,0.2926,0.2172,0.1866,0.1492,0.1261,0.3677
t_2813,0.1507,0.3517,0.043,0.1488,0.1386,0.303,0.0953,0.2922,0.3999,0.2449,0.2789,0.2843,0.208,0.3129,0.1484,0.0447,0.0462,0.2562,0.1812,0.2893,0.1961,0.1729,0.1342,0.1218,0.3866
t_2814,0.1122,0.3679,0.0409,0.1538,0.1396,0.2997,0.0984,0.2986,0.3922,0.2024,0.2561,0.2936,0.1799,0.3163,0.1384,0.0416,0.0413,0.2253,0.1314,0.2804,0.176,0.1513,0.1092,0.1147,0.4062
t_2815,0.0747,0.3585,0.0295,0.1421,0.1359,0.2768,0.1019,0.2918,0.2988,0.1178,0.2561,0.282,0.1498,0.3175,0.1354,0.0313,0.0438,0.1504,0.1055,0.3128,0.1532,0.1019,0.0678,0.1045,0.3887
t_2816,0.0427,0.3363,0.0137,0.1053,0.121,0.2417,0.0972,0.2705,0.2238,0.0729,0.256,0.2721,0.1056,0.3035,0.125,0.017,0.0576,0.1209,0.0932,0.3,0.1202,0.0451,0.031,0.087,0.4479
t_2817,0.0275,0.2291,0.0283,0.0744,0.0958,0.211,0.088,0.2125,0.3394,0.0515,0.2127,0.1946,0.0753,0.2908,0.1212,0.0126,0.0317,0.1221,0.0845,0.2987,0.1082,0.0827,0.0726,0.0833,0.5044
t_2818,0.0203,0.1998,0.044,0.0811,0.0831,0.2057,0.1022,0.2162,0.4576,0.0393,0.1913,0.1664,0.0777,0.2938,0.1236,0.0135,0.0187,0.1277,0.0886,0.3111,0.0989,0.0991,0.0677,0.096,0.5306
t_2819,0.0241,0.1329,0.0334,0.067,0.065,0.2015,0.087,0.1612,0.3693,0.0286,0.1666,0.1431,0.0827,0.2815,0.1339,0.0091,0.0141,0.1334,0.1121,0.316,0.0835,0.0872,0.0322,0.0881,0.5275
t_2820,0.0306,0.1728,0.0427,0.0788,0.0788,0.2119,0.1119,0.1822,0.3605,0.0245,0.2009,0.1916,0.0956,0.2936,0.1385,0.0086,0.0574,0.143,0.1299,0.3309,0.0903,0.0654,0.0326,0.0821,0.5323
t_2821,0.0279,0.2186,0.0516,0.0834,0.0934,0.1771,0.1512,0.1966,0.3622,0.0253,0.2025,0.2459,0.1114,0.2835,0.1639,0.0081,0.159,0.1358,0.1405,0.3476,0.0774,0.0482,0.0413,0.0717,0.5157
t_2822,0.0266,0.2283,0.0618,0.0885,0.1041,0.151,0.1923,0.2111,0.3657,0.0272,0.2061,0.2759,0.1162,0.2769,0.1915,0.0088,0.2575,0.1249,0.1487,0.3227,0.0713,0.0412,0.0553,0.0582,0.497
t_2823,0.0309,0.2064,0.0699,0.0926,0.1109,0.1421,0.2113,0.2266,0.358,0.0262,0.2002,0.2594,0.1344,0.2761,0.2148,0.0112,0.3379,0.1158,0.1463,0.3032,0.0748,0.0394,0.075,0.0564,0.4818
t_2824,0.0454,0.1827,0.0868,0.0945,0.117,0.1198,0.2232,0.2304,0.3497,0.0231,0.2081,0.2121,0.1447,0.2895,0.2209,0.0144,0.3833,0.114,0.1361,0.2827,0.0808,0.0498,0.0908,0.059,0.4848
t_2825,0.0639,0.157,0.0905,0.0843,0.1221,0.1103,0.2306,0.2209,0.3006,0.0166,0.229,0.1773,0.1489,0.2921,0.2368,0.0192,0.3793,0.122,0.1305,0.2363,0.085,0.0496,0.0837,0.058,0.4687
t_2826,0.0869,0.14,0.1037,0.0982,0.1458,0.1211,0.213,0.2142,0.3154,0.0133,0.2936,0.1786,0.1443,0.2793,0.2707,0.0403,0.4056,0.1176,0.1074,0.2092,0.1051,0.0535,0.0785,0.0558,0.3968
t_2827,0.1075,0.1635,0.1529,0.1471,0.1899,0.1493,0.2045,0.2297,0.3296,0.014,0.3578,0.2207,0.1425,0.2575,0.3227,0.0821,0.3701,0.1028,0.0963,0.212,0.1491,0.0498,0.0777,0.0572,0.3355
t_2828,0.1119,0.2038,0.2121,0.2077,0.2571,0.203,0.2043,0.249,0.3033,0.0164,0.4151,0.2956,0.1371,0.233,0.384,0.1434,0.2968,0.0712,0.0918,0.2255,0.21,0.0308,0.0804,0.0561,0.2822
t_2829,0.1052,0.2523,0.2397,0.2589,0.33,0.2717,0.1947,0.2571,0.2282,0.0197,0.4556,0.3875,0.1308,0.202,0.4317,0.2,0.2756,0.0398,0.093,0.2406,0.2582,0.0092,0.0747,0.0534,0.2384
t_2830,0.0987,0.2672,0.2544,0.2919,0.3812,0.3398,0.181,0.2719,0.1673,0.0205,0.4181,0.4381,0.124,0.1814,0.4775,0.2391,0.2359,0.0276,0.0847,0.2503,0.2885,0.0027,0.0612,0.0546,0.2106
t_2831,0.104,0.2964,0.2739,0.3466,0.49,0.431,0.1977,0.3063,0.1289,0.05,0.4758,0.4543,0.1358,0.18,0.5398,0.283,0.2559,0.0121,0.0677,0.2678,0.3777,0.0002,0.0563,0.0586,0.207
t_2832,0.0969,0.2718,0.2509,0.3381,0.4819,0.4442,0.1896,0.2807,0.1063,0.0399,0.3408,0.439,0.1126,0.1764,0.5384,0.2915,0.2577,0.0095,0.0639,0.2702,0.3919,0.0001,0.0347,0.0579,0.2147
t_2833,0.0912,0.1984,0.2094,0.3249,0.4314,0.4497,0.181,0.2583,0.1041,0.0408,0.3253,0.3993,0.0874,0.1719,0.5541,0.2933,0.247,0.0066,0.0539,0.2671,0.3896,0.0005,0.0348,0.0549,0.2126
t_2834,0.0919,0.2041,0.1742,0.3182,0.3892,0.4346,0.1838,0.2298,0.0988,0.028,0.3438,0.3673,0.0826,0.162,0.559,0.2926,0.2826,0.0077,0.0469,0.2651,0.3687,0.0043,0.0441,0.055,0.2149
t_2835,0.0901,0.1929,0.1563,0.3165,0.3971,0.4133,0.1895,0.2123,0.0888,0.0237,0.2952,0.3167,0.102,0.1607,0.5501,0.2956,0.3527,0.0102,0.0445,0.257,0.345,0.0086,0.0422,0.0577,0.2168
t_2836,0.0889,0.1481,0.1477,0.311,0.4219,0.4243,0.2051,0.2191,0.087,0.0181,0.1779,0.2459,0.1379,0.1661,0.5424,0.2936,0.3461,0.0133,0.0491,0.2646,0.3478,0.0091,0.0326,0.0612,0.2124
t_2837,0.1088,0.1085,0.1496,0.315,0.4496,0.4475,0.2114,0.2282,0.082,0.0129,0.1972,0.1912,0.1796,0.1797,0.5395,0.2987,0.3464,0.0144,0.0559,0.2715,0.3693,0.0091,0.0293,0.0637,0.1906
t_2838,0.142,0.0892,0.1539,0.3163,0.4804,0.4723,0.2186,0.2238,0.0659,0.013,0.2286,0.1488,0.2176,0.1918,0.5736,0.285,0.3524,0.0139,0.0564,0.2662,0.3848,0.0161,0.0299,0.0627,0.1668
t_2839,0.1467,0.0863,0.1407,0.2875,0.5343,0.4914,0.2113,0.2176,0.0447,0.0163,0.1496,0.1196,0.2505,0.1929,0.616,0.2568,0.3023,0.0131,0.0571,0.247,0.4195,0.0258,0.027,0.0688,0.1219
t_2840,0.1186,0.0752,0.0858,0.2073,0.539,0.4727,0.1992,0.2187,0.0158,0.0104,0.1775,0.1011,0.2767,0.1877,0.6507,0.1883,0.2965,0.0125,0.0639,0.1963,0.3344,0.0107,0.0147,0.0834,0.1182
t_2841,0.1442,0.0705,0.1083,0.1588,0.5539,0.4577,0.1856,0.2188,0.0134,0.0307,0.2276,0.0911,0.2964,0.1866,0.6958,0.1673,0.3851,0.0147,0.0869,0.1923,0.3782,0.066,0.0545,0.088,0.1463
t_2842,0.2213,0.0838,0.1381,0.1504,0.5779,0.4528,0.1949,0.1961,0.0123,0.0744,0.4268,0.0828,0.3002,0.1904,0.703,0.1995,0.4464,0.0173,0.1163,0.2691,0.4467,0.14,0.0725,0.0874,0.1698
t_2843,0.2807,0.06,0.139,0.1244,0.5741,0.4432,0.2192,0.1783,0.0215,0.091,0.3591,0.0772,0.3139,0.1965,0.6502,0.2289,0.4586,0.0141,0.1532,0.411,0.5682,0.1494,0.0742,0.0801,0.1634
t_2844,0.2933,0.0507,0.1826,0.1493,0.6133,0.4296,0.2782,0.2026,0.0635,0.0958,0.2115,0.0487,0.3325,0.226,0.6611,0.2764,0.5432,0.0246,0.1599,0.4855,0.6204,0.2027,0.0667,0.083,0.1733
t_2845,0.2483,0.0358,0.1995,0.157,0.6639,0.4011,0.3495,0.248,0.1856,0.0683,0.0892,0.0331,0.3312,0.2524,0.6619,0.2803,0.6475,0.0388,0.1784,0.4742,0.6304,0.3026,0.0573,0.0943,0.1897
t_2846,0.2165,0.0261,0.1983,0.1509,0.6873,0.3811,0.4263,0.2766,0.4174,0.0545,0.0515,0.0304,0.3342,0.2725,0.6453,0.2886,0.6892,0.0563,0.2017,0.4441,0.6176,0.3468,0.06,0.1105,0.2023
t_2847,0.2038,0.0219,0.1931,0.1593,0.6745,0.3257,0.4938,0.3017,0.6007,0.0519,0.1606,0.0322,0.3371,0.2919,0.5932,0.3093,0.7179,0.0817,0.2441,0.4194,0.6039,0.3398,0.0714,0.1115,0.2269
t_2848,0.2253,0.0113,0.1988,0.1782,0.6724,0.2699,0.55,0.3413,0.6053,0.0651,0.0936,0.0226,0.3598,0.3127,0.5727,0.3149,0.7137,0.129,0.2432,0.4084,0.5955,0.3584,0.0869,0.1133,0.2473
t_2849,0.2761,0.0135,0.2032,0.1978,0.6975,0.2092,0.567,0.3581,0.4741,0.1033,0.0068,0.0139,0.4173,0.3369,0.531,0.3239,0.7038,0.2197,0.2706,0.394,0.587,0.3904,0.1006,0.1076,0.2347
t_2850,0.3993,0.0305,0.2814,0.2206,0.7086,0.1552,0.5371,0.3443,0.2341,0.1992,0.0035,0.0085,0.4861,0.3572,0.4858,0.388,0.697,0.2982,0.3144,0.4292,0.676,0.4184,0.1327,0.1074,0.2137
t_2851,0.5408,0.0465,0.3659,0.2449,0.7292,0.1413,0.4846,0.335,0.1074,0.3177,0.0508,0.0113,0.5244,0.3676,0.4222,0.4823,0.6892,0.3138,0.3621,0.4864,0.716,0.4206,0.168,0.0953,0.1807
t_2852,0.6004,0.0936,0.4408,0.2468,0.745,0.1362,0.4316,0.3073,0.0496,0.3653,0.157,0.027,0.5771,0.388,0.3786,0.5629,0.6738,0.2922,0.4086,0.5616,0.7545,0.3987,0.1727,0.0852,0.1599
t_2853,0.5755,0.0987,0.4225,0.2264,0.663,0.1406,0.3918,0.2869,0.0322,0.3389,0.26,0.04,0.6184,0.4081,0.343,0.5989,0.6407,0.27,0.4386,0.6018,0.7858,0.362,0.1484,0.0815,0.1666
t_2854,0.546,0.0998,0.3515,0.198,0.5932,0.1412,0.3573,0.2926,0.0247,0.3117,0.278,0.0551,0.6169,0.4209,0.3043,0.6034,0.497,0.2452,0.4308,0.5999,0.8052,0.3214,0.132,0.0753,0.1879
t_2855,0.4883,0.1115,0.2713,0.1745,0.5611,0.1373,0.3693,0.3311,0.0215,0.2622,0.2438,0.1031,0.6136,0.4352,0.3292,0.6465,0.3843,0.2379,0.436,0.6825,0.8852,0.2065,0.1215,0.0806,0.1732
t_2856,0.48,0.1082,0.2343,0.1459,0.5112,0.121,0.3535,0.3267,0.0282,0.2645,0.3136,0.0974,0.5686,0.4323,0.2872,0.5865,0.3274,0.2157,0.4046,0.6395,0.8573,0.2288,0.1256,0.068,0.1984
t_2857,0.4218,0.1218,0.221,0.1319,0.4625,0.1119,0.3305,0.3307,0.0365,0.2485,0.3444,0.0977,0.55,0.4344,0.2674,0.535,0.2625,0.193,0.378,0.6064,0.8308,0.2429,0.1378,0.0594,0.2113
t_2858,0.3479,0.1294,0.2186,0.1253,0.4133,0.1011,0.308,0.3305,0.0424,0.2232,0.2745,0.1155,0.5745,0.4386,0.2481,0.5045,0.2334,0.1773,0.3531,0.5937,0.8228,0.2401,0.1413,0.054,0.2301
t_2859,0.2808,0.128,0.2114,0.116,0.3027,0.1016,0.2868,0.3281,0.0816,0.2119,0.2601,0.1171,0.5797,0.445,0.2221,0.4968,0.2205,0.1801,0.3209,0.5796,0.815,0.2125,0.158,0.0499,0.2604
t_2860,0.237,0.1395,0.1943,0.1149,0.1841,0.097,0.2626,0.3264,0.128,0.2082,0.305,0.1134,0.5342,0.446,0.2077,0.4937,0.2169,0.1865,0.2866,0.5793,0.8209,0.1887,0.1601,0.0448,0.2787
t_2861,0.2185,0.1482,0.1843,0.1226,0.1247,0.0815,0.2516,0.3287,0.1814,0.2181,0.399,0.1047,0.5058,0.4422,0.1911,0.4906,0.2172,0.179,0.2642,0.587,0.831,0.1676,0.1616,0.0391,0.2838
t_2862,0.1982,0.1544,0.1761,0.1292,0.1217,0.0566,0.2479,0.3326,0.2376,0.2003,0.4075,0.0931,0.4978,0.4391,0.1703,0.4773,0.2248,0.1568,0.2431,0.5744,0.8272,0.1369,0.146,0.0356,0.2939
t_2863,0.1805,0.1786,0.1627,0.1405,0.1297,0.0357,0.2495,0.344,0.2135,0.1494,0.3933,0.0795,0.4859,0.4327,0.1461,0.454,0.2454,0.1421,0.2016,0.5153,0.7836,0.1228,0.101,0.0333,0.2694
t_2864,0.1671,0.2207,0.131,0.1335,0.1295,0.0255,0.2433,0.4031,0.1679,0.114,0.4041,0.0778,0.4817,0.4274,0.1307,0.34,0.2457,0.1418,0.1694,0.4566,0.7059,0.1139,0.0789,0.0309,0.2766
t_2865,0.1614,0.2523,0.1499,0.1232,0.1436,0.0204,0.2768,0.4238,0.1794,0.1198,0.3384,0.0789,0.4959,0.4216,0.1299,0.3284,0.3919,0.1055,0.1698,0.465,0.7294,0.1264,0.0895,0.0344,0.3459
