t,CH00
3626,5055.98
3627,4832.04
3628,4591.12
3629,5026.38
3630,5564.54
3631,6822.29
3632,7474.463
3633,7661.791
3634,7816.363
3635,8046.93
3636,7504.39
3637,7494.09
3638,7396.493
3639,7229.22
3640,6987.613
3641,6822.93
3642,6843.16
3643,6515.16
3644,6123.99
3645,6102
3646,6112
3647,5740.77
3648,5480.85
3649,5189.96
3650,4815.87
3651,4557.95
3652,4198.06
3653,4320.46
3654,4590.79
3655,5142.75
3656,5597.995
3657,5856.319
3658,5869.905
3659,6055.48
3660,6052.79
3661,6059.47
3662,5994.875
3663,5850.606
3664,5721.955
3665,5666.22
3666,5687.46
3667,5404.39
3668,5241.34
3669,5398.1
3670,5471.07
3671,5162.77
3672,4953.83
3673,4539.32
3674,4261.4
3675,4021.47
3676,3740.56
3677,3773.79
3678,3855.14
3679,4274.49
3680,4664.603
3681,4940.745
3682,5058.483
3683,5459.33
3684,5599.48
3685,5480.13
3686,5420.373
3687,5398.989
3688,5454.363
3689,5604.88
3690,5850.35
3691,5541.77
3692,5291.69
3693,5417.65
3694,5283.69
3695,4846.23
3696,4630.29
3697,4669.2
3698,4490.25
3699,4399.28
3700,4325.3
3701,4933.77
3702,5557.01
3703,6773.55
3704,7451.959
3705,7622.546
3706,7811.049
3707,8086.35
3708,7554.21
3709,7626.49
3710,7578.119
3711,7446.49
3712,7295.199
3713,7014.04
3714,7077.75
3715,6706.04
3716,6331.58
3717,6349.58
3718,6209.62
3719,5644.9
3720,5370.99
3721,5257.64
3722,4999.72
3723,4842.76
3724,4648.82
3725,5160.25
3726,5692.39
3727,6885.72
3728,7435.117
3729,7588.816
3730,7732.217
3731,7918.41
3732,7352.31
3733,7405.56
3734,7326.147
3735,7203.455
3736,7059.227
3737,6932.35
3738,6911.22
3739,6539.67
3740,6128.05
3741,6201.03
3742,6152.04
3743,5670.52
3744,5374.6
3745,5227.14
3746,4962.22
3747,4800.27
3748,4553.34
3749,5016.74
3750,5570.03
3751,6816.55
3752,7452.97
3753,7664.737
3754,7869.04
3755,8132.35
3756,7645.19
3757,7632.3
3758,7677.1
3759,7453.29
3760,7305.21
3761,6994.88
3762,7011.79
3763,6618.08
3764,6156.45
3765,6140.46
3766,6101.47
3767,5632.02
3768,5347.1
3769,5030.59
3770,4761.67
3771,4473.56
3772,4309.8
3773,4681.52
3774,5308.03
3775,6283.14
3776,6807.788
3777,7042.711
3778,7062.908
3779,7368.01
3780,7095.68
3781,7095.09
3782,7028.918
3783,6932.334
3784,6837.978
3785,6700.39
3786,6749.8
3787,6459.54
3788,6115.6
3789,6137.59
3790,5900.66
3791,5414.47
3792,5121.56
3793,5084.97
3794,4787.06
3795,4610.11
3796,4359.19
3797,4779.95
3798,5300.71
3799,6430.87
3800,7108.744
3801,7339.566
3802,7470.434
3803,7702.49
3804,7277.17
3805,7189.64
3806,7047.564
3807,6903.063
3808,6734.654
3809,6690.9
3810,6838.25
3811,6448.58
3812,6093.04
3813,5933.89
3814,5850.92
3815,5495.85
3816,5204.74
3817,4862.86
3818,4548.96
3819,4378.2
3820,4128.28
3821,4269.51
3822,4477.57
3823,4936.58
3824,5413.579
3825,5785.773
3826,5751.479
3827,5938.28
3828,6008.38
3829,5945.47
3830,5866.639
3831,5722.736
3832,5610.719
3833,5611.46
3834,5738.19
3835,5437.63
3836,5325.64
3837,5430.61
3838,5326.64
3839,4988.02
3840,4775.09
3841,4332.72
3842,4114.79
3843,3925.85
3844,3681.92
3845,3781.6
3846,3776.27
3847,4165.3
3848,4532.889
3849,4851.498
3850,4925.769
3851,5185.99
3852,5358.07
3853,5173
3854,5047.739
3855,4885.419
3856,5026.739
3857,5277.24
3858,5549.73
3859,5255.81
3860,5040.99
3861,5248.93
3862,5156.96
3863,4745.6
3864,4509.67
3865,4634.55
3866,4466.6
3867,4279.47
3868,4214.48
3869,4755.68
3870,5433.75
3871,6638.45
3872,7230.61
3873,7402.892
3874,7572.5
3875,7930.26
3876,7375.75
3877,7461.4
3878,7296.59
3879,7170.29
3880,7092.84
3881,6856.03
3882,6907.51
3883,6429.5
3884,6041.23
3885,6069.22
3886,6048.23
3887,5478.11
3888,5209.19
3889,5084.33
3890,4869.4
3891,4690.45
3892,4491.51
3893,5005.86
3894,5669.12
3895,6954.05
3896,7552.308
3897,7701.713
3898,7996.368
3899,8270.85
3900,7694.3
3901,7660.84
3902,7548.308
3903,7420.071
3904,7329.378
3905,7174.54
3906,7283.84
3907,6854.52
3908,6424.23
3909,6346.25
3910,6219.29
3911,5633.17
3912,5387.24
3913,5269.14
3914,5015.22
3915,4855.26
3916,4675.32
3917,5116.33
3918,5711.23
3919,6870.11
3920,7437.048
3921,7542.103
3922,7718.958
3923,7968.78
3924,7433.39
3925,7500.92
3926,7427.048
3927,7298.631
3928,7197.118
3929,7044.97
3930,7060.83
3931,6730.84
3932,6287.67
3933,6222.69
3934,6209.69
3935,5682.02
3936,5391.1
3937,5277.68
3938,5020.75
3939,4863.8
3940,4683.86
3941,5092.48
3942,5666.06
3943,6748.07
3944,7281.702
3945,7351.471
3946,7506.632
3947,7720.78
3948,7204.56
3949,7264.91
3950,7154.742
3951,7021.176
3952,6930.812
3953,6717.32
3954,6713.74
3955,6413.43
3956,6050.92
3957,6087.91
3958,6133.9
3959,5598.58
3960,5323.66
3961,5181.27
3962,4907.35
3963,4730.4
3964,4491.47
3965,4894.39
3966,5484.3
3967,6630.22
3968,7167.128
3969,7276.184
3970,7420.048
3971,7613.93
3972,7162.53
3973,7183.06
3974,7093.148
3975,6892.751
3976,6709.258
3977,6615.16
3978,6641.95
3979,6318.78
3980,5857.81
3981,5838.81
3982,5992.77
3983,5590.14
3984,5348.22
3985,4944.97
3986,4625.07
3987,4360.14
3988,3996.25
3989,4071.27
3990,4415.29
3991,4975.96
3992,5470.813
3993,5757.714
3994,5773.723
3995,5939.67
3996,5933.67
3997,5933.67
3998,5933.873
3999,5831.907
4000,5670.753
4001,5610.78
4002,5643.73
4003,5376.89
4004,5168.81
4005,5338.75
4006,5453.72
4007,5087.93
4008,4853
4009,4430.14
4010,4126.03
4011,3876.11
4012,3575.2
4013,3604.66
4014,3719.14
4015,4202.61
4016,4528.033
4017,4824.476
4018,4867.933
4019,5159.52
4020,5274.71
4021,5136.52
4022,5036.083
4023,4944.859
4024,4978.093
4025,5135
4026,5353.85
4027,5078.15
4028,4948.69
4029,5203.61
4030,5345.57
4031,4912.99
4032,4594.89
4033,4642.76
4034,4461.81
4035,4318.86
4036,4204.89
4037,4765.04
4038,5361.82
4039,6652.95
4040,7341.914
4041,7542.017
4042,7776.784
4043,8034.54
4044,7514.61
4045,7642.66
4046,7588.844
4047,7451.963
4048,7318.924
4049,7060.66
4050,7019.33
4051,6657.96
4052,6363.97
4053,6243.81
4054,6232.82
4055,5780.61
4056,5364.54
4057,5189.44
4058,4918.52
4059,4695.59
4060,4467.66
4061,4819.62
4062,5455.5
4063,6698.27
4064,7313.152
4065,7492.149
4066,7705.032
4067,7976.89
4068,7469.52
4069,7605
4070,7607.062
4071,7525.622
4072,7453.302
4073,7156.08
4074,7090.01
4075,6740.93
4076,6411.97
4077,6329
4078,6233.03
4079,5666.3
4080,5371.38
4081,5244.49
4082,4980.56
4083,4720.64
4084,4561.89
4085,4900.16
4086,5557.71
4087,6814.39
4088,7453.866
4089,7586.493
4090,7837.746
4091,8112
4092,7613.29
4093,7728.11
4094,7709.786
4095,7533.677
4096,7301.906
4097,7093.62
4098,7025.27
4099,6639.3
4100,6254.77
4101,6146.8
4102,6143.8
4103,5637.37
4104,5360.45
4105,5207.6
4106,4916.68
4107,4718.74
4108,4472.82
4109,4857.53
4110,5477.13
4111,6723.09
4112,7346.684
4113,7509.416
4114,7686.584
4115,7949.73
4116,7449.95
4117,7561.84
4118,7554.624
4119,7457.518
4120,7313.694
4121,7105.19
4122,7094.65
4123,6813.37
4124,6473.73
4125,6240.8
4126,6132.83
4127,5603.48
4128,5331.56
4129,5178.28
4130,4898.37
4131,4696.43
4132,4439.5
4133,4822.9
4134,5413.09
4135,6671.1
4136,7256.39
4137,7400.793
4138,7541.3
4139,7728.78
4140,7244.69
4141,7265.92
4142,7181.41
4143,6990.662
4144,6779.53
4145,6661.64
4146,6649.72
4147,6362.68
4148,5879.28
4149,5831.29
4150,6000.43
4151,5572.17
4152,5303.25
4153,4950.02
4154,4618.12
4155,4357.19
4156,4057.28
4157,4154.77
4158,4382.07
4159,4975.47
4160,5447.817
4161,5739.226
4162,5770.717
4163,5903.19
4164,5935.93
4165,5896.19
4166,5848.697
4167,5701.975
4168,5575.777
4169,5518.79
4170,5526.73
4171,5264.43
4172,5113.14
4173,5290.08
4174,5334.87
4175,5075.17
4176,4775.07
4177,4355.05
4178,4129.11
4179,3942.17
4180,3655.26
4181,3666.07
4182,3719.98
4183,4178.52
4184,4541.295
4185,4791.119
4186,4889.195
4187,5094.24
4188,5214.26
4189,5112.24
4190,5093.135
4191,5048.086
4192,5116.125
4193,5300.29
4194,5490.45
4195,5303.07
4196,5128.97
4197,5329.91
4198,5306.91
4199,4942.87
4200,4651.96
4201,4758.29
4202,4577.35
4203,4449.39
4204,4326.42
4205,4844.41
4206,5479.36
4207,6813.26
4208,7502.172
4209,7704.221
4210,7950.042
4211,8184.85
4212,7598.48
4213,7689
4214,7646.132
4215,7543.712
4216,7345.222
4217,7096.08
4218,7057.89
4219,6644.68
4220,6255.65
4221,6188.67
4222,6145.68
4223,5645.03
4224,5352.11
4225,5253.72
4226,4994.8
4227,4799.85
4228,4570.92
4229,4963.44
4230,5547.01
4231,6834.59
4232,7439.093
4233,7538.709
4234,7767.993
4235,8091.21
4236,7502.57
4237,7592.36
4238,7539.063
4239,7426.922
4240,7259.143
4241,7043.86
4242,6998.57
4243,6638.68
4244,6248.03
4245,6112.88
4246,6124.88
4247,5659.6
4248,5372.68
4249,5238.64
4250,4967.72
4251,4782.78
4252,4524.85
4253,4939.26
4254,5520.41
4255,6745.76
4256,7353.144
4257,7487.645
4258,7736.224
4259,7986.58
4260,7503.44
4261,7604.7
4262,7571.274
4263,7487.568
4264,7348.344
4265,7083.29
4266,7000.16
4267,6660.6
4268,6238.2
4269,6149.03
4270,6243
4271,5814.27
4272,5536.55
4273,5319.64
4274,5017.73
4275,4829.79
4276,4571.86
4277,4948.23
4278,5488.48
4279,6716.76
4280,7289.16
4281,7505.642
4282,7791.2
4283,8018.57
4284,7573.94
4285,7720.66
4286,7711.23
4287,7628.037
4288,7577.27
4289,7404.21
4290,7274.14
4291,6844.65
4292,6445.09
4293,6329.13
4294,6440.1
4295,5982.44
4296,5683.53
4297,5457.58
4298,5148.67
4299,4942.73
4300,4663.81
4301,5023.72
4302,5618.59
4303,6711.26
4304,7340.137
4305,7629.284
4306,7802.197
4307,7945.09
4308,7576.18
4309,7628.18
4310,7539.267
4311,7358.341
4312,7166.387
4313,6996.32
4314,6921.2
4315,6616.25
4316,6161.09
4317,6064.11
4318,6173.08
4319,5825.47
4320,5588.54
4321,5194.2
4322,4870.3
4323,4604.38
4324,4242.49
4325,4314.13
4326,4536.87
4327,5215.86
4328,5736.432
4329,6036.098
4330,6051.342
4331,6186.57
4332,6196.22
4333,6211.57
4334,6191.302
4335,6112.704
4336,5980.362
4337,5896.93
4338,5905.46
4339,5649.3
4340,5348.67
4341,5484.63
4342,5524.61
4343,5206.2
4344,5001.26
4345,4522
4346,4294.06
4347,4069.13
4348,3753.23
4349,3777.21
4350,3830.5
4351,4280.84
4352,4654.905
4353,4982.965
4354,5079.775
4355,5391.51
4356,5575.36
4357,5452.49
4358,5410.675
4359,5365.781
4360,5398.685
4361,5554.29
4362,5724.94
4363,5368.45
4364,5096.31
4365,5197.28
4366,5209.28
4367,4889.89
4368,4575.98
4369,4598.23
4370,4397.29
4371,4314.32
4372,4231.34
4373,4763.07
4374,5386.64
4375,6691.86
4376,7473.487
4377,7661.291
4378,7882.367
4379,8107.44
4380,7556.17
4381,7680.57
4382,7647.437
4383,7518.905
4384,7368.517
4385,7110.89
4386,7040.15
4387,6706.68
4388,6266.94
4389,6209.96
4390,6073
4391,5532.95
4392,5253.04
4393,5121.97
4394,4852.05
4395,4668.1
4396,4411.18
4397,4857.3
4398,5485.36
4399,6756.69
4400,7390.758
4401,7582.931
4402,7749.648
4403,7986.33
4404,7452.88
4405,7538.46
4406,7513.718
4407,7388.381
4408,7245.798
4409,6975.41
4410,6857.94
4411,6525.39
4412,6116.19
4413,6104.2
4414,6159.18
4415,5633.82
4416,5349.9
4417,5172.85
4418,4895.93
4419,4697.99
4420,4472.06
4421,4858.63
4422,5460.27
4423,6717.16
4424,7307.747
4425,7511.43
4426,7720.627
4427,7945.8
4428,7472.07
4429,7568.91
4430,7545.677
4431,7447.58
4432,7299.747
4433,7090.29
4434,7031.8
4435,6637.58
4436,6244.94
4437,6187.96
4438,6097.98
4439,5620.71
4440,5343.8
4441,5182.27
4442,4898.35
4443,4706.41
4444,4462.48
4445,4850.03
4446,5427.6
4447,6635.35
4448,7259.859
4449,7440.514
4450,7693.729
4451,7961.95
4452,7437.76
4453,7584.06
4454,7546.779
4455,7456.174
4456,7248.869
4457,7044.53
4458,7013.13
4459,6619.13
4460,6180.59
4461,6164.59
4462,6130.6
4463,5625.13
4464,5348.22
4465,5198.79
4466,4911.88
4467,4670.95
4468,4446.02
4469,4871.41
4470,5420.76
4471,6650.92
4472,7346.228
4473,7574.668
4474,7713.118
4475,7868.56
4476,7375.94
4477,7349.71
4478,7283.248
4479,7111.056
4480,6874.368
4481,6700.39
4482,6701.38
4483,6429.12
4484,5989.58
4485,5908.61
4486,5856.62
4487,5484.7
4488,5262.77
4489,4900.39
4490,4576.49
4491,4352.56
4492,4022.66
4493,4133.06
4494,4316.22
4495,4951.01
4496,5409.183
4497,5725.418
4498,5748.083
4499,5914.72
4500,5930.07
4501,5889.73
4502,5838.053
4503,5727.77
4504,5611.123
4505,5532.52
4506,5485.87
4507,5227.11
4508,4995.79
4509,5142.74
4510,5264.71
4511,4976.37
4512,4715.45
4513,4292.86
4514,4063.93
4515,3856.99
4516,3566.07
4517,3601.29
4518,3639.48
4519,4124.77
4520,4444.811
4521,4708.875
4522,4817.701
4523,5093.48
4524,5237.85
4525,5129.47
4526,5049.631
4527,4979.234
4528,4979.651
4529,5123.3
4530,5263
4531,4911.54
4532,4822.41
4533,5061.34
4534,5124.32
4535,4790.9
4536,4471.8
4537,4579.42
4538,4394.47
4539,4196.34
4540,4130.55
4541,4626.84
4542,5185.23
4543,6413.29
4544,6988.407
4545,7288.979
4546,7442.267
4547,7705.9
4548,7283.79
4549,7388
4550,7369.487
4551,7262.75
4552,7116.557
4553,6823.69
4554,6668.59
4555,6361.32
4556,6014.99
4557,6023.99
4558,6056.98
4559,5533.13
4560,5278.21
4561,5184.96
4562,4910.04
4563,4624.93
4564,4448.18
4565,4866.28
4566,5315.07
4567,6500.1
4568,7085.065
4569,7409.291
4570,7612.105
4571,7721.73
4572,7297.79
4573,7422.82
4574,7438.955
4575,7382.018
4576,7218.025
4577,6996.8
4578,6933.59
4579,6621.52
4580,6242.44
4581,6082.3
4582,5981.33
4583,5528.85
4584,5296.92
4585,5126.98
4586,4859.06
4587,4703.11
4588,4500.17
4589,4894.36
4590,5352.28
4591,6552.7
4592,7108.791
4593,7372.172
4594,7490.681
4595,7714.36
4596,7314.55
4597,7400.64
4598,7344.921
4599,7234.088
4600,6955.841
4601,6749.39
4602,6689.88
4603,6317.21
4604,6024.22
4605,6010.22
4606,6004.22
4607,5527.86
4608,5222.96
4609,5088.86
4610,4846.93
4611,4661.99
4612,4444.06
4613,4869.74
4614,5377.42
4615,6533.36
4616,7106.978
4617,7323.678
4618,7547.848
4619,7657.82
4620,7184.07
4621,7263.94
4622,7217.748
4623,7089.656
4624,6953.828
4625,6721.34
4626,6748.01
4627,6449.74
4628,6095.06
4629,6064.07
4630,5987.1
4631,5550.72
4632,5307.8
4633,5107.65
4634,4908.9
4635,4742.95
4636,4512.02
4637,4931
4638,5352.89
4639,6482.03
4640,7041.018
4641,7254.118
4642,7496.078
4643,7653.87
4644,7159.94
4645,7204.01
4646,7093.198
4647,6907.331
4648,6738.308
4649,6612.03
4650,6697.68
4651,6440.18
4652,6007.1
4653,5899.13
4654,5799.16
4655,5468.73
4656,5263.79
4657,4918.74
4658,4618.83
4659,4310.72
4660,3994.82
4661,4129.08
4662,4379.52
4663,4905.07
4664,5380.222
4665,5653.458
4666,5746.312
4667,5937.96
4668,5849.64
4669,5815.8
4670,5736.112
4671,5621.319
4672,5498.182
4673,5460.6
4674,5490
4675,5242.19
4676,5101.17
4677,5253.12
4678,5251.12
4679,4857.56
4680,4658.62
4681,4224.4
4682,3981.47
4683,3820.52
4684,3617.77
4685,3703.03
4686,3655.16
4687,4064.16
4688,4408.405
4689,4690.683
4690,4806.485
4691,5070.05
4692,5231.31
4693,5098.05
4694,4996.425
4695,4938.131
4696,4979.425
4697,5087.5
4698,5326.86
4699,4998.65
4700,4808.41
4701,5019.34
4702,5010.35
4703,4620.28
4704,4390.35
4705,4555.21
4706,4344.08
4707,4257.1
4708,4175.13
4709,4643.53
4710,5107.89
4711,6203.09
4712,6854.581
4713,7037.036
4714,7131.311
4715,7348.94
4716,6996.3
4717,7062.03
4718,7001.541
4719,6848.146
4720,6641.451
4721,6491.69
4722,6412.5
4723,6084.08
4724,5795.94
4725,5818.93
4726,5885.91
4727,5373.96
4728,5096.85
4729,4928.69
4730,4671.77
4731,4560
4732,4369.05
4733,4753.8
4734,5218.36
4735,6236.25
4736,6774.851
4737,7058.766
4738,7221.911
4739,7278.94
4740,6915.14
4741,7060.2
4742,7008.981
4743,6939.893
4744,6807.041
4745,6623.54
4746,6554.77
4747,6187.54
4748,5854.22
4749,5915.2
4750,5940.2
4751,5474.72
4752,5243.79
4753,5111.62
4754,4845.7
4755,4653.76
4756,4439.83
4757,4741.88
4758,5182
4759,6249.64
4760,6821.768
4761,7101.205
4762,7296.818
4763,7350.31
4764,7016.25
4765,7110.38
4766,7167.858
4767,7091.041
4768,6888.748
4769,6677.19
4770,6621.57
4771,6361.99
4772,5953.78
4773,6008.76
4774,6001.76
4775,5576.48
4776,5338.56
4777,5119.41
4778,4901.67
4779,4702.73
4780,4449.8
4781,4795.19
4782,5168.35
4783,6348.46
4784,6987.691
4785,7227.051
4786,7449.551
4787,7512.91
4788,7155.31
4789,7216
4790,7198.431
4791,7109.17
4792,6942.511
4793,6728.69
4794,6703.89
4795,6353.69
4796,6026.6
4797,6002.61
4798,5926.63
4799,5408.32
4800,5268.56
4801,5043.74
4802,4796.81
4803,4586.88
4804,4411.12
4805,4798.59
4806,5170.93
4807,6238.6
4808,6766.1
4809,6998.691
4810,7202.17
4811,7314.28
4812,6962.06
4813,7002.37
4814,6912.06
4815,6712.452
4816,6482.19
4817,6443.88
4818,6481.54
4819,6317.81
4820,5926.24
4821,5697.12
4822,5607.14
4823,5293.86
4824,5063.93
4825,4761.6
4826,4473.69
4827,4248.76
4828,3938.85
4829,4079.62
4830,4210.24
4831,4736.55
4832,5185.225
4833,5524.171
4834,5496.135
4835,5684.27
4836,5735.32
4837,5761.44
4838,5695.265
4839,5610.209
4840,5447.145
4841,5458.49
4842,5500.85
4843,5205.4
4844,5065.91
4845,5182.68
4846,5157.88
4847,4812.59
4848,4633.64
4849,4232.35
4850,4017.42
4851,3816.48
4852,3519.37
4853,3610.46
4854,3661.75
4855,3989.88
4856,4284.913
4857,4556.963
4858,4591.823
4859,4819.64
4860,5015.19
4861,4890.81
4862,4794.953
4863,4731.528
4864,4732.973
4865,4806.51
4866,4991.16
4867,4712.86
4868,4624.06
4869,4900.98
4870,4933.97
4871,4541.26
4872,4345.32
4873,4337.19
4874,4177.24
4875,4071.27
4876,3975.3
4877,4383.41
4878,4781.59
4879,5744.01
4880,6316.08
4881,6534.249
4882,6669.97
4883,6849.68
4884,6549.14
4885,6581.76
4886,6506.02
4887,6427.668
4888,6300.09
4889,6150.63
4890,6185.17
4891,5862.62
4892,5504.36
4893,5572.34
4894,5610.33
4895,5130.95
4896,4931.01
4897,4828.48
4898,4484.39
4899,4299.44
4900,4063.51
4901,4422.28
4902,4773.05
4903,5766.24
4904,6275.91
4905,6467.674
4906,6650.8
4907,6800.93
4908,6496.6
4909,6574
4910,6571.82
4911,6513.248
4912,6400.87
4913,6277.25
4914,6273.6
4915,5937.18
4916,5566.38
4917,5637.36
4918,5670.35
4919,5197.17
4920,4988.23
4921,4802.97
4922,4543.05
4923,4353.11
4924,4103.18
4925,4454.57
4926,4835.99
4927,5867.18
4928,6452.501
4929,6700.954
4930,6873.371
4931,7002.84
4932,6762.65
4933,6818.89
4934,6786.401
4935,6695.69
4936,6572.461
4937,6431.5
4938,6473.7
4939,6022.12
4940,5627.86
4941,5667.84
4942,5684.84
4943,5254.84
4944,5029.9
4945,4867.71
4946,4664.96
4947,4393.85
4948,4138.92
4949,4476.7
4950,4833.3
4951,5855.34
4952,6411.967
4953,6665.661
4954,6863.827
4955,6974
4956,6788.87
4957,6791.06
4958,6758.857
4959,6657.29
4960,6536.927
4961,6374.41
4962,6367.84
4963,6043.68
4964,5619.82
4965,5623.82
4966,5646.81
4967,5220.6
4968,5059.84
4969,4832.01
4970,4551.1
4971,4349.16
4972,4084.24
4973,4413.87
4974,4773.55
4975,5796.47
4976,6366.029
4977,6668.711
4978,6855.879
4979,6951.13
4980,6694.33
4981,6705.2
4982,6649.939
4983,6527.859
4984,6349.029
4985,6266.58
4986,6266.11
4987,5921.86
4988,5529.44
4989,5545.44
4990,5533.44
4991,5211.9
4992,5039.95
4993,4637.58
4994,4289.68
4995,4100.94
4996,3781.03
4997,3862.8
4998,4074.66
4999,4615.3
5000,5067.098
5001,5375.909
5002,5429.988
5003,5646.99
5004,5699.51
5005,5700.97
5006,5661.918
5007,5573.391
5008,5451.978
5009,5404.13
5010,5404.26
5011,5070.57
5012,4816.73
5013,4956.69
5014,4864.72
5015,4545.61
5016,4389.65
5017,4022.49
5018,3811.55
5019,3610.61
5020,3336.69
5021,3418.49
5022,3437.35
5023,3841.76
5024,4180.494
5025,4478.267
5026,4534.384
5027,4785.48
5028,4926.51
5029,4813.47
5030,4737.324
5031,4653.286
5032,4672.344
5033,4773.64
5034,4952.9
5035,4720.7
5036,4483.73
5037,4714.66
5038,4672.67
5039,4312.4
5040,4122.46
5041,4270.23
5042,4085.28
5043,3963.32
5044,3845.35
5045,4237.84
5046,4584.35
5047,5480.88
5048,6090.331
5049,6436.073
5050,6587.371
5051,6733.7
5052,6492.45
5053,6507.76
5054,6483.401
5055,6394.753
5056,6290.461
5057,6161.21
5058,6166.87
5059,5786.1
5060,5429.61
5061,5537.58
5062,5518.58
5063,5097.98
5064,4869.05
5065,4750.63
5066,4477.71
5067,4233.78
5068,3971.86
5069,4293.61
5070,4553.16
5071,5473.34
5072,5993.014
5073,6306.938
5074,6462.064
5075,6576.2
5076,6353.84
5077,6375.26
5078,6323.104
5079,6194.545
5080,6030.194
5081,5878.57
5082,5864.96
5083,5532.55
5084,5105.77
5085,5171.75
5086,5201.74
5087,4975.56
5088,4943.57
5089,4737.04
5090,4402.14
5091,4168.21
5092,3855.3
5093,3920.53
5094,3732.73
5095,4225.36
5096,4582.532
5097,4923.891
5098,5063.582
5099,5163.28
5100,5261.11
5101,5166.27
5102,5106.572
5103,5091.704
5104,5138.562
5105,5242.97
5106,5361.44
5107,5099.37
5108,4931.44
5109,5068.4
5110,5185.37
5111,5056.94
5112,4908.98
5113,4680.88
5114,4318.79
5115,4189.03
5116,3934.1
5117,4328.55
5118,4602.99
5119,5522.16
5120,6131.525
5121,6507.154
5122,6717.545
5123,6861.95
5124,6657.26
5125,6697
5126,6689.555
5127,6614.344
5128,6510.605
5129,6390.58
5130,6384.46
5131,6057.04
5132,5717.52
5133,5729.52
5134,5613.55
5135,5181.73
5136,4985.79
5137,4779.95
5138,4495.04
5139,4295.1
5140,4058.17
5141,4444.45
5142,4699.55
5143,5663.51
5144,6260.749
5145,6606.254
5146,6706.619
5147,6896.33
5148,6619.71
5149,6590.42
5150,6511.869
5151,6378.615
5152,6229.959
5153,6172.13
5154,6180.3
5155,5832.05
5156,5428.71
5157,5455.7
5158,5384.73
5159,5102.85
5160,4923.91
5161,4485.74
5162,4224.01
5163,3997.08
5164,3690.17
5165,3880.34
5166,4058.39
5167,4511.59
5168,4962.63
5169,5324.882
5170,5368.71
5171,5584.47
5172,5629.87
5173,5645.45
5174,5615.63
5175,5549.222
5176,5464.68
5177,5407.36
5178,5433.98
5179,5135.63
5180,4963.53
5181,5085.3
5182,5035.51
5183,4723.86
5184,4561.91
5185,4133.1
5186,3890.17
5187,3680.24
5188,3395.32
5189,3489.52
5190,3527.71
5191,3936.02
5192,4275.051
5193,4570.115
5194,4647.941
5195,4922.73
5196,5090.09
5197,4969.71
5198,4885.871
5199,4839.474
5200,4861.881
5201,4964.54
5202,5117.23
5203,4847.75
5204,4834.6
5205,4977.36
5206,4874.59
5207,4476
5208,4271.06
5209,4341.71
5210,4159.76
5211,4021.8
5212,3897.84
5213,4389.01
5214,4928.16
5215,5943.67
5216,6591.811
5217,6953.227
5218,7145.841
5219,7386.44
5220,7023.87
5221,7147.51
5222,7124.851
5223,7015.539
5224,6870.931
5225,6686.29
5226,6622.65
5227,6144.8
5228,5773.54
5229,5824.52
5230,5673.57
5231,5236.44
5232,5027.5
5233,4886.38
5234,4618.46
5235,4447.51
5236,4252.57
5237,4643.41
5238,5045.28
5239,6055.89
5240,6659.684
5241,6881.612
5242,7030.574
5243,7218.54
5244,6872.16
5245,6942.62
5246,6869.624
5247,6766.145
5248,6623.694
5249,6459.8
5250,6420.87
5251,6055.06
5252,5722.21
5253,5800.19
5254,5691.22
5255,5237.27
5256,5046.33
5257,4895.66
5258,4626.74
5259,4437.8
5260,4141.69
5261,4625.86
5262,5049.79
5263,6005.46
5264,6540.356
5265,6825.533
5266,6912.246
5267,7136.32
5268,6731.21
5269,6864.4
5270,6746.296
5271,6682.352
5272,6555.356
5273,6397.28
5274,6409.38
5275,6077.3
5276,5773.21
5277,5888.18
5278,5727.03
5279,5358.52
5280,5065.41
5281,4949.58
5282,4609.49
5283,4456.73
5284,4215.8
5285,4666.42
5286,5117.98
5287,6061.55
5288,6627.077
5289,6888.89
5290,6925.987
5291,7178.41
5292,6809.48
5293,6854.32
5294,6808.017
5295,6754.873
5296,6650.067
5297,6573.88
5298,6540.55
5299,6211.51
5300,5919.94
5301,5954.73
5302,5808.78
5303,5443.44
5304,5217.5
5305,5033.82
5306,4724.91
5307,4497.98
5308,4287.04
5309,4631.21
5310,5079.52
5311,6073.41
5312,6649.658
5313,6937.97
5314,7175.698
5315,7239.06
5316,6920.95
5317,6925.15
5318,6864.588
5319,6743.813
5320,6600.868
5321,6430.91
5322,6457.3
5323,6115.21
5324,5698.71
5325,5758.69
5326,5676.71
5327,5387.71
5328,5161.58
5329,4804.82
5330,4550.09
5331,4211
5332,3942.28
5333,4044.51
5334,4306.19
5335,4824.62
5336,5212.836
5337,5505.267
5338,5518.746
5339,5716.16
5340,5784.38
5341,5755.14
5342,5721.686
5343,5640.467
5344,5541.736
5345,5481.7
5346,5467.65
5347,5173.16
5348,5056.77
5349,5248.51
5350,5207.72
5351,4802.82
5352,4714.04
5353,4216.63
5354,3990.7
5355,3794.76
5356,3522.84
5357,3614
5358,3657.1
5359,4124.79
5360,4436.922
5361,4672.837
5362,4709.642
5363,4907.36
5364,5095.91
5365,5005.52
5366,4938.772
5367,4897.384
5368,4941.772
5369,5088.3
5370,5226.63
5371,4906.17
5372,4814.94
5373,5180.03
5374,5019.08
5375,4580.52
5376,4430.57
5377,4471.52
5378,4270.58
5379,4150.62
5380,4090.83
