t,demand_[MWh]
3750,2058.38
3751,1029.1
3752,686.1
3753,343.02
3754,686.1
3755,1029.1
3756,1200.62
3757,1029.1
3758,686.1
3759,514.52
3760,686.1
3761,1372.1
3762,2058.38
3763,3087.36
3764,3430.18
3765,3430.18
3766,3430.18
3767,2744.22
3768,2744.22
3769,2751.62
3770,2751.62
3771,2751.62
3772,2751.62
3773,2407.6
3774,2063.32
3775,1031.72
3776,687.82
3777,343.98
3778,687.82
3779,1031.72
3780,1203.72
3781,1031.72
3782,687.82
3783,515.92
3784,687.82
3785,1375.7
3786,2063.32
3787,3094.68
3788,3439.66
3789,3439.66
3790,3439.66
3791,2751.62
3792,2751.62
3793,2901.48
3794,2901.48
3795,2901.48
3796,2901.48
3797,2538.84
3798,2176.02
3799,1087.92
3800,725.32
3801,362.6
3802,725.32
3803,1087.92
3804,1269.3
3805,1087.92
3806,725.32
3807,543.9
3808,725.32
3809,1450.6
3810,2176.02
3811,3263.68
3812,3626.14
3813,3626.14
3814,3626.14
3815,2901.48
3816,2901.48
3817,2873.8
3818,2873.8
3819,2873.8
3820,2873.8
3821,2513.98
3822,2154.82
3823,1077.54
3824,718.3
3825,359.24
3826,718.3
3827,1077.54
3828,1257.16
3829,1077.54
3830,718.3
3831,538.74
3832,718.3
3833,1436.64
3834,2154.82
3835,3232.66
3836,3592.24
3837,3592.24
3838,3592.24
3839,2873.8
3840,2873.8
3841,2784.14
3842,2784.14
3843,2784.14
3844,2784.14
3845,2436.08
3846,2088.24
3847,1044
3848,695.98
3849,347.98
3850,695.98
3851,1044
3852,1218.1
3853,1044
3854,695.98
3855,522.08
3856,695.98
3857,1392.1
3858,2088.24
3859,3131.84
3860,3479.8
3861,3479.8
3862,3479.8
3863,2784.14
3864,2784.14
3865,2770.7
3866,2770.7
3867,2770.7
3868,2770.7
3869,2424.3
3870,2078.22
3871,1039
3872,692.68
3873,346.36
3874,692.68
3875,1039
3876,1212.16
3877,1039
3878,692.68
3879,519.54
3880,692.68
3881,1385.4
3882,2078.22
3883,3116.96
3884,3463.52
3885,3463.52
3886,3463.52
3887,2770.7
3888,2770.7
3889,2774.82
3890,2774.82
3891,2774.82
3892,2774.82
3893,2427.72
3894,2080.78
3895,1040.4
3896,693.62
3897,346.76
3898,693.62
3899,1040.4
3900,1213.82
3901,1040.4
3902,693.62
3903,520.18
3904,693.62
3905,1387.22
3906,2080.78
3907,3120.88
3908,3467.62
3909,3467.62
3910,3467.62
3911,2774.82
3912,2774.82
3913,2761.66
3914,2761.66
3915,2761.66
3916,2761.66
3917,2416.22
3918,2071.04
3919,1035.64
3920,690.38
3921,345.2
3922,690.38
3923,1035.64
3924,1208.28
3925,1035.64
3926,690.38
3927,517.8
3928,690.38
3929,1380.86
3930,2071.04
3931,3106.68
3932,3451.98
3933,3451.98
3934,3451.98
3935,2761.66
3936,2761.66
3937,2749.96
3938,2749.96
3939,2749.96
3940,2749.96
3941,2406.36
3942,2062.72
3943,1031.42
3944,687.58
3945,343.74
3946,687.58
3947,1031.42
3948,1203.2
3949,1031.42
3950,687.58
3951,515.66
3952,687.58
3953,1375.08
3954,2062.72
3955,3094.34
3956,3437.36
3957,3437.36
3958,3437.36
3959,2749.96
3960,2749.96
3961,2761.18
3962,2761.18
3963,2761.18
3964,2761.18
3965,2416.22
3966,2071.04
3967,1035.44
3968,690.38
3969,345.2
3970,690.38
3971,1035.44
3972,1208
3973,1035.44
3974,690.38
3975,517.8
3976,690.38
3977,1380.58
3978,2071.04
3979,3106.62
3980,3451.92
3981,3451.92
3982,3451.92
3983,2761.18
3984,2761.18
3985,2868.6
3986,2868.6
3987,2868.6
3988,2868.6
3989,2509.84
3990,2151.6
3991,1075.74
3992,717.12
3993,358.62
3994,717.12
3995,1075.74
3996,1255.04
3997,1075.74
3998,717.12
3999,537.8
4000,717.12
4001,1434.24
4002,2151.6
4003,3226.98
4004,3586.22
4005,3586.22
4006,3586.22
4007,2868.6
4008,2868.6
4009,2924.6
4010,2924.6
4011,2924.6
4012,2924.6
4013,2559.28
4014,2193.72
4015,1096.8
4016,731.18
4017,365.6
4018,731.18
4019,1096.8
4020,1279.64
4021,1096.8
4022,731.18
4023,548.48
4024,731.18
4025,1462.38
4026,2193.72
4027,3290.52
4028,3656.02
4029,3656.02
4030,3656.02
4031,2924.6
4032,2924.6
4033,2874.6
4034,2874.6
4035,2874.6
4036,2874.6
4037,2515.44
4038,2156.16
4039,1078.04
4040,718.68
4041,359.4
4042,718.68
4043,1078.04
4044,1257.74
4045,1078.04
4046,718.68
4047,539.02
4048,718.68
4049,1437.4
4050,2156.16
4051,3234.04
4052,3593.88
4053,3593.88
4054,3593.88
4055,2874.6
4056,2874.6
4057,2981.04
4058,2981.04
4059,2981.04
4060,2981.04
4061,2608.32
4062,2235.66
4063,1117.9
4064,745.22
4065,372.62
4066,745.22
4067,1117.9
4068,1304.2
4069,1117.9
4070,745.22
4071,558.9
4072,745.22
4073,1490.52
4074,2235.66
4075,3353.6
4076,3726.22
4077,3726.22
4078,3726.22
4079,2981.04
4080,2981.04
4081,2930.18
4082,2930.18
4083,2930.18
4084,2930.18
4085,2564.38
4086,2197.78
4087,1098.8
4088,732.56
4089,366.3
4090,732.56
4091,1098.8
4092,1282.02
4093,1098.8
4094,732.56
4095,549.44
4096,732.56
4097,1465.14
4098,2197.78
4099,3296.86
4100,3663.04
4101,3663.04
4102,3663.04
4103,2930.18
4104,2930.18
4105,2934.32
4106,2934.32
4107,2934.32
4108,2934.32
4109,2567.36
4110,2200.54
4111,1100.3
4112,733.54
4113,366.74
4114,733.54
4115,1100.3
4116,1283.8
4117,1100.3
4118,733.54
4119,550.28
4120,733.54
4121,1467.06
4122,2200.54
4123,3300.92
4124,3667.52
4125,3667.52
4126,3667.52
4127,2934.32
4128,2934.32
4129,2958.78
4130,2958.78
4131,2958.78
4132,2958.78
4133,2588.66
4134,2219.22
4135,1109.54
4136,739.62
4137,369.8
4138,739.62
4139,1109.54
4140,1294.48
4141,1109.54
4142,739.62
4143,554.86
4144,739.62
4145,1479.44
4146,2219.22
4147,3328.58
4148,3698
4149,3698
4150,3698
4151,2958.78
4152,2958.78
4153,2886.78
4154,2886.78
4155,2886.78
4156,2886.78
4157,2525.84
4158,2165.54
4159,1082.58
4160,721.76
4161,360.86
4162,721.76
4163,1082.58
4164,1263.04
4165,1082.58
4166,721.76
4167,541.36
4168,721.76
4169,1443.54
4170,2165.54
4171,3247.62
4172,3608.64
4173,3608.64
4174,3608.64
4175,2886.78
4176,2886.78
4177,2864.46
4178,2864.46
4179,2864.46
4180,2864.46
4181,2506.76
4182,2148.48
4183,1074.26
4184,716.2
4185,358.1
4186,716.2
4187,1074.26
4188,1253.3
4189,1074.26
4190,716.2
4191,537.16
4192,716.2
4193,1432.36
4194,2148.48
4195,3222.52
4196,3580.92
4197,3580.92
4198,3580.92
4199,2864.46
4200,2864.46
4201,2836.1
4202,2836.1
4203,2836.1
4204,2836.1
4205,2481.46
4206,2126.82
4207,1063.5
4208,708.98
4209,354.48
4210,708.98
4211,1063.5
4212,1240.74
4213,1063.5
4214,708.98
4215,531.76
4216,708.98
4217,1417.96
4218,2126.82
4219,3190.32
4220,3544.96
4221,3544.96
4222,3544.96
4223,2836.1
4224,2836.1
4225,2782.9
4226,2782.9
4227,2782.9
4228,2782.9
4229,2435.2
4230,2087
4231,1043.58
4232,695.66
4233,347.9
4234,695.66
4235,1043.58
4236,1217.46
4237,1043.58
4238,695.66
4239,521.74
4240,695.66
4241,1391.42
4242,2087
4243,3130.54
4244,3478.82
4245,3478.82
4246,3478.82
4247,2782.9
4248,2782.9
4249,2815.44
4250,2815.44
4251,2815.44
4252,2815.44
4253,2463.6
4254,2111.88
4255,1055.82
4256,703.82
4257,351.96
4258,703.82
4259,1055.82
4260,1231.86
4261,1055.82
4262,703.82
4263,527.92
4264,703.82
4265,1407.8
4266,2111.88
4267,3167.64
4268,3519.48
4269,3519.48
4270,3519.48
4271,2815.44
4272,2815.44
4273,2925.68
4274,2925.68
4275,2925.68
4276,2925.68
4277,2560.26
4278,2194.34
4279,1097.2
4280,731.44
4281,365.74
4282,731.44
4283,1097.2
4284,1280
4285,1097.2
4286,731.44
4287,548.54
4288,731.44
4289,1462.9
4290,2194.34
4291,3291.32
4292,3657.58
4293,3657.58
4294,3657.58
4295,2925.68
4296,2925.68
4297,3091.26
4298,3091.26
4299,3091.26
4300,3091.26
4301,2705.04
4302,2318.66
4303,1159.28
4304,772.84
4305,386.5
4306,772.84
4307,1159.28
4308,1352.46
4309,1159.28
4310,772.84
4311,579.68
4312,772.84
4313,1545.72
4314,2318.66
4315,3477.3
4316,3864.88
4317,3864.88
4318,3864.88
4319,3091.26
4320,3091.26
4321,3116.34
4322,3116.34
4323,3116.34
4324,3116.34
4325,2727.12
4326,2337.26
4327,1168.66
4328,779.16
4329,389.56
4330,779.16
4331,1168.66
4332,1363.36
4333,1168.66
4334,779.16
4335,584.32
4336,779.16
4337,1558.2
4338,2337.26
4339,3506
4340,3895.5
4341,3895.5
4342,3895.5
4343,3116.34
4344,3116.34
4345,3095.24
4346,3095.24
4347,3095.24
4348,3095.24
4349,2709.08
4350,2321.54
4351,1160.84
4352,773.92
4353,386.98
4354,773.92
4355,1160.84
4356,1354.38
4357,1160.84
4358,773.92
4359,580.42
4360,773.92
4361,1547.8
4362,2321.54
4363,3482.74
4364,3869.9
4365,3869.9
4366,3869.9
4367,3095.24
4368,3095.24
4369,2900.06
4370,2900.06
4371,2900.06
4372,2900.06
4373,2537.42
4374,2175.32
4375,1087.6
4376,725.06
4377,362.54
4378,725.06
4379,1087.6
4380,1268.88
4381,1087.6
4382,725.06
4383,543.78
4384,725.06
4385,1450.04
4386,2175.32
4387,3262.88
4388,3625.44
4389,3625.44
4390,3625.44
4391,2900.06
4392,2900.06
4393,2840.8
4394,2840.8
4395,2840.8
4396,2840.8
4397,2485.64
4398,2130.56
4399,1065.28
4400,710.16
4401,355.1
4402,710.16
4403,1065.28
4404,1242.76
4405,1065.28
4406,710.16
4407,532.58
4408,710.16
4409,1420.3
4410,2130.56
4411,3195.5
4412,3550.94
4413,3550.94
4414,3550.94
4415,2840.8
4416,2840.8
4417,2933.22
4418,2933.22
4419,2933.22
4420,2933.22
4421,2566.86
4422,2199.94
4423,1099.96
4424,733.28
4425,366.68
4426,733.28
4427,1099.96
4428,1283.26
4429,1099.96
4430,733.28
4431,550
4432,733.28
4433,1466.64
4434,2199.94
4435,3300.18
4436,3666.86
4437,3666.86
4438,3666.86
4439,2933.22
4440,2933.22
4441,3041.6
4442,3041.6
4443,3041.6
4444,3041.6
4445,2661.6
4446,2281.2
4447,1140.62
4448,760.42
4449,380.2
4450,760.42
4451,1140.62
4452,1330.68
4453,1140.62
4454,760.42
4455,570.24
4456,760.42
4457,1520.78
4458,2281.2
4459,3421.8
4460,3801.9
4461,3801.9
4462,3801.9
4463,3041.6
4464,3041.6
4465,3071.36
4466,3071.36
4467,3071.36
4468,3071.36
4469,2687.38
4470,2303.44
4471,1151.74
4472,767.82
4473,383.9
4474,767.82
4475,1151.74
4476,1343.74
4477,1151.74
4478,767.82
4479,575.84
4480,767.82
4481,1535.68
4482,2303.44
4483,3455.22
4484,3838.94
4485,3838.94
4486,3838.94
4487,3071.36
4488,3071.36
4489,2990.84
4490,2990.84
4491,2990.84
4492,2990.84
4493,2616.46
4494,2243.1
4495,1121.48
4496,747.72
4497,373.82
4498,747.72
4499,1121.48
4500,1308.38
4501,1121.48
4502,747.72
4503,560.7
4504,747.72
4505,1495.32
4506,2243.1
4507,3364.06
4508,3738.22
4509,3738.22
4510,3738.22
4511,2990.84
4512,2990.84
4513,2984.94
4514,2984.94
4515,2984.94
4516,2984.94
4517,2611.56
4518,2238.24
4519,1119.14
4520,746.16
4521,373.12
4522,746.16
4523,1119.14
4524,1305.7
4525,1119.14
4526,746.16
4527,559.56
4528,746.16
4529,1492.3
4530,2238.24
4531,3357.94
4532,3731.02
4533,3731.02
4534,3731.02
4535,2984.94
4536,2984.94
4537,2959.9
4538,2959.9
4539,2959.9
4540,2959.9
4541,2590.12
4542,2219.8
4543,1109.9
4544,739.9
4545,370
4546,739.9
4547,1109.9
4548,1294.9
4549,1109.9
4550,739.9
4551,554.96
4552,739.9
4553,1479.86
4554,2219.8
4555,3330.24
4556,3700.02
4557,3700.02
4558,3700.02
4559,2959.9
4560,2959.9
4561,2947.4
4562,2947.4
4563,2947.4
4564,2947.4
4565,2578.58
4566,2210.24
4567,1105.16
4568,736.76
4569,368.4
4570,736.76
4571,1105.16
4572,1289.38
4573,1105.16
4574,736.76
4575,552.68
4576,736.76
4577,1473.66
4578,2210.24
4579,3315.18
4580,3683.84
4581,3683.84
4582,3683.84
4583,2947.4
4584,2947.4
4585,2951.94
4586,2951.94
4587,2951.94
4588,2951.94
4589,2582.76
4590,2213.84
4591,1106.92
4592,737.98
4593,368.98
4594,737.98
4595,1106.92
4596,1291.36
4597,1106.92
4598,737.98
4599,553.44
4600,737.98
4601,1475.86
4602,2213.84
4603,3320.72
4604,3689.78
4605,3689.78
4606,3689.78
4607,2951.94
4608,2951.94
4609,2860.6
4610,2860.6
4611,2860.6
4612,2860.6
4613,2502.88
4614,2145.08
4615,1072.66
4616,715.04
4617,357.56
4618,715.04
4619,1072.66
4620,1251.44
4621,1072.66
4622,715.04
4623,536.34
4624,715.04
4625,1430.16
4626,2145.08
4627,3217.86
4628,3575.46
4629,3575.46
4630,3575.46
4631,2860.6
4632,2860.6
4633,2800.9
4634,2800.9
4635,2800.9
4636,2800.9
4637,2451.06
4638,2100.7
4639,1050.34
4640,700.24
4641,350.1
4642,700.24
4643,1050.34
4644,1225.4
4645,1050.34
4646,700.24
4647,525.2
4648,700.24
4649,1400.44
4650,2100.7
4651,3151.5
4652,3500.94
4653,3500.94
4654,3500.94
4655,2800.9
4656,2800.9
4657,2806.26
4658,2806.26
4659,2806.26
4660,2806.26
4661,2455.46
4662,2104.62
4663,1052.32
4664,701.58
4665,350.74
4666,701.58
4667,1052.32
4668,1227.72
4669,1052.32
4670,701.58
4671,526.14
4672,701.58
4673,1403.12
4674,2104.62
4675,3156.8
4676,3507.38
4677,3507.38
4678,3507.38
4679,2806.26
4680,2806.26
4681,2844.66
4682,2844.66
4683,2844.66
4684,2844.66
4685,2489.38
4686,2133.94
4687,1066.86
4688,711.26
4689,355.64
4690,711.26
4691,1066.86
4692,1244.74
4693,1066.86
4694,711.26
4695,533.42
4696,711.26
4697,1422.46
4698,2133.94
4699,3201
4700,3556.38
4701,3556.38
4702,3556.38
4703,2844.66
4704,2844.66
4705,2777.02
4706,2777.02
4707,2777.02
4708,2777.02
4709,2429.72
4710,2082.64
4711,1041.24
4712,694.2
4713,347.06
4714,694.2
4715,1041.24
4716,1214.78
4717,1041.24
4718,694.2
4719,520.62
4720,694.2
4721,1388.38
4722,2082.64
4723,3123.98
4724,3470.68
4725,3470.68
4726,3470.68
4727,2777.02
4728,2777.02
4729,2787.18
4730,2787.18
4731,2787.18
4732,2787.18
4733,2438.42
4734,2090.42
4735,1045.06
4736,696.76
4737,348.32
4738,696.76
4739,1045.06
4740,1219.34
4741,1045.06
4742,696.76
4743,522.58
4744,696.76
4745,1393.48
4746,2090.42
4747,3135.5
4748,3483.1
4749,3483.1
4750,3483.1
4751,2787.18
4752,2787.18
4753,2880.06
4754,2880.06
4755,2880.06
4756,2880.06
4757,2519.9
4758,2160.16
4759,1080.04
4760,720.1
4761,360
4762,720.1
4763,1080.04
4764,1260.06
4765,1080.04
4766,720.1
4767,540.04
4768,720.1
4769,1440.08
4770,2160.16
4771,3239.84
4772,3599.96
4773,3599.96
4774,3599.96
4775,2880.06
4776,2880.06
4777,2995.06
4778,2995.06
4779,2995.06
4780,2995.06
4781,2620.46
4782,2245.92
4783,1123
4784,748.68
4785,374.32
4786,748.68
4787,1123
4788,1310.18
4789,1123
4790,748.68
4791,561.52
4792,748.68
4793,1497.46
4794,2245.92
4795,3369.06
4796,3743.16
4797,3743.16
4798,3743.16
4799,2995.06
4800,2995.06
4801,2892.52
4802,2892.52
4803,2892.52
4804,2892.52
4805,2531.24
4806,2169.72
4807,1084.84
4808,723.22
4809,361.64
4810,723.22
4811,1084.84
4812,1265.6
4813,1084.84
4814,723.22
4815,542.38
4816,723.22
4817,1446.42
4818,2169.72
4819,3254.52
4820,3616.24
4821,3616.24
4822,3616.24
4823,2892.52
4824,2892.52
4825,2788.68
4826,2788.68
4827,2788.68
4828,2788.68
4829,2440.16
4830,2091.46
4831,1045.76
4832,697.26
4833,348.56
4834,697.26
4835,1045.76
4836,1220.14
4837,1045.76
4838,697.26
4839,522.96
4840,697.26
4841,1394.4
4842,2091.46
4843,3137.5
4844,3485.64
4845,3485.64
4846,3485.64
4847,2788.68
4848,2788.68
4849,2762.98
4850,2762.98
4851,2762.98
4852,2762.98
4853,2417.68
4854,2072.38
4855,1036.04
4856,690.74
4857,345.34
4858,690.74
4859,1036.04
4860,1208.82
4861,1036.04
4862,690.74
4863,518.08
4864,690.74
4865,1381.44
4866,2072.38
4867,3108.48
4868,3453.36
4869,3453.36
4870,3453.36
4871,2762.98
4872,2762.98
4873,2767.3
4874,2767.3
4875,2767.3
4876,2767.3
4877,2421.46
4878,2075.26
4879,1037.64
4880,691.76
4881,345.92
4882,691.76
4883,1037.64
4884,1210.64
4885,1037.64
4886,691.76
4887,518.82
4888,691.76
4889,1383.64
4890,2075.26
4891,3112.62
4892,3459.08
4893,3459.08
4894,3459.08
4895,2767.3
4896,2767.3
4897,2899.5
4898,2899.5
4899,2899.5
4900,2899.5
4901,2536.9
4902,2174.34
4903,1087.14
4904,724.78
4905,362.44
4906,724.78
4907,1087.14
4908,1268.36
4909,1087.14
4910,724.78
4911,543.6
4912,724.78
4913,1449.54
4914,2174.34
4915,3261.64
4916,3624.38
4917,3624.38
4918,3624.38
4919,2899.5
4920,2899.5
4921,3034.3
4922,3034.3
4923,3034.3
4924,3034.3
4925,2655.06
4926,2275.62
4927,1137.86
4928,758.6
4929,379.24
4930,758.6
4931,1137.86
4932,1327.56
4933,1137.86
4934,758.6
4935,568.92
4936,758.6
4937,1517.16
4938,2275.62
4939,3413.5
4940,3792.22
4941,3792.22
4942,3792.22
4943,3034.3
4944,3034.3
4945,3118.18
4946,3118.18
4947,3118.18
4948,3118.18
4949,2728
4950,2338.58
4951,1169.32
4952,779.52
4953,389.8
4954,779.52
4955,1169.32
4956,1364.16
4957,1169.32
4958,779.52
4959,584.62
4960,779.52
4961,1559.04
4962,2338.58
4963,3507.44
4964,3898.12
4965,3898.12
4966,3898.12
4967,3118.18
4968,3118.18
4969,3153.58
4970,3153.58
4971,3153.58
4972,3153.58
4973,2759.48
4974,2365.06
4975,1182.56
4976,788.46
4977,394.14
4978,788.46
4979,1182.56
4980,1379.64
4981,1182.56
4982,788.46
4983,591.32
4984,788.46
4985,1576.8
4986,2365.06
4987,3548.12
4988,3941.34
4989,3941.34
4990,3941.34
4991,3153.58
4992,3153.58
4993,3197.22
4994,3197.22
4995,3197.22
4996,3197.22
4997,2797.32
4998,2397.72
4999,1198.78
5000,799.14
5001,399.62
5002,799.14
5003,1198.78
5004,1398.6
5005,1198.78
5006,799.14
5007,599.4
5008,799.14
5009,1598.4
5010,2397.72
5011,3596.6
5012,3996.16
5013,3996.16
5014,3996.16
5015,3197.22
5016,3197.22
5017,3010.02
5018,3010.02
5019,3010.02
5020,3010.02
5021,2633.84
5022,2257.5
5023,1128.76
5024,752.56
5025,376.22
5026,752.56
5027,1128.76
5028,1316.94
5029,1128.76
5030,752.56
5031,564.4
5032,752.56
5033,1505
5034,2257.5
5035,3385.94
5036,3762.2
5037,3762.2
5038,3762.2
5039,3010.02
5040,3010.02
5041,2892.24
5042,2892.24
5043,2892.24
5044,2892.24
5045,2530.88
5046,2169.5
5047,1084.6
5048,723.1
5049,361.52
5050,723.1
5051,1084.6
5052,1265.38
5053,1084.6
5054,723.1
5055,542.32
5056,723.1
5057,1446.18
5058,2169.5
5059,3253.92
5060,3615.22
5061,3615.22
5062,3615.22
5063,2892.24
5064,2892.24
5065,2825.38
5066,2825.38
5067,2825.38
5068,2825.38
5069,2472.12
5070,2118.96
5071,1059.5
5072,706.3
5073,353.14
5074,706.3
5075,1059.5
5076,1236.18
5077,1059.5
5078,706.3
5079,529.78
5080,706.3
5081,1412.78
5082,2118.96
5083,3178.66
5084,3531.3
5085,3531.3
5086,3531.3
5087,2825.38
5088,2825.38
5089,2878.68
5090,2878.68
5091,2878.68
5092,2878.68
5093,2518.94
5094,2158.82
5095,1079.5
5096,719.66
5097,359.84
5098,719.66
5099,1079.5
5100,1259.38
5101,1079.5
5102,719.66
5103,539.76
5104,719.66
5105,1439.4
5106,2158.82
5107,3238.94
5108,3598.3
5109,3598.3
5110,3598.3
5111,2878.68
5112,2878.68
5113,3072.56
5114,3072.56
5115,3072.56
5116,3072.56
5117,2688.38
5118,2304.4
5119,1152.22
5120,768.12
5121,384.06
5122,768.12
5123,1152.22
5124,1344.16
5125,1152.22
5126,768.12
5127,576.1
5128,768.12
5129,1536.14
5130,2304.4
5131,3456.06
5132,3840.52
5133,3840.52
5134,3840.52
5135,3072.56
5136,3072.56
5137,3067.5
5138,3067.5
5139,3067.5
5140,3067.5
5141,2684.1
5142,2300.82
5143,1150.42
5144,766.92
5145,383.46
5146,766.92
5147,1150.42
5148,1342.12
5149,1150.42
5150,766.92
5151,575.16
5152,766.92
5153,1533.88
5154,2300.82
5155,3451.74
5156,3834.52
5157,3834.52
5158,3834.52
5159,3067.5
5160,3067.5
5161,2985.22
5162,2985.22
5163,2985.22
5164,2985.22
5165,2611.82
5166,2238.96
5167,1119.42
5168,746.24
5169,373.12
5170,746.24
5171,1119.42
5172,1305.98
5173,1119.42
5174,746.24
5175,559.74
5176,746.24
5177,1492.56
5178,2238.96
5179,3358.14
5180,3731.16
5181,3731.16
5182,3731.16
5183,2985.22
5184,2985.22
5185,2984.94
5186,2984.94
5187,2984.94
5188,2984.94
5189,2611.56
5190,2238.24
5191,1119.14
5192,746.16
5193,373.12
5194,746.16
5195,1119.14
5196,1305.7
5197,1119.14
5198,746.16
5199,559.56
5200,746.16
5201,1492.3
5202,2238.24
5203,3357.94
5204,3731.02
5205,3731.02
5206,3731.02
5207,2984.94
5208,2984.94
5209,2991.06
5210,2991.06
5211,2991.06
5212,2991.06
5213,2617.26
5214,2243.44
5215,1121.68
5216,747.76
5217,373.92
5218,747.76
5219,1121.68
5220,1308.66
5221,1121.68
5222,747.76
5223,560.9
5224,747.76
5225,1495.66
5226,2243.44
5227,3365.12
5228,3739.22
5229,3739.22
5230,3739.22
5231,2991.06
5232,2991.06
5233,2904.46
5234,2904.46
5235,2904.46
5236,2904.46
5237,2541.52
5238,2178.36
5239,1089.26
5240,726.2
5241,363.04
5242,726.2
5243,1089.26
5244,1270.76
5245,1089.26
5246,726.2
5247,544.62
5248,726.2
5249,1452.24
5250,2178.36
5251,3267.54
5252,3630.44
5253,3630.44
5254,3630.44
5255,2904.46
5256,2904.46
5257,2871
5258,2871
5259,2871
5260,2871
5261,2511.86
5262,2153.04
5263,1076.6
5264,717.76
5265,358.9
5266,717.76
5267,1076.6
5268,1256.06
5269,1076.6
5270,717.76
5271,538.3
5272,717.76
5273,1435.48
5274,2153.04
5275,3229.6
5276,3589
5277,3589
5278,3589
5279,2871
5280,2871
5281,2857.48
5282,2857.48
5283,2857.48
5284,2857.48
5285,2500.04
5286,2142.88
5287,1071.5
5288,714.36
5289,357.16
5290,714.36
5291,1071.5
5292,1250.12
5293,1071.5
5294,714.36
5295,535.82
5296,714.36
5297,1428.78
5298,2142.88
5299,3214.66
5300,3571.68
5301,3571.68
5302,3571.68
5303,2857.48
5304,2857.48
5305,2883.88
5306,2883.88
5307,2883.88
5308,2883.88
5309,2523.16
5310,2162.56
5311,1081.34
5312,720.84
5313,360.42
5314,720.84
5315,1081.34
5316,1261.56
5317,1081.34
5318,720.84
5319,540.68
5320,720.84
5321,1441.74
5322,2162.56
5323,3243.76
5324,3604.32
5325,3604.32
5326,3604.32
5327,2883.88
5328,2883.88
5329,2851.08
5330,2851.08
5331,2851.08
5332,2851.08
5333,2494.98
5334,2138.42
5335,1069.2
5336,712.78
5337,356.44
5338,712.78
5339,1069.2
5340,1247.36
5341,1069.2
5342,712.78
5343,534.6
5344,712.78
5345,1425.6
5346,2138.42
5347,3207.62
5348,3564.46
5349,3564.46
5350,3564.46
5351,2851.08
5352,2851.08
5353,2839
5354,2839
5355,2839
5356,2839
5357,2484.12
5358,2129.62
5359,1064.8
5360,709.78
5361,354.94
5362,709.78
5363,1064.8
5364,1242.2
5365,1064.8
5366,709.78
5367,532.32
5368,709.78
5369,1419.7
5370,2129.62
5371,3194.12
5372,3549.28
5373,3549.28
5374,3549.28
5375,2839
5376,2839
5377,2894.32
5378,2894.32
5379,2894.32
5380,2894.32
5381,2532.62
5382,2170.6
5383,1085.34
5384,723.6
5385,361.8
5386,723.6
5387,1085.34
5388,1266.28
5389,1085.34
5390,723.6
5391,542.72
5392,723.6
5393,1447.12
5394,2170.6
5395,3255.96
5396,3617.88
5397,3617.88
5398,3617.88
5399,2894.32
5400,2894.32
5401,2952.16
5402,2952.16
5403,2952.16
5404,2952.16
5405,2583
5406,2214.12
5407,1107.06
5408,738.12
5409,368.98
5410,738.12
5411,1107.06
5412,1291.58
5413,1107.06
5414,738.12
5415,553.58
5416,738.12
5417,1476.14
5418,2214.12
5419,3320.98
5420,3689.8
5421,3689.8
5422,3689.8
5423,2952.16
5424,2952.16
5425,3013.54
5426,3013.54
5427,3013.54
5428,3013.54
5429,2636.66
5430,2260.04
5431,1130.14
5432,753.42
5433,376.7
5434,753.42
5435,1130.14
5436,1318.48
5437,1130.14
5438,753.42
5439,565.08
5440,753.42
5441,1506.76
5442,2260.04
5443,3390.76
5444,3767.02
5445,3767.02
5446,3767.02
5447,3013.54
5448,3013.54
5449,3106.7
5450,3106.7
5451,3106.7
5452,3106.7
5453,2718.5
5454,2330.3
5455,1165.12
5456,776.68
5457,388.36
5458,776.68
5459,1165.12
5460,1359.22
5461,1165.12
5462,776.68
5463,582.52
5464,776.68
5465,1553.46
5466,2330.3
5467,3495.16
5468,3883.54
5469,3883.54
5470,3883.54
5471,3106.7
5472,3106.7
5473,2958.78
5474,2958.78
5475,2958.78
5476,2958.78
5477,2588.66
5478,2219.22
5479,1109.54
5480,739.62
5481,369.8
5482,739.62
5483,1109.54
5484,1294.48
5485,1109.54
5486,739.62
5487,554.86
5488,739.62
5489,1479.44
5490,2219.22
5491,3328.58
5492,3698
5493,3698
5494,3698
5495,2958.78
5496,2958.78
5497,3017.06
5498,3017.06
5499,3017.06
5500,3017.06
5501,2640.32
5502,2263.02
5503,1131.46
5504,754.38
5505,377.12
5506,754.38
5507,1131.46
5508,1320
5509,1131.46
5510,754.38
5511,565.74
5512,754.38
5513,1508.64
5514,2263.02
5515,3394.16
5516,3770.96
5517,3770.96
5518,3770.96
5519,3017.06
5520,3017.06
5521,3169.58
5522,3169.58
5523,3169.58
5524,3169.58
5525,2773.1
5526,2376.9
5527,1188.5
5528,792.32
5529,396.14
5530,792.32
5531,1188.5
5532,1386.64
5533,1188.5
5534,792.32
5535,594.3
5536,792.32
5537,1584.7
5538,2376.9
5539,3565.2
5540,3961.4
5541,3961.4
5542,3961.4
5543,3169.58
5544,3169.58
5545,3300.28
5546,3300.28
5547,3300.28
5548,3300.28
5549,2887.78
5550,2475.44
5551,1237.66
5552,825.14
5553,412.56
5554,825.14
5555,1237.66
5556,1443.94
5557,1237.66
5558,825.14
5559,618.8
5560,825.14
5561,1650.24
5562,2475.44
5563,3713.12
5564,4125.66
5565,4125.66
