t,CH00
3629,5080.76
3630,5445.44
3631,6499.77
3632,7169.43
3633,7313.62
3634,7459.75
3635,7680.87
3636,7194.02
3637,7200.91
3638,7090.96
3639,6923.6
3640,6707.28
3641,6645.33
3642,6762.21
3643,6523.39
3644,6161.84
3645,6206.89
3646,6152.97
3647,5763.18
3648,5636.52
3649,5022.84
3650,4740.52
3651,4502.15
3652,4164.84
3653,4302.94
3654,4532.91
3655,5071.94
3656,5526.6
3657,5774.4
3658,5773.83
3659,5954.18
3660,5969.23
3661,6002.91
3662,5944.42
3663,5805.05
3664,5668.84
3665,5612.92
3666,5637.82
3667,5350.09
3668,5121.19
3669,5355.31
3670,5401.37
3671,5089.63
3672,4889.41
3673,4321.09
3674,4063.99
3675,3837.59
3676,3573.89
3677,3636.87
3678,3554.34
3679,4086.28
3680,4595.3
3681,4886.08
3682,4976.47
3683,5279.57
3684,5480.45
3685,5398.9
3686,5371.19
3687,5365.37
3688,5403.32
3689,5502.27
3690,5705.29
3691,5325.99
3692,5055.61
3693,5073.53
3694,4912.65
3695,4507.78
3696,4304.93
3697,4798.97
3698,4634.17
3699,4444.7
3700,4492.65
3701,5041.59
3702,5456.88
3703,6466.54
3704,7056.53
3705,7273.42
3706,7387.85
3707,7652.23
3708,7184.38
3709,7274.51
3710,7209.98
3711,7076.35
3712,6955.17
3713,6784.42
3714,6957.34
3715,6685.3
3716,6341.19
3717,6420.13
3718,6321.21
3719,5740.31
3720,5486.5
3721,5378.61
3722,5134.79
3723,4990.9
3724,4815.03
3725,5282.06
3726,5592.48
3727,6596.78
3728,7061.77
3729,7190.58
3730,7327.15
3731,7575.62
3732,7061.85
3733,7127.95
3734,7032.37
3735,6900.62
3736,6785.55
3737,6687.96
3738,6776.18
3739,6505.39
3740,6080.81
3741,6216.71
3742,6204.72
3743,5642.84
3744,5478.54
3745,5335.79
3746,5092.97
3747,4942.08
3748,4720.25
3749,5134.25
3750,5466.92
3751,6510.53
3752,7066.54
3753,7142.94
3754,7331.34
3755,7705.22
3756,7276.31
3757,7335.49
3758,7306.93
3759,7152.29
3760,6963.19
3761,6823.44
3762,6881.44
3763,6578.39
3764,6216.29
3765,6156.77
3766,6152.77
3767,5602.02
3768,5450.7
3769,4738.55
3770,4377.25
3771,4276.89
3772,4065.05
3773,4340.07
3774,5008.46
3775,6012.95
3776,6540.31
3777,6718.91
3778,6804.68
3779,7087.72
3780,6827.52
3781,6856.89
3782,6817.67
3783,6738.09
3784,6617.82
3785,6439.42
3786,6459.96
3787,6106.09
3788,5751.21
3789,5781.18
3790,5522.38
3791,5079.3
3792,4801.5
3793,5185.85
3794,4907.06
3795,4741.18
3796,4509.35
3797,4874.64
3798,5211.01
3799,6206.99
3800,6736.13
3801,6898.59
3802,7082.88
3803,7318.17
3804,6942.65
3805,6875.49
3806,6720.15
3807,6576.06
3808,6438.36
3809,6493.21
3810,6683.91
3811,6458.52
3812,6077.31
3813,6050.33
3814,6007.37
3815,5561.57
3816,5357.72
3817,4741.23
3818,4452.44
3819,4233.6
3820,4001.77
3821,4147.19
3822,4329.34
3823,4844.76
3824,5320.73
3825,5620.76
3826,5636.49
3827,5812.04
3828,5838.87
3829,5805.05
3830,5734.42
3831,5600.66
3832,5480.61
3833,5478.03
3834,5606.4
3835,5365.58
3836,5185.27
3837,5299.19
3838,5170.29
3839,4830.16
3840,4623.31
3841,4031.28
3842,3830.42
3843,3650.56
3844,3424.72
3845,3548.9
3846,3551.08
3847,4002.55
3848,4394.51
3849,4717.51
3850,4754.24
3851,4978.83
3852,5148.55
3853,5001.81
3854,4907.13
3855,4825.27
3856,4883.15
3857,5076.48
3858,5303.78
3859,4946.46
3860,4771.37
3861,4975.22
3862,4848.31
3863,4435.98
3864,4206.15
3865,4775.6
3866,4631.7
3867,4519.79
3868,4452.84
3869,4942.14
3870,5317.83
3871,6312.08
3872,6812.35
3873,7039.38
3874,7188.64
3875,7476.79
3876,6977.35
3877,7078.09
3878,6967.8
3879,6848.7
3880,6733.98
3881,6667.73
3882,6763.33
3883,6440.75
3884,6100.29
3885,6072.74
3886,6201.22
3887,5624.97
3888,5381.15
3889,5261.75
3890,5060.9
3891,4896.02
3892,4711.15
3893,5163.73
3894,5645.23
3895,6599.36
3896,7105.79
3897,7314.03
3898,7538.04
3899,7813.03
3900,7298.51
3901,7346.38
3902,7216.28
3903,7086.29
3904,7018.42
3905,6978.84
3906,7132.13
3907,6881
3908,6500.5
3909,6485.51
3910,6401.58
3911,5703.85
3912,5585.51
3913,5471.37
3914,5235.54
3915,5095.64
3916,4929.77
3917,5198.31
3918,5595.23
3919,6538.14
3920,7031.01
3921,7074.21
3922,7357.34
3923,7600.92
3924,7132.64
3925,7210.21
3926,7123.52
3927,6982.23
3928,6906.68
3929,6862.24
3930,6989.77
3931,6709.29
3932,6366.28
3933,6245.79
3934,6267.78
3935,5732.6
3936,5464.8
3937,5466.61
3938,5226.79
3939,5078.9
3940,4910.02
3941,5162.91
3942,5547.28
3943,6416.76
3944,6877.15
3945,7005.36
3946,7154.52
3947,7366.63
3948,6894.66
3949,6972.92
3950,6854.74
3951,6710.21
3952,6655.88
3953,6543.56
3954,6656.04
3955,6440.96
3956,6120.76
3957,6216.69
3958,6188.14
3959,5644.91
3960,5396.09
3961,5367.61
3962,5112.8
3963,4940.93
3964,4730.08
3965,4967.48
3966,5373.39
3967,6311.37
3968,6767.21
3969,6931.88
3970,7065.56
3971,7256.25
3972,6853.95
3973,6888.52
3974,6792.76
3975,6587.52
3976,6451.02
3977,6451.64
3978,6585.07
3979,6367.56
3980,5939.61
3981,5991.57
3982,6176.44
3983,5751.33
3984,5533.49
3985,4840.03
3986,4548.25
3987,4299.43
3988,3957.69
3989,4036.78
3990,4290.54
3991,4892.38
3992,5392.1
3993,5672.94
3994,5672.89
3995,5822.69
3996,5852.01
3997,5878.99
3998,5823.05
3999,5720.05
4000,5618.91
4001,5557.59
4002,5601.04
4003,5341.79
4004,5132.22
4005,5301.62
4006,5381
4007,5021.18
4008,4791.23
4009,4130.9
4010,3910.46
4011,3670.93
4012,3389.31
4013,3446.92
4014,3574.49
4015,4097.97
4016,4452.15
4017,4767.21
4018,4775.21
4019,4959.66
4020,5060.33
4021,4953.64
4022,4897.05
4023,4815.97
4024,4843.07
4025,4943.97
4026,5119.58
4027,4826.78
4028,4670.98
4029,4815.84
4030,4916.76
4031,4478.42
4032,4339.26
4033,4847.94
4034,4673.78
4035,4550.41
4036,4444.99
4037,4882.68
4038,5243.61
4039,6323.91
4040,6924.83
4041,7170.96
4042,7392.61
4043,7639.51
4044,7170.67
4045,7313.75
4046,7245.16
4047,7107.44
4048,7006.34
4049,6861.72
4050,6936.93
4051,6681.1
4052,6360.8
4053,6265.3
4054,6291.28
4055,5755.61
4056,5448.84
4057,5251.37
4058,4997.56
4059,4796.7
4060,4568.87
4061,4871.86
4062,5317.72
4063,6357.43
4064,6877.23
4065,7012.3
4066,7203.99
4067,7588.09
4068,7135.84
4069,7285.31
4070,7270.51
4071,7187.17
4072,7072.66
4073,6949.39
4074,6990.05
4075,6625.2
4076,6331.25
4077,6317.26
4078,6263.3
4079,5684.05
4080,5417.24
4081,5302.78
4082,5055.97
4083,4810.15
4084,4595.31
4085,4952.74
4086,5416.39
4087,6467.27
4088,7019.72
4089,7094.53
4090,7331.49
4091,7608.43
4092,7277.78
4093,7409.15
4094,7377.03
4095,7201.59
4096,6997.31
4097,6894.64
4098,6938.83
4099,6654.34
4100,6193.27
4101,6157.29
4102,6196.26
4103,5671.51
4104,5422.69
4105,5276.3
4106,5005.5
4107,4815.64
4108,4581.82
4109,4912.69
4110,5346.44
4111,6392.79
4112,6931.44
4113,7029.42
4114,7304.73
4115,7570.49
4116,7123.25
4117,7249.72
4118,7228.79
4119,7127.34
4120,7006.95
4121,6904.93
4122,7007.78
4123,6822.74
4124,6518.98
4125,6362.09
4126,6299.14
4127,5750.52
4128,5506.7
4129,5354.94
4130,5094.13
4131,4902.27
4132,4655.46
4133,4984.48
4134,5384.21
4135,6443.97
4136,6946.79
4137,7026.89
4138,7160.63
4139,7347.3
4140,6905.54
4141,6945.6
4142,6848.86
4143,6665.02
4144,6497.12
4145,6476.75
4146,6572.33
4147,6313.08
4148,5926.36
4149,5942.34
4150,6082.24
4151,5704.68
4152,5463.86
4153,4843.44
4154,4540.66
4155,4294.84
4156,4012.05
4157,4109.92
4158,4308.48
4159,4888.9
4160,5359.45
4161,5649.15
4162,5665.22
4163,5789.23
4164,5825.74
4165,5805.22
4166,5769.14
4167,5634.68
4168,5517.33
4169,5457.54
4170,5471.61
4171,5200.28
4172,4984.47
4173,5175.33
4174,5254.27
4175,4929.37
4176,4703.54
4177,4122.07
4178,3913.22
4179,3735.35
4180,3460.56
4181,3495.3
4182,3553.22
4183,4072.52
4184,4460.28
4185,4722.25
4186,4781.47
4187,4956.04
4188,5061.42
4189,4988.5
4190,5000.12
4191,4978.48
4192,5044.89
4193,5179.15
4194,5326.14
4195,4995.38
4196,4857.77
4197,5060.63
4198,5011.35
4199,4687.85
4200,4407.06
4201,4894.59
4202,4728.98
4203,4609
4204,4492.73
4205,4956.4
4206,5401.81
4207,6537.69
4208,7139.68
4209,7270.82
4210,7508.52
4211,7752.05
4212,7213.32
4213,7323.58
4214,7276.15
4215,7170.03
4216,6991.87
4217,6845.79
4218,6912.59
4219,6595.03
4220,6239.65
4221,6242.64
4222,6238.65
4223,5727.17
4224,5462.36
4225,5375.73
4226,5133.91
4227,4949.05
4228,4734.21
4229,5075.09
4230,5474.1
4231,6564.81
4232,7086.63
4233,7123.76
4234,7343.44
4235,7669.99
4236,7129.31
4237,7233.31
4238,7161.58
4239,7050.75
4240,6905.77
4241,6792.45
4242,6854.08
4243,6592.72
4244,6240.63
4245,6242.63
4246,6185.1
4247,5637.96
4248,5380.16
4249,5361.93
4250,5109.12
4251,4938.25
4252,4697.42
4253,4947.3
4254,5403.56
4255,6429.89
4256,6953.2
4257,7133.28
4258,7308.51
4259,7557.63
4260,7123.09
4261,7239.86
4262,7188.6
4263,7104.47
4264,6990.74
4265,6846.47
4266,6868.05
4267,6631.23
4268,6245.88
4269,6174.36
4270,6305.26
4271,5854.99
4272,5546.22
4273,5320.4
4274,5039.61
4275,4862.74
4276,4618.92
4277,4942.24
4278,5353.68
4279,6379.92
4280,6865.25
4281,7017.79
4282,7341.47
4283,7574.6
4284,7070.1
4285,7342.78
4286,7318.48
4287,7234.89
4288,7202.57
4289,7140.27
4290,7124.94
4291,6694.75
4292,6337.14
4293,6291.18
4294,6551.55
4295,6072.42
4296,5801.62
4297,5556.73
4298,5270.94
4299,5077.09
4300,4808.29
4301,4998.68
4302,5525.02
4303,6467.91
4304,7020.68
4305,7180.72
4306,7242.95
4307,7509.14
4308,7187.29
4309,7259.32
4310,7155.58
4311,6977.79
4312,6817.83
4313,6751.51
4314,6777.1
4315,6573.94
4316,6154.65
4317,6127.67
4318,6272.57
4319,5789.99
4320,5578.15
4321,5002.05
4322,4708.26
4323,4457.45
4324,4113.71
4325,4189.84
4326,4384.12
4327,5048.56
4328,5567.47
4329,5862.58
4330,5862.25
4331,5994.85
4332,6024.2
4333,6063.8
4334,6054.11
4335,5980.84
4336,5841.26
4337,5754.72
4338,5769.1
4339,5392.83
4340,5205.25
4341,5241.65
4342,5366.13
4343,5046.01
4344,4736.67
4345,4195.3
4346,3981.63
4347,3768.7
4348,3467.7
4349,3515.38
4350,3574.4
4351,4094.37
4352,4498.57
4353,4837.64
4354,4892.28
4355,5165.75
4356,5347.09
4357,5260.69
4358,5252.54
4359,5223.89
4360,5236.8
4361,5332.79
4362,5455.5
4363,5018.72
4364,4720.3
4365,4830
4366,4811.55
4367,4536.02
4368,4234.18
4369,4684.17
4370,4500.31
4371,4421.36
4372,4344.42
4373,4813.62
4374,5249.66
4375,6355.42
4376,7046.42
4377,7170.84
4378,7377.18
4379,7605.49
4380,7107.1
4381,7245.76
4382,7201.31
4383,7070.16
4384,6946.5
4385,6906.1
4386,6828.49
4387,6584.14
4388,6288.41
4389,6191.91
4390,6090.98
4391,5558.52
4392,5297.71
4393,5181.3
4394,4930.48
4395,4756.61
4396,4523.78
4397,4901.34
4398,5344.83
4399,6410.47
4400,6958.89
4401,7095.6
4402,7264.67
4403,7506.66
4404,7026.64
4405,7129.94
4406,7088.8
4407,6952.32
4408,6833.99
4409,6685.48
4410,6674.84
4411,6432.7
4412,6059.04
4413,6116.99
4414,6209.92
4415,5666.94
4416,5523.62
4417,5228.74
4418,4970.93
4419,4783.07
4420,4568.23
4421,4910.87
4422,5329.67
4423,6374.92
4424,6884.56
4425,7023.45
4426,7234.3
4427,7456.12
4428,7034.94
4429,7150.35
4430,7108.4
4431,7008.96
4432,6884.56
4433,6772.61
4434,6828.56
4435,6647.14
4436,6296.38
4437,6196.88
4438,6142.92
4439,5767.91
4440,5519.09
4441,5235.41
4442,4971.61
4443,4902.23
4444,4565.91
4445,4997.01
4446,5278.23
4447,6272.25
4448,6816.76
4449,6945.6
4450,7300.98
4451,7575.85
4452,6988.77
4453,7161.59
4454,7110.55
4455,7128.1
4456,6835.75
4457,6734
4458,6920.58
4459,6629.03
4460,6114.96
4461,6164.92
4462,6171.92
4463,5757.6
4464,5507.78
4465,5358.1
4466,5089.29
4467,4860.46
4468,4643.62
4469,4898.16
4470,5267.17
4471,6290.2
4472,6904.02
4473,7065.17
4474,7310.29
4475,7363.4
4476,6922.08
4477,6914.74
4478,6837.07
4479,6666.83
4480,6460.35
4481,6389.85
4482,6600.75
4483,6242.63
4484,6008.17
4485,5887.69
4486,5876.69
4487,5492.42
4488,5296.57
4489,4664.25
4490,4368.47
4491,4269.11
4492,3957.34
4493,3956.58
4494,4109.91
4495,4731.33
4496,5188.58
4497,5611.47
4498,5619.84
4499,5781.13
4500,5815.3
4501,5799.11
4502,5758.73
4503,5662.64
4504,5537.9
4505,5341.27
4506,5418.51
4507,5151.07
4508,4919.51
4509,4968.9
4510,5051.84
4511,4778.17
4512,4643.84
4513,4049.42
4514,3837.58
4515,3630.73
4516,3352.93
4517,3418.34
4518,3461.72
4519,3998.3
4520,4350.34
4521,4625.46
4522,4693.08
4523,4933.6
4524,5085.81
4525,5006.55
4526,4960.88
4527,4902.62
4528,4888.94
4529,4979.2
4530,5076.53
4531,4658.66
4532,4542.4
4533,4771.23
4534,4801.21
4535,4445.13
4536,4211.3
4537,4701.02
4538,4539.14
4539,4411.24
4540,4286.33
4541,4721.15
4542,5095.21
4543,6005.59
4544,6678.88
4545,6733.46
4546,7053.61
4547,7253.24
4548,6879.41
4549,6999.43
4550,6966.67
4551,6869.83
4552,6737.84
4553,6556.55
4554,6571.12
4555,6305.48
4556,5991.58
4557,6054.53
4558,6014.99
4559,5593.36
4560,5366.53
4561,5279.13
4562,5023.32
4563,4823.46
4564,4590.64
4565,4839.67
4566,5168.05
4567,6149.21
4568,6651.47
4569,6846.96
4570,7153.67
4571,7334.9
4572,6957.35
4573,7096.08
4574,7096.71
4575,7035.54
4576,6896.86
4577,6781.63
4578,6828.39
4579,6557.76
4580,6206.28
4581,6070.81
4582,6004.86
4583,5493.4
4584,5399.04
4585,5234.51
4586,4983.7
4587,4835.8
4588,4640.95
4589,4968.64
4590,5196.72
4591,6204.52
4592,6679.01
4593,6926.26
4594,7104.27
4595,7326.27
4596,6914.66
4597,7015.5
4598,6946.39
4599,6848.4
4600,6652.6
4601,6550
4602,6591.26
4603,6309.93
4604,5982.3
4605,6035.26
4606,6071.23
4607,5584.25
4608,5310.45
4609,5192.67
4610,4967.84
4611,4794.97
4612,4583.3
4613,4966.78
4614,5295.32
4615,6248.61
4616,6737.96
4617,6891.54
4618,7108.68
4619,7294.78
4620,6864.18
4621,6955.87
4622,6893.52
4623,6772.27
4624,6657.34
4625,6522.87
4626,6588.47
4627,6382.42
4628,6053.83
4629,6095.64
4630,6064.45
4631,5615.82
4632,5400.63
4633,5280.2
4634,5035.14
4635,4877.96
4636,4657.77
4637,4912.88
4638,5221.75
4639,6162.08
4640,6641.73
4641,6790.63
4642,6959.49
4643,7222.01
4644,6774.44
4645,6839.5
4646,6719.19
4647,6531.44
4648,6398.65
4649,6376.29
4650,6552.78
4651,6382.38
4652,6045.56
4653,6014.31
4654,5957.11
4655,5544.16
4656,5365.13
4657,4746.15
4658,4474.89
4659,4245.65
4660,3945.52
4661,4079.78
4662,4248.09
4663,4709.44
4664,5176.33
4665,5573.62
4666,5576.05
4667,5761.42
4668,5749.57
4669,5740.99
4670,5679.07
4671,5565.58
4672,5435.79
4673,5397.06
4674,5435.23
4675,5186.11
4676,4978.49
4677,5145.67
4678,5116.86
4679,4780.49
4680,4592.51
4681,3988.36
4682,3763.7
4683,3608.8
4684,3364.8
4685,3463.26
4686,3486.64
4687,3943.69
4688,4315.52
4689,4625.23
4690,4629.97
4691,4859.36
4692,5017.1
4693,4917.89
4694,4845.95
4695,4802.31
4696,4828.4
4697,4944.76
4698,5079.8
4699,4744.01
4700,4529.1
4701,4745.6
4702,4708.08
4703,4353.32
4704,4136.07
4705,4679.65
4706,4547.99
4707,4467.12
4708,4390.08
4709,4804.07
4710,5100.39
4711,5993.04
4712,6489.01
4713,6624.2
4714,6777.48
4715,6930.75
4716,6613.31
4717,6691.46
4718,6628.64
4719,6555.9
4720,6371.32
4721,6262.07
4722,6351.02
4723,6113.34
4724,5807.75
4725,5884.71
4726,5988.73
4727,5459.97
4728,5273.43
4729,5111.72
4730,4872.87
4731,4705.07
4732,4524.38
4733,4861.92
4734,5144.32
4735,5923.17
4736,6473.9
4737,6649.8
4738,6793
4739,6921.33
4740,6600.2
4741,6697.38
4742,6630.31
4743,6556.13
4744,6452.63
4745,6384.32
4746,6487
4747,6219.64
4748,5854.38
4749,5983.84
4750,6044.33
4751,5558.66
4752,5357.3
4753,5212.47
4754,4964.37
4755,4788.2
4756,4582.01
4757,4893.06
4758,5058.3
4759,5931.47
4760,6431.68
4761,6677.52
4762,6864.26
4763,6986.07
4764,6692.45
4765,6805.1
4766,6779.12
4767,6696.9
4768,6588.05
4769,6492.31
4770,6545.41
4771,6321.26
4772,5947.23
4773,6068.47
4774,6103.76
4775,5654.56
4776,5443.02
4777,5276.15
4778,5014.15
4779,4825.09
4780,4582.07
4781,4775.53
4782,5136.98
4783,6062.41
4784,6531.24
4785,6793.92
4786,7014.65
4787,7135.43
4788,6825.4
4789,6898.86
4790,6867.26
4791,6788.74
4792,6648.45
4793,6535.35
4794,6609.19
4795,6349.3
4796,5892.43
4797,6029.64
4798,5997.05
4799,5526.09
4800,5348.48
4801,5211.78
4802,4979.89
4803,4780.93
4804,4551.95
4805,4887.58
4806,5145.33
4807,6018.02
4808,6466.66
4809,6632.5
4810,6671.37
4811,6849.05
4812,6627.08
4813,6685.51
4814,6584.74
4815,6382.51
4816,6190.15
4817,6244.93
4818,6386.7
4819,6242.65
4820,5787.55
4821,5694.62
4822,5649.65
4823,5255.48
4824,5146.41
4825,4588.49
4826,4329.82
4827,4121.25
4828,3828.87
4829,3971.32
4830,4043.97
4831,4556.93
4832,5096.11
4833,5364.03
4834,5382.42
4835,5561.86
4836,5627.59
4837,5615.9
4838,5559.43
4839,5480.77
4840,5380.65
4841,5381.77
4842,5432.84
4843,5131.53
4844,4928.25
4845,5124.9
4846,5014.69
4847,4664.39
4848,4499.03
4849,3940.5
4850,3742.25
4851,3549.87
4852,3329.39
4853,3440.79
4854,3436.13
4855,3800.01
4856,4204.49
4857,4487.22
4858,4477.54
4859,4672.8
4860,4799.5
4861,4707.53
4862,4638.94
4863,4591.62
4864,4581.96
4865,4668.11
4866,4813.92
4867,4466.67
4868,4289.81
4869,4567.51
4870,4572.18
4871,4214.33
4872,4029.66
4873,4434.51
4874,4376.26
4875,4194.69
4876,4188.96
4877,4544.16
4878,4683.37
4879,5542.02
4880,6029.17
4881,6176.46
4882,6304.75
4883,6485.93
4884,6222.09
4885,6270.5
4886,6178.7
4887,6098.14
4888,6003.12
4889,5969.82
4890,6109.52
4891,5801.24
4892,5564.47
4893,5700.25
4894,5778.15
4895,5280.53
4896,5020.08
4897,4842.25
4898,4579.45
4899,4407.57
4900,4183.74
4901,4575.75
4902,4748.23
4903,5456.25
4904,5891.38
4905,6103.2
4906,6195.15
4907,6435.8
4908,6081.05
4909,6175.72
4910,6159.18
4911,6095.96
4912,6017.29
4913,6093.22
4914,6201.87
4915,5879.12
4916,5629.56
4917,5676.68
4918,5837.58
4919,5341.42
4920,5162.03
4921,4963.43
4922,4635.51
4923,4541.89
4924,4214.82
4925,4596.4
4926,4715.66
4927,5546.78
4928,6057.99
4929,6325.29
4930,6493.4
4931,6542.05
4932,6339.39
4933,6417.14
4934,6364.76
4935,6274.64
4936,6180.9
4937,6144.75
4938,6235.54
4939,5950.97
4940,5684.85
4941,5791.29
4942,5847.78
4943,5396.63
4944,5198.39
4945,5032.36
4946,4782.87
4947,4496.18
4948,4338.95
4949,4621.71
4950,4710.83
4951,5535.38
4952,6019.43
4953,6295.58
4954,6485.59
4955,6599.63
4956,6301.13
4957,6384.75
4958,6336.2
4959,6230.98
4960,6142.34
4961,6174.85
4962,6187.74
4963,5963.89
4964,5665.27
4965,5735.71
4966,5710.35
4967,5354.12
4968,5154.86
4969,4992.11
4970,4733.23
4971,4453.37
4972,4286.35
4973,4559.97
4974,4652.27
4975,5475.62
4976,5973.22
4977,6295
4978,6387.91
4979,6489.87
4980,6273.54
4981,6301.01
4982,6236.03
4983,6119.63
4984,6063.55
4985,5997.22
4986,6187.11
4987,5941.94
4988,5585.38
4989,5667.16
4990,5694.01
4991,5346.93
4992,5200.95
4993,4497.11
4994,4178.84
4995,3941.53
4996,3548.21
4997,3779.81
4998,3873
4999,4501.31
5000,4952.53
5001,5257.82
5002,5297.45
5003,5415.78
5004,5482.25
5005,5506.72
5006,5480.71
5007,5399.23
5008,5277.86
5009,5220.96
5010,5309.58
5011,4960.13
5012,4700.51
5013,4852.48
5014,4739.59
5015,4424.61
5016,4275.61
5017,3677.03
5018,3481.17
5019,3375.51
5020,3111.67
5021,3213.95
5022,3239.28
5023,3712.15
5024,4082.03
5025,4400.94
5026,4408.97
5027,4536.83
5028,4757.9
5029,4680.59
5030,4638.4
5031,4570.96
5032,4577.89
5033,4624.04
5034,4670.27
5035,4293.2
5036,4091.86
5037,4412.38
5038,4342.3
5039,4025.22
5040,3850.12
5041,4302.28
5042,4132.41
5043,4015.5
5044,3903.58
5045,4235.42
5046,4409.39
5047,5187.37
5048,5725.11
5049,5946.12
5050,6086.84
5051,6231.6
5052,6023.18
5053,6053.73
5054,6015.9
5055,5927.54
5056,5856.02
5057,5832.73
5058,5931.26
5059,5639.1
5060,5308.28
5061,5572.86
5062,5502.13
5063,5158.2
5064,4867.87
5065,4768.2
5066,4511.39
5067,4279.56
5068,4030.74
5069,4298.69
5070,4454.69
5071,5186.48
5072,5632.28
5073,5818.25
5074,5966.03
5075,6078.82
5076,5887.86
5077,5927.93
5078,5861.11
5079,5732.24
5080,5606.3
5081,5559.05
5082,5647.81
5083,5410.57
5084,5168.74
5085,5209.79
5086,5278.74
5087,5055.51
5088,5043.97
5089,4850.64
5090,4449.1
5091,4225.27
5092,3927.49
5093,3982.94
5094,3842.61
5095,4123.01
5096,4551.29
5097,4715.64
5098,4865
5099,4974.38
5100,5083.04
5101,5004.36
5102,4931.95
5103,4910.23
5104,4971.92
5105,5115.72
5106,5285.61
5107,5151.89
5108,4953.67
5109,5218.51
5110,5361.23
5111,5096.62
5112,4956.72
5113,4687.59
5114,4408.8
5115,4315.67
5116,4069.69
5117,4393.42
5118,4506.19
5119,5213.83
5120,5738.77
5121,6001.9
5122,6197.43
5123,6346.99
5124,6176.48
5125,6234.07
5126,6210.42
5127,6132.14
5128,6059.53
5129,6042.94
5130,6137.17
5131,5903.57
5132,5602.33
5133,5744.42
5134,5683.63
5135,5233.72
5136,4977.38
5137,4867.03
5138,4523.54
5139,4332.68
5140,4092.86
5141,4506.71
5142,4575.63
5143,5345.38
5144,5859.12
5145,6089.05
5146,6345.41
5147,6374.62
5148,6126.26
5149,6102.82
5150,6018
5151,5893.66
5152,5787.18
5153,5826.92
5154,5931.63
5155,5761.2
5156,5449.08
5157,5453.61
5158,5414.64
5159,5157.91
5160,4996.12
5161,4352.56
5162,3965.81
5163,3761.96
5164,3547.71
5165,3656.49
5166,3798.64
5167,4309.39
5168,4761.43
5169,5054.57
5170,5083.19
5171,5292.67
5172,5338.95
5173,5363.61
5174,5349
5175,5296.69
5176,5226.09
5177,5164.4
5178,5197.61
5179,4892.84
5180,4799.42
5181,4911.51
5182,4779.61
5183,4468.44
5184,4317.55
5185,3719.09
5186,3494.26
5187,3292.41
5188,3027.6
5189,3212.29
5190,3254.83
5191,3637.99
5192,4009.02
5193,4344.1
5194,4362.76
5195,4603.28
5196,4754.49
5197,4669.23
5198,4617.57
5199,4589.28
5200,4606.58
5201,4656.87
5202,4767.19
5203,4418.26
5204,4371.96
5205,4670.95
5206,4481.84
5207,4038.85
5208,3849
5209,4456.43
5210,4287.91
5211,4156.15
5212,4038.19
5213,4462.97
5214,4818.46
5215,5620.6
5216,6283.98
5217,6517.35
5218,6702.48
5219,6941.53
5220,6623.8
5221,6760.63
5222,6724.06
5223,6615.73
5224,6499.89
5225,6418.57
5226,6455.29
5227,6070.8
5228,5727.58
5229,5843.87
5230,5738.44
5231,5288.8
5232,5106.7
5233,4987.29
5234,4735.71
5235,4573.23
5236,4384.91
5237,4719.01
5238,4943.42
5239,5769.87
5240,6298.32
5241,6458.2
5242,6602.77
5243,6788.48
5244,6485.56
5245,6574.16
5246,6486.91
5247,6384.96
5248,6273.41
5249,6215.44
5250,6276.5
5251,6001.23
5252,5696.58
5253,5834.37
5254,5771.45
5255,5305.3
5256,5139.7
5257,5002.61
5258,4750.58
5259,4571.61
5260,4347.8
5261,4712.93
5262,4960.15
5263,5794.35
5264,6255.61
5265,6411.19
5266,6556.51
5267,6713.91
5268,6411.81
5269,6498.7
5270,6428.85
5271,6363.99
5272,6269.02
5273,6212.83
5274,6260.67
5275,6021.54
5276,5742.65
5277,5817.41
5278,5866.26
5279,5418.46
5280,5218.34
5281,5049.05
5282,4789.91
5283,4583.73
5284,4352.57
5285,4743.61
5286,4920.67
5287,5731.72
5288,6222.92
5289,6376.38
5290,6567.07
5291,6751.32
5292,6477.66
5293,6533.34
5294,6469.85
5295,6418.54
5296,6353.7
5297,6315.78
5298,6384.93
5299,6149.52
5300,5884.39
5301,5951.59
5302,5949.6
5303,5502.08
5304,5303.24
5305,5126.08
5306,4836.54
5307,4621.9
5308,4421.22
5309,4768.95
5310,4948.51
5311,5759.13
5312,6256.54
5313,6572.44
5314,6738.6
5315,6869.73
5316,6583.58
5317,6602.95
5318,6526.79
5319,6407.25
5320,6241.04
5321,6237.57
5322,6300.1
5323,6047.15
5324,5722.7
5325,5845.75
5326,5805.95
5327,5434.78
5328,5300.13
5329,4672.69
5330,4380.87
5331,4125.54
5332,3810.33
5333,3883.71
5334,4054.93
5335,4564.42
5336,5014.38
5337,5297.44
5338,5297.17
5339,5573.33
5340,5653.33
5341,5647.77
5342,5620.84
5343,5548.2
5344,5450.2
5345,5386.13
5346,5378.87
5347,5079.39
5348,4810.06
5349,5076.86
5350,4954.95
5351,4691.77
5352,4549
5353,3958.79
5354,3750.66
5355,3563.25
5356,3304.63
5357,3418.21
5358,3464.45
5359,3926.8
5360,4263.75
5361,4569.42
5362,4569.61
5363,4733.38
5364,4855.36
5365,4798.94
5366,4762.69
5367,4735.78
5368,4765.83
5369,4861.43
5370,5023.74
5371,4633.58
5372,4513.3
5373,4813.3
5374,4631.41
5375,4294.06
5376,4155.65
5377,4629.46
5378,4445.6
5379,4333.49
5380,4217.2
5381,4704.51
