t,demand_[MWh]
t_3902, 188.97 
t_3903, 162.91 
t_3904, 163.51 
t_3905, 212.45 
t_3906, 313.44 
t_3907, 288.59 
t_3908, 198.00 
t_3909, 117.65 
t_3910, 74.54 
t_3911, 69.45 
t_3912, 46.75 
t_3913, 3.73 
t_3914, 4.17 
t_3915, 4.08 
t_3916, 5.94 
t_3917, 13.30 
t_3918, 43.07 
t_3919, 154.16 
t_3920, 241.73 
t_3921, 209.63 
t_3922, 167.73 
t_3923, 159.09 
t_3924, 158.34 
t_3925, 203.37 
t_3926, 188.97 
t_3927, 162.91 
t_3928, 163.51 
t_3929, 212.45 
t_3930, 313.44 
t_3931, 288.59 
t_3932, 198.00 
t_3933, 117.65 
t_3934, 74.54 
t_3935, 69.45 
t_3936, 46.75 
t_3937, 3.73 
t_3938, 4.17 
t_3939, 4.08 
t_3940, 5.94 
t_3941, 13.30 
t_3942, 43.07 
t_3943, 154.16 
t_3944, 241.73 
t_3945, 209.63 
t_3946, 167.73 
t_3947, 159.09 
t_3948, 158.34 
t_3949, 203.37 
t_3950, 188.97 
t_3951, 162.91 
t_3952, 163.51 
t_3953, 212.45 
t_3954, 313.44 
t_3955, 288.59 
t_3956, 198.00 
t_3957, 117.65 
t_3958, 74.54 
t_3959, 69.45 
t_3960, 46.75 
t_3961, 3.73 
t_3962, 4.17 
t_3963, 4.08 
t_3964, 5.94 
t_3965, 13.30 
t_3966, 43.07 
t_3967, 154.16 
t_3968, 241.73 
t_3969, 209.63 
t_3970, 167.73 
t_3971, 159.09 
t_3972, 158.34 
t_3973, 203.37 
t_3974, 188.97 
t_3975, 162.91 
t_3976, 163.51 
t_3977, 212.45 
t_3978, 313.44 
t_3979, 288.59 
t_3980, 198.00 
t_3981, 117.65 
t_3982, 74.54 
t_3983, 69.45 
t_3984, 46.75 
t_3985, 29.90 
t_3986, 24.50 
t_3987, 12.28 
t_3988, 10.54 
t_3989, 9.67 
t_3990, 19.38 
t_3991, 38.61 
t_3992, 87.83 
t_3993, 147.65 
t_3994, 241.56 
t_3995, 265.31 
t_3996, 226.06 
t_3997, 209.16 
t_3998, 226.83 
t_3999, 262.64 
t_4000, 241.10 
t_4001, 232.69 
t_4002, 209.06 
t_4003, 180.52 
t_4004, 125.91 
t_4005, 99.24 
t_4006, 84.49 
t_4007, 88.11 
t_4008, 75.15 
t_4009, 35.38 
t_4010, 38.60 
t_4011, 22.50 
t_4012, 16.02 
t_4013, 12.45 
t_4014, 17.02 
t_4015, 23.69 
t_4016, 51.50 
t_4017, 88.17 
t_4018, 147.54 
t_4019, 180.72 
t_4020, 199.05 
t_4021, 167.15 
t_4022, 195.85 
t_4023, 227.77 
t_4024, 226.49 
t_4025, 209.78 
t_4026, 196.88 
t_4027, 158.07 
t_4028, 111.84 
t_4029, 82.27 
t_4030, 63.59 
t_4031, 44.20 
t_4032, 28.87 
t_4033, 3.73 
t_4034, 4.17 
t_4035, 4.08 
t_4036, 5.94 
t_4037, 13.30 
t_4038, 43.07 
t_4039, 154.16 
t_4040, 241.73 
t_4041, 209.63 
t_4042, 167.73 
t_4043, 159.09 
t_4044, 158.34 
t_4045, 203.37 
t_4046, 188.97 
t_4047, 162.91 
t_4048, 163.51 
t_4049, 212.45 
t_4050, 313.44 
t_4051, 288.59 
t_4052, 198.00 
t_4053, 117.65 
t_4054, 74.54 
t_4055, 69.45 
t_4056, 46.75 
t_4057, 3.73 
t_4058, 4.17 
t_4059, 4.08 
t_4060, 5.94 
t_4061, 13.30 
t_4062, 43.07 
t_4063, 154.16 
t_4064, 241.73 
t_4065, 209.63 
t_4066, 167.73 
t_4067, 159.09 
t_4068, 158.34 
t_4069, 203.37 
t_4070, 188.97 
t_4071, 162.91 
t_4072, 163.51 
t_4073, 212.45 
t_4074, 313.44 
t_4075, 288.59 
t_4076, 198.00 
t_4077, 117.65 
t_4078, 74.54 
t_4079, 69.45 
t_4080, 46.75 
t_4081, 3.73 
t_4082, 4.17 
t_4083, 4.08 
t_4084, 5.94 
t_4085, 13.30 
t_4086, 43.07 
t_4087, 154.16 
t_4088, 241.73 
t_4089, 209.63 
t_4090, 167.73 
t_4091, 159.09 
t_4092, 158.34 
t_4093, 203.37 
t_4094, 188.97 
t_4095, 162.91 
t_4096, 163.51 
t_4097, 212.45 
t_4098, 313.44 
t_4099, 288.59 
t_4100, 198.00 
t_4101, 117.65 
t_4102, 74.54 
t_4103, 69.45 
t_4104, 46.75 
t_4105, 3.73 
t_4106, 4.17 
t_4107, 4.08 
t_4108, 5.94 
t_4109, 13.30 
t_4110, 43.07 
t_4111, 154.16 
t_4112, 241.73 
t_4113, 209.63 
t_4114, 167.73 
t_4115, 159.09 
t_4116, 158.34 
t_4117, 203.37 
t_4118, 188.97 
t_4119, 162.91 
t_4120, 163.51 
t_4121, 212.45 
t_4122, 313.44 
t_4123, 288.59 
t_4124, 198.00 
t_4125, 117.65 
t_4126, 74.54 
t_4127, 69.45 
t_4128, 46.75 
t_4129, 3.73 
t_4130, 4.17 
t_4131, 4.08 
t_4132, 5.94 
t_4133, 13.30 
t_4134, 43.07 
t_4135, 154.16 
t_4136, 241.73 
t_4137, 209.63 
t_4138, 167.73 
t_4139, 159.09 
t_4140, 158.34 
t_4141, 203.37 
t_4142, 188.97 
t_4143, 162.91 
t_4144, 163.51 
t_4145, 212.45 
t_4146, 313.44 
t_4147, 288.59 
t_4148, 198.00 
t_4149, 117.65 
t_4150, 74.54 
t_4151, 69.45 
t_4152, 46.75 
t_4153, 29.90 
t_4154, 24.50 
t_4155, 12.28 
t_4156, 10.54 
t_4157, 9.67 
t_4158, 19.38 
t_4159, 38.61 
t_4160, 87.83 
t_4161, 147.65 
t_4162, 241.56 
t_4163, 265.31 
t_4164, 226.06 
t_4165, 209.16 
t_4166, 226.83 
t_4167, 262.64 
t_4168, 241.10 
t_4169, 232.69 
t_4170, 209.06 
t_4171, 180.52 
t_4172, 125.91 
t_4173, 99.24 
t_4174, 84.49 
t_4175, 88.11 
t_4176, 75.15 
t_4177, 35.38 
t_4178, 38.60 
t_4179, 22.50 
t_4180, 16.02 
t_4181, 12.45 
t_4182, 17.02 
t_4183, 23.69 
t_4184, 51.50 
t_4185, 88.17 
t_4186, 147.54 
t_4187, 180.72 
t_4188, 199.05 
t_4189, 167.15 
t_4190, 195.85 
t_4191, 227.77 
t_4192, 226.49 
t_4193, 209.78 
t_4194, 196.88 
t_4195, 158.07 
t_4196, 111.84 
t_4197, 82.27 
t_4198, 63.59 
t_4199, 44.20 
t_4200, 28.87 
t_4201, 3.73 
t_4202, 4.17 
t_4203, 4.08 
t_4204, 5.94 
t_4205, 13.30 
t_4206, 43.07 
t_4207, 154.16 
t_4208, 241.73 
t_4209, 209.63 
t_4210, 167.73 
t_4211, 159.09 
t_4212, 158.34 
t_4213, 203.37 
t_4214, 188.97 
t_4215, 162.91 
t_4216, 163.51 
t_4217, 212.45 
t_4218, 313.44 
t_4219, 288.59 
t_4220, 198.00 
t_4221, 117.65 
t_4222, 74.54 
t_4223, 69.45 
t_4224, 46.75 
t_4225, 3.73 
t_4226, 4.17 
t_4227, 4.08 
t_4228, 5.94 
t_4229, 13.30 
t_4230, 43.07 
t_4231, 154.16 
t_4232, 241.73 
t_4233, 209.63 
t_4234, 167.73 
t_4235, 159.09 
t_4236, 158.34 
t_4237, 203.37 
t_4238, 188.97 
t_4239, 162.91 
t_4240, 163.51 
t_4241, 212.45 
t_4242, 313.44 
t_4243, 288.59 
t_4244, 198.00 
t_4245, 117.65 
t_4246, 74.54 
t_4247, 69.45 
t_4248, 46.75 
t_4249, 3.73 
t_4250, 4.17 
t_4251, 4.08 
t_4252, 5.94 
t_4253, 13.30 
t_4254, 43.07 
t_4255, 154.16 
t_4256, 241.73 
t_4257, 209.63 
t_4258, 167.73 
t_4259, 159.09 
t_4260, 158.34 
t_4261, 203.37 
t_4262, 188.97 
t_4263, 162.91 
t_4264, 163.51 
t_4265, 212.45 
t_4266, 313.44 
t_4267, 288.59 
t_4268, 198.00 
t_4269, 117.65 
t_4270, 74.54 
t_4271, 69.45 
t_4272, 46.75 
t_4273, 3.73 
t_4274, 4.17 
t_4275, 4.08 
t_4276, 5.94 
t_4277, 13.30 
t_4278, 43.07 
t_4279, 154.16 
t_4280, 241.73 
t_4281, 209.63 
t_4282, 167.73 
t_4283, 159.09 
t_4284, 158.34 
t_4285, 203.37 
t_4286, 188.97 
t_4287, 162.91 
t_4288, 163.51 
t_4289, 212.45 
t_4290, 313.44 
t_4291, 288.59 
t_4292, 198.00 
t_4293, 117.65 
t_4294, 74.54 
t_4295, 69.45 
t_4296, 46.75 
t_4297, 3.73 
t_4298, 4.17 
t_4299, 4.08 
t_4300, 5.94 
t_4301, 13.30 
t_4302, 43.07 
t_4303, 154.16 
t_4304, 241.73 
t_4305, 209.63 
t_4306, 167.73 
t_4307, 159.09 
t_4308, 158.34 
t_4309, 203.37 
t_4310, 188.97 
t_4311, 162.91 
t_4312, 163.51 
t_4313, 212.45 
t_4314, 313.44 
t_4315, 288.59 
t_4316, 198.00 
t_4317, 117.65 
t_4318, 74.54 
t_4319, 69.45 
t_4320, 46.75 
t_4321, 29.90 
t_4322, 24.50 
t_4323, 12.28 
t_4324, 10.54 
t_4325, 9.67 
t_4326, 19.38 
t_4327, 38.61 
t_4328, 87.83 
t_4329, 147.65 
t_4330, 241.56 
t_4331, 265.31 
t_4332, 226.06 
t_4333, 209.16 
t_4334, 226.83 
t_4335, 262.64 
t_4336, 241.10 
t_4337, 232.69 
t_4338, 209.06 
t_4339, 180.52 
t_4340, 125.91 
t_4341, 99.24 
t_4342, 84.49 
t_4343, 88.11 
t_4344, 75.15 
t_4345, 35.38 
t_4346, 38.60 
t_4347, 22.50 
t_4348, 16.02 
t_4349, 12.45 
t_4350, 17.02 
t_4351, 23.69 
t_4352, 51.50 
t_4353, 88.17 
t_4354, 147.54 
t_4355, 180.72 
t_4356, 199.05 
t_4357, 167.15 
t_4358, 195.85 
t_4359, 227.77 
t_4360, 226.49 
t_4361, 209.78 
t_4362, 196.88 
t_4363, 158.07 
t_4364, 111.84 
t_4365, 82.27 
t_4366, 63.59 
t_4367, 44.20 
t_4368, 28.87 
t_4369, 3.73 
t_4370, 4.17 
t_4371, 4.08 
t_4372, 5.94 
t_4373, 13.30 
t_4374, 43.07 
t_4375, 154.16 
t_4376, 241.73 
t_4377, 209.63 
t_4378, 167.73 
t_4379, 159.09 
t_4380, 158.34 
t_4381, 203.37 
t_4382, 188.97 
t_4383, 162.91 
t_4384, 163.51 
t_4385, 212.45 
t_4386, 313.44 
t_4387, 288.59 
t_4388, 198.00 
t_4389, 117.65 
t_4390, 74.54 
t_4391, 69.45 
t_4392, 46.75 
t_4393, 3.73 
t_4394, 4.17 
t_4395, 4.08 
t_4396, 5.94 
t_4397, 13.30 
t_4398, 43.07 
t_4399, 154.16 
t_4400, 241.73 
t_4401, 209.63 
t_4402, 167.73 
t_4403, 159.09 
t_4404, 158.34 
t_4405, 203.37 
t_4406, 188.97 
t_4407, 162.91 
t_4408, 163.51 
t_4409, 212.45 
t_4410, 313.44 
t_4411, 288.59 
t_4412, 198.00 
t_4413, 117.65 
t_4414, 74.54 
t_4415, 69.45 
t_4416, 46.75 
t_4417, 3.73 
t_4418, 4.17 
t_4419, 4.08 
t_4420, 5.94 
t_4421, 13.30 
t_4422, 43.07 
t_4423, 154.16 
t_4424, 241.73 
t_4425, 209.63 
t_4426, 167.73 
t_4427, 159.09 
t_4428, 158.34 
t_4429, 203.37 
t_4430, 188.97 
t_4431, 162.91 
t_4432, 163.51 
t_4433, 212.45 
t_4434, 313.44 
t_4435, 288.59 
t_4436, 198.00 
t_4437, 117.65 
t_4438, 74.54 
t_4439, 69.45 
t_4440, 46.75 
t_4441, 3.73 
t_4442, 4.17 
t_4443, 4.08 
t_4444, 5.94 
t_4445, 13.30 
t_4446, 43.07 
t_4447, 154.16 
t_4448, 241.73 
t_4449, 209.63 
t_4450, 167.73 
t_4451, 159.09 
t_4452, 158.34 
t_4453, 203.37 
t_4454, 188.97 
t_4455, 162.91 
t_4456, 163.51 
t_4457, 212.45 
t_4458, 313.44 
t_4459, 288.59 
t_4460, 198.00 
t_4461, 117.65 
t_4462, 74.54 
t_4463, 69.45 
t_4464, 46.75 
t_4465, 3.73 
t_4466, 4.17 
t_4467, 4.08 
t_4468, 5.94 
t_4469, 13.30 
t_4470, 43.07 
t_4471, 154.16 
t_4472, 241.73 
t_4473, 209.63 
t_4474, 167.73 
t_4475, 159.09 
t_4476, 158.34 
t_4477, 203.37 
t_4478, 188.97 
t_4479, 162.91 
t_4480, 163.51 
t_4481, 212.45 
t_4482, 313.44 
t_4483, 288.59 
t_4484, 198.00 
t_4485, 117.65 
t_4486, 74.54 
t_4487, 69.45 
t_4488, 46.75 
t_4489, 29.90 
t_4490, 24.50 
t_4491, 12.28 
t_4492, 10.54 
t_4493, 9.67 
t_4494, 19.38 
t_4495, 38.61 
t_4496, 87.83 
t_4497, 147.65 
t_4498, 241.56 
t_4499, 265.31 
t_4500, 226.06 
t_4501, 209.16 
t_4502, 226.83 
t_4503, 262.64 
t_4504, 241.10 
t_4505, 232.69 
t_4506, 209.06 
t_4507, 180.52 
t_4508, 125.91 
t_4509, 99.24 
t_4510, 84.49 
t_4511, 88.11 
t_4512, 75.15 
t_4513, 35.38 
t_4514, 38.60 
t_4515, 22.50 
t_4516, 16.02 
t_4517, 12.45 
t_4518, 17.02 
t_4519, 23.69 
t_4520, 51.50 
t_4521, 88.17 
t_4522, 147.54 
t_4523, 180.72 
t_4524, 199.05 
t_4525, 167.15 
t_4526, 195.85 
t_4527, 227.77 
t_4528, 226.49 
t_4529, 209.78 
t_4530, 196.88 
t_4531, 158.07 
t_4532, 111.84 
t_4533, 82.27 
t_4534, 63.59 
t_4535, 44.20 
t_4536, 28.87 
t_4537, 3.73 
t_4538, 4.17 
t_4539, 4.08 
t_4540, 5.94 
t_4541, 13.30 
t_4542, 43.07 
t_4543, 154.16 
t_4544, 241.73 
t_4545, 209.63 
t_4546, 167.73 
t_4547, 159.09 
t_4548, 158.34 
t_4549, 203.37 
t_4550, 188.97 
t_4551, 162.91 
t_4552, 163.51 
t_4553, 212.45 
t_4554, 313.44 
t_4555, 288.59 
t_4556, 198.00 
t_4557, 117.65 
t_4558, 74.54 
t_4559, 69.45 
t_4560, 46.75 
t_4561, 3.73 
t_4562, 4.17 
t_4563, 4.08 
t_4564, 5.94 
t_4565, 13.30 
t_4566, 43.07 
t_4567, 154.16 
t_4568, 241.73 
t_4569, 209.63 
t_4570, 167.73 
t_4571, 159.09 
t_4572, 158.34 
t_4573, 203.37 
t_4574, 188.97 
t_4575, 162.91 
t_4576, 163.51 
t_4577, 212.45 
t_4578, 313.44 
t_4579, 288.59 
t_4580, 198.00 
t_4581, 117.65 
t_4582, 74.54 
t_4583, 69.45 
t_4584, 46.75 
t_4585, 3.73 
t_4586, 4.17 
t_4587, 4.08 
t_4588, 5.94 
t_4589, 13.30 
t_4590, 43.07 
t_4591, 154.16 
t_4592, 241.73 
t_4593, 209.63 
t_4594, 167.73 
t_4595, 159.09 
t_4596, 158.34 
t_4597, 203.37 
t_4598, 188.97 
t_4599, 162.91 
t_4600, 163.51 
t_4601, 212.45 
t_4602, 313.44 
t_4603, 288.59 
t_4604, 198.00 
t_4605, 117.65 
t_4606, 74.54 
t_4607, 69.45 
t_4608, 46.75 
t_4609, 3.73 
t_4610, 4.17 
t_4611, 4.08 
t_4612, 5.94 
t_4613, 13.30 
t_4614, 43.07 
t_4615, 154.16 
t_4616, 241.73 
t_4617, 209.63 
t_4618, 167.73 
t_4619, 159.09 
t_4620, 158.34 
t_4621, 203.37 
t_4622, 188.97 
t_4623, 162.91 
t_4624, 163.51 
t_4625, 212.45 
t_4626, 313.44 
t_4627, 288.59 
t_4628, 198.00 
t_4629, 117.65 
t_4630, 74.54 
t_4631, 69.45 
t_4632, 46.75 
t_4633, 3.73 
t_4634, 4.17 
t_4635, 4.08 
t_4636, 5.94 
t_4637, 13.30 
t_4638, 43.07 
t_4639, 154.16 
t_4640, 241.73 
t_4641, 209.63 
t_4642, 167.73 
t_4643, 159.09 
t_4644, 158.34 
t_4645, 203.37 
t_4646, 188.97 
t_4647, 162.91 
t_4648, 163.51 
t_4649, 212.45 
t_4650, 313.44 
t_4651, 288.59 
t_4652, 198.00 
t_4653, 117.65 
t_4654, 74.54 
t_4655, 69.45 
t_4656, 46.75 
t_4657, 29.90 
t_4658, 24.50 
t_4659, 12.28 
t_4660, 10.54 
t_4661, 9.67 
t_4662, 19.38 
t_4663, 38.61 
t_4664, 87.83 
t_4665, 147.65 
t_4666, 241.56 
t_4667, 265.31 
t_4668, 226.06 
t_4669, 209.16 
t_4670, 226.83 
t_4671, 262.64 
t_4672, 241.10 
t_4673, 232.69 
t_4674, 209.06 
t_4675, 180.52 
t_4676, 125.91 
t_4677, 99.24 
t_4678, 84.49 
t_4679, 88.11 
t_4680, 75.15 
t_4681, 35.38 
t_4682, 38.60 
t_4683, 22.50 
t_4684, 16.02 
t_4685, 12.45 
t_4686, 17.02 
t_4687, 23.69 
t_4688, 51.50 
t_4689, 88.17 
t_4690, 147.54 
t_4691, 180.72 
t_4692, 199.05 
t_4693, 167.15 
t_4694, 195.85 
t_4695, 227.77 
t_4696, 226.49 
t_4697, 209.78 
t_4698, 196.88 
t_4699, 158.07 
t_4700, 111.84 
t_4701, 82.27 
t_4702, 63.59 
t_4703, 44.20 
t_4704, 28.87 
t_4705, 3.73 
t_4706, 4.17 
t_4707, 4.08 
t_4708, 5.94 
t_4709, 13.30 
t_4710, 43.07 
t_4711, 154.16 
t_4712, 241.73 
t_4713, 209.63 
t_4714, 167.73 
t_4715, 159.09 
t_4716, 158.34 
t_4717, 203.37 
t_4718, 188.97 
t_4719, 162.91 
t_4720, 163.51 
t_4721, 212.45 
t_4722, 313.44 
t_4723, 288.59 
t_4724, 198.00 
t_4725, 117.65 
t_4726, 74.54 
t_4727, 69.45 
t_4728, 46.75 
t_4729, 3.73 
t_4730, 4.17 
t_4731, 4.08 
t_4732, 5.94 
t_4733, 13.30 
t_4734, 43.07 
t_4735, 154.16 
t_4736, 241.73 
t_4737, 209.63 
t_4738, 167.73 
t_4739, 159.09 
t_4740, 158.34 
t_4741, 203.37 
t_4742, 188.97 
t_4743, 162.91 
t_4744, 163.51 
t_4745, 212.45 
t_4746, 313.44 
t_4747, 288.59 
t_4748, 198.00 
t_4749, 117.65 
t_4750, 74.54 
t_4751, 69.45 
t_4752, 46.75 
t_4753, 3.73 
t_4754, 4.17 
t_4755, 4.08 
t_4756, 5.94 
t_4757, 13.30 
t_4758, 43.07 
t_4759, 154.16 
t_4760, 241.73 
t_4761, 209.63 
t_4762, 167.73 
t_4763, 159.09 
t_4764, 158.34 
t_4765, 203.37 
t_4766, 188.97 
t_4767, 162.91 
t_4768, 163.51 
t_4769, 212.45 
t_4770, 313.44 
t_4771, 288.59 
t_4772, 198.00 
t_4773, 117.65 
t_4774, 74.54 
t_4775, 69.45 
t_4776, 46.75 
t_4777, 3.73 
t_4778, 4.17 
t_4779, 4.08 
t_4780, 5.94 
t_4781, 13.30 
t_4782, 43.07 
t_4783, 154.16 
t_4784, 241.73 
t_4785, 209.63 
t_4786, 167.73 
t_4787, 159.09 
t_4788, 158.34 
t_4789, 203.37 
t_4790, 188.97 
t_4791, 162.91 
t_4792, 163.51 
t_4793, 212.45 
t_4794, 313.44 
t_4795, 288.59 
t_4796, 198.00 
t_4797, 117.65 
t_4798, 74.54 
t_4799, 69.45 
t_4800, 46.75 
t_4801, 3.73 
t_4802, 4.17 
t_4803, 4.08 
t_4804, 5.94 
t_4805, 13.30 
t_4806, 43.07 
t_4807, 154.16 
t_4808, 241.73 
t_4809, 209.63 
t_4810, 167.73 
t_4811, 159.09 
t_4812, 158.34 
t_4813, 203.37 
t_4814, 188.97 
t_4815, 162.91 
t_4816, 163.51 
t_4817, 212.45 
t_4818, 313.44 
t_4819, 288.59 
t_4820, 198.00 
t_4821, 117.65 
t_4822, 74.54 
t_4823, 69.45 
t_4824, 46.75 
t_4825, 29.90 
t_4826, 24.50 
t_4827, 12.28 
t_4828, 10.54 
t_4829, 9.67 
t_4830, 19.38 
t_4831, 38.61 
t_4832, 87.83 
t_4833, 147.65 
t_4834, 241.56 
t_4835, 265.31 
t_4836, 226.06 
t_4837, 209.16 
t_4838, 226.83 
t_4839, 262.64 
t_4840, 241.10 
t_4841, 232.69 
t_4842, 209.06 
t_4843, 180.52 
t_4844, 125.91 
t_4845, 99.24 
t_4846, 84.49 
t_4847, 88.11 
t_4848, 75.15 
t_4849, 35.38 
t_4850, 38.60 
t_4851, 22.50 
t_4852, 16.02 
t_4853, 12.45 
t_4854, 17.02 
t_4855, 23.69 
t_4856, 51.50 
t_4857, 88.17 
t_4858, 147.54 
t_4859, 180.72 
t_4860, 199.05 
t_4861, 167.15 
t_4862, 195.85 
t_4863, 227.77 
t_4864, 226.49 
t_4865, 209.78 
t_4866, 196.88 
t_4867, 158.07 
t_4868, 111.84 
t_4869, 82.27 
t_4870, 63.59 
t_4871, 44.20 
t_4872, 28.87 
t_4873, 3.73 
t_4874, 4.17 
t_4875, 4.08 
t_4876, 5.94 
t_4877, 13.30 
t_4878, 43.07 
t_4879, 154.16 
t_4880, 241.73 
t_4881, 209.63 
t_4882, 167.73 
t_4883, 159.09 
t_4884, 158.34 
t_4885, 203.37 
t_4886, 188.97 
t_4887, 162.91 
t_4888, 163.51 
t_4889, 212.45 
t_4890, 313.44 
t_4891, 288.59 
t_4892, 198.00 
t_4893, 117.65 
t_4894, 74.54 
t_4895, 69.45 
t_4896, 46.75 
t_4897, 3.73 
t_4898, 4.17 
t_4899, 4.08 
t_4900, 5.94 
t_4901, 13.30 
t_4902, 43.07 
t_4903, 154.16 
t_4904, 241.73 
t_4905, 209.63 
t_4906, 167.73 
t_4907, 159.09 
t_4908, 158.34 
t_4909, 203.37 
t_4910, 188.97 
t_4911, 162.91 
t_4912, 163.51 
t_4913, 212.45 
t_4914, 313.44 
t_4915, 288.59 
t_4916, 198.00 
t_4917, 117.65 
t_4918, 74.54 
t_4919, 69.45 
t_4920, 46.75 
t_4921, 3.73 
t_4922, 4.17 
t_4923, 4.08 
t_4924, 5.94 
t_4925, 13.30 
t_4926, 43.07 
t_4927, 154.16 
t_4928, 241.73 
t_4929, 209.63 
t_4930, 167.73 
t_4931, 159.09 
t_4932, 158.34 
t_4933, 203.37 
t_4934, 188.97 
t_4935, 162.91 
t_4936, 163.51 
t_4937, 212.45 
t_4938, 313.44 
t_4939, 288.59 
t_4940, 198.00 
t_4941, 117.65 
t_4942, 74.54 
t_4943, 69.45 
t_4944, 46.75 
t_4945, 3.73 
t_4946, 4.17 
t_4947, 4.08 
t_4948, 5.94 
t_4949, 13.30 
t_4950, 43.07 
t_4951, 154.16 
t_4952, 241.73 
t_4953, 209.63 
t_4954, 167.73 
t_4955, 159.09 
t_4956, 158.34 
t_4957, 203.37 
t_4958, 188.97 
t_4959, 162.91 
t_4960, 163.51 
t_4961, 212.45 
t_4962, 313.44 
t_4963, 288.59 
t_4964, 198.00 
t_4965, 117.65 
t_4966, 74.54 
t_4967, 69.45 
t_4968, 46.75 
t_4969, 3.73 
t_4970, 4.17 
t_4971, 4.08 
t_4972, 5.94 
t_4973, 13.30 
t_4974, 43.07 
t_4975, 154.16 
t_4976, 241.73 
t_4977, 209.63 
t_4978, 167.73 
t_4979, 159.09 
t_4980, 158.34 
t_4981, 203.37 
t_4982, 188.97 
t_4983, 162.91 
t_4984, 163.51 
t_4985, 212.45 
t_4986, 313.44 
t_4987, 288.59 
t_4988, 198.00 
t_4989, 117.65 
t_4990, 74.54 
t_4991, 69.45 
t_4992, 46.75 
t_4993, 29.90 
t_4994, 24.50 
t_4995, 12.28 
t_4996, 10.54 
t_4997, 9.67 
t_4998, 19.38 
t_4999, 38.61 
t_5000, 87.83 
t_5001, 147.65 
t_5002, 241.56 
t_5003, 265.31 
t_5004, 226.06 
t_5005, 209.16 
t_5006, 226.83 
t_5007, 262.64 
t_5008, 241.10 
t_5009, 232.69 
t_5010, 209.06 
t_5011, 180.52 
t_5012, 125.91 
t_5013, 99.24 
t_5014, 84.49 
t_5015, 88.11 
t_5016, 75.15 
t_5017, 35.38 
t_5018, 38.60 
t_5019, 22.50 
t_5020, 16.02 
t_5021, 12.45 
t_5022, 17.02 
t_5023, 23.69 
t_5024, 51.50 
t_5025, 88.17 
t_5026, 147.54 
t_5027, 180.72 
t_5028, 199.05 
t_5029, 167.15 
t_5030, 195.85 
t_5031, 227.77 
t_5032, 226.49 
t_5033, 209.78 
t_5034, 196.88 
t_5035, 158.07 
t_5036, 111.84 
t_5037, 82.27 
t_5038, 63.59 
t_5039, 44.20 
t_5040, 28.87 
t_5041, 3.73 
t_5042, 4.17 
t_5043, 4.08 
t_5044, 5.94 
t_5045, 13.30 
t_5046, 43.07 
t_5047, 154.16 
t_5048, 241.73 
t_5049, 209.63 
t_5050, 167.73 
t_5051, 159.09 
t_5052, 158.34 
t_5053, 203.37 
t_5054, 188.97 
t_5055, 162.91 
t_5056, 163.51 
t_5057, 212.45 
t_5058, 313.44 
t_5059, 288.59 
t_5060, 198.00 
t_5061, 117.65 
t_5062, 74.54 
t_5063, 69.45 
t_5064, 46.75 
t_5065, 3.73 
t_5066, 4.17 
t_5067, 4.08 
t_5068, 5.94 
t_5069, 13.30 
t_5070, 43.07 
t_5071, 154.16 
t_5072, 241.73 
t_5073, 209.63 
t_5074, 167.73 
t_5075, 159.09 
t_5076, 158.34 
t_5077, 203.37 
t_5078, 188.97 
t_5079, 162.91 
t_5080, 163.51 
t_5081, 212.45 
t_5082, 313.44 
t_5083, 288.59 
t_5084, 198.00 
t_5085, 117.65 
t_5086, 74.54 
t_5087, 69.45 
t_5088, 46.75 
t_5089, 3.73 
t_5090, 4.17 
t_5091, 4.08 
t_5092, 5.94 
t_5093, 13.30 
t_5094, 43.07 
t_5095, 154.16 
t_5096, 241.73 
t_5097, 209.63 
t_5098, 167.73 
t_5099, 159.09 
t_5100, 158.34 
t_5101, 203.37 
t_5102, 188.97 
t_5103, 162.91 
t_5104, 163.51 
t_5105, 212.45 
t_5106, 313.44 
t_5107, 288.59 
t_5108, 198.00 
t_5109, 117.65 
t_5110, 74.54 
t_5111, 69.45 
t_5112, 46.75 
t_5113, 3.73 
t_5114, 4.17 
t_5115, 4.08 
t_5116, 5.94 
t_5117, 13.30 
t_5118, 43.07 
t_5119, 154.16 
t_5120, 241.73 
t_5121, 209.63 
t_5122, 167.73 
t_5123, 159.09 
t_5124, 158.34 
t_5125, 203.37 
t_5126, 188.97 
t_5127, 162.91 
t_5128, 163.51 
t_5129, 212.45 
t_5130, 313.44 
t_5131, 288.59 
t_5132, 198.00 
t_5133, 117.65 
t_5134, 74.54 
t_5135, 69.45 
t_5136, 46.75 
t_5137, 3.73 
t_5138, 4.17 
t_5139, 4.08 
t_5140, 5.94 
t_5141, 13.30 
t_5142, 43.07 
t_5143, 154.16 
t_5144, 241.73 
t_5145, 209.63 
t_5146, 167.73 
t_5147, 159.09 
t_5148, 158.34 
t_5149, 203.37 
t_5150, 188.97 
t_5151, 162.91 
t_5152, 163.51 
t_5153, 212.45 
t_5154, 313.44 
t_5155, 288.59 
t_5156, 198.00 
t_5157, 117.65 
t_5158, 74.54 
t_5159, 69.45 
t_5160, 46.75 
t_5161, 29.90 
t_5162, 24.50 
t_5163, 12.28 
t_5164, 10.54 
t_5165, 9.67 
t_5166, 19.38 
t_5167, 38.61 
t_5168, 87.83 
t_5169, 147.65 
t_5170, 241.56 
t_5171, 265.31 
t_5172, 226.06 
