t,demand_[MWh]
1992,1332.11
1993,1338.75
1994,1338.75
1995,1338.75
1996,1338.75
1997,1171.3
1998,1003.93
1999,501.99
2000,334.66
2001,167.31
2002,334.66
2003,501.99
2004,585.66
2005,501.99
2006,334.66
2007,250.97
2008,334.66
2009,669.33
2010,1003.93
2011,1505.79
2012,1673.15
2013,1673.15
2014,1673.15
2015,1338.75
2016,1338.75
2017,1338.1
2018,1338.1
2019,1338.1
2020,1338.1
2021,1170.81
2022,1003.67
2023,501.83
2024,334.55
2025,167.28
2026,334.55
2027,501.83
2028,585.48
2029,501.83
2030,334.55
2031,250.92
2032,334.55
2033,669.1
2034,1003.67
2035,1505.62
2036,1672.78
2037,1672.78
2038,1672.78
2039,1338.1
2040,1338.1
2041,1358.28
2042,1358.28
2043,1358.28
2044,1358.28
2045,1188.5
2046,1018.55
2047,509.32
2048,339.54
2049,169.77
2050,339.54
2051,509.32
2052,594.23
2053,509.32
2054,339.54
2055,254.68
2056,339.54
2057,679.11
2058,1018.55
2059,1527.85
2060,1697.65
2061,1697.65
2062,1697.65
2063,1358.28
2064,1358.28
2065,1344.9
2066,1344.9
2067,1344.9
2068,1344.9
2069,1176.84
2070,1008.64
2071,504.34
2072,336.21
2073,168.13
2074,336.21
2075,504.34
2076,588.39
2077,504.34
2078,336.21
2079,252.15
2080,336.21
2081,672.44
2082,1008.64
2083,1513.1
2084,1681.33
2085,1681.33
2086,1681.33
2087,1344.9
2088,1344.9
2089,1324.56
2090,1324.56
2091,1324.56
2092,1324.56
2093,1158.99
2094,993.38
2095,496.7
2096,331.15
2097,165.57
2098,331.15
2099,496.7
2100,579.49
2101,496.7
2102,331.15
2103,248.34
2104,331.15
2105,662.27
2106,993.38
2107,1490.14
2108,1655.66
2109,1655.66
2110,1655.66
2111,1324.56
2112,1324.56
2113,1356.27
2114,1356.27
2115,1356.27
2116,1356.27
2117,1186.77
2118,1017.22
2119,508.63
2120,339.06
2121,169.52
2122,339.06
2123,508.63
2124,593.37
2125,508.63
2126,339.06
2127,254.31
2128,339.06
2129,678.15
2130,1017.22
2131,1525.88
2132,1695.24
2133,1695.24
2134,1695.24
2135,1356.27
2136,1356.27
2137,1367.14
2138,1367.14
2139,1367.14
2140,1367.14
2141,1196.31
2142,1025.5
2143,512.7
2144,341.81
2145,170.89
2146,341.81
2147,512.7
2148,598.16
2149,512.7
2150,341.81
2151,256.35
2152,341.81
2153,683.6
2154,1025.5
2155,1538.27
2156,1708.89
2157,1708.89
2158,1708.89
2159,1367.14
2160,1367.14
2161,1400.29
2162,1400.29
2163,1400.29
2164,1400.29
2165,1225.23
2166,1050.17
2167,525.13
2168,350.09
2169,175.02
2170,350.09
2171,525.13
2172,612.66
2173,525.13
2174,350.09
2175,262.54
2176,350.09
2177,700.16
2178,1050.17
2179,1575.31
2180,1750.23
2181,1750.23
2182,1750.23
2183,1400.29
2184,1400.29
2185,1455.71
2186,1455.71
2187,1455.71
2188,1455.71
2189,1273.88
2190,1091.87
2191,545.92
2192,363.98
2193,181.98
2194,363.98
2195,545.92
2196,636.91
2197,545.92
2198,363.98
2199,272.94
2200,363.98
2201,727.87
2202,1091.87
2203,1637.72
2204,1819.75
2205,1819.75
2206,1819.75
2207,1455.71
2208,1455.71
2209,1416.81
2210,1416.81
2211,1416.81
2212,1416.81
2213,1239.6
2214,1062.52
2215,531.28
2216,354.2
2217,177.09
2218,354.2
2219,531.28
2220,619.81
2221,531.28
2222,354.2
2223,265.6
2224,354.2
2225,708.37
2226,1062.52
2227,1593.69
2228,1770.92
2229,1770.92
2230,1770.92
2231,1416.81
2232,1416.81
2233,1363.91
2234,1363.91
2235,1363.91
2236,1363.91
2237,1193.49
2238,1023
2239,511.49
2240,340.99
2241,170.5
2242,340.99
2243,511.49
2244,596.76
2245,511.49
2246,340.99
2247,255.76
2248,340.99
2249,682.01
2250,1023
2251,1534.57
2252,1705.04
2253,1705.04
2254,1705.04
2255,1363.91
2256,1363.91
2257,1376.56
2258,1376.56
2259,1376.56
2260,1376.56
2261,1204.35
2262,1032.44
2263,516.21
2264,344.14
2265,172.07
2266,344.14
2267,516.21
2268,602.22
2269,516.21
2270,344.14
2271,258.09
2272,344.14
2273,688.28
2274,1032.44
2275,1548.57
2276,1720.69
2277,1720.69
2278,1720.69
2279,1376.56
2280,1376.56
2281,1417.73
2282,1417.73
2283,1417.73
2284,1417.73
2285,1240.64
2286,1063.38
2287,531.68
2288,354.48
2289,177.23
2290,354.48
2291,531.68
2292,620.3
2293,531.68
2294,354.48
2295,265.87
2296,354.48
2297,708.9
2298,1063.38
2299,1594.94
2300,1772.27
2301,1772.27
2302,1772.27
2303,1417.73
2304,1417.73
2305,1426.9
2306,1426.9
2307,1426.9
2308,1426.9
2309,1248.35
2310,1070.04
2311,535.05
2312,356.7
2313,178.35
2314,356.7
2315,535.05
2316,624.21
2317,535.05
2318,356.7
2319,267.51
2320,356.7
2321,713.39
2322,1070.04
2323,1605.09
2324,1783.48
2325,1783.48
2326,1783.48
2327,1426.9
2328,1426.9
2329,1450.35
2330,1450.35
2331,1450.35
2332,1450.35
2333,1269.11
2334,1087.86
2335,543.89
2336,362.62
2337,181.32
2338,362.62
2339,543.89
2340,634.59
2341,543.89
2342,362.62
2343,271.93
2344,362.62
2345,725.19
2346,1087.86
2347,1631.57
2348,1813.16
2349,1813.16
2350,1813.16
2351,1450.35
2352,1450.35
2353,1475.14
2354,1475.14
2355,1475.14
2356,1475.14
2357,1290.96
2358,1106.41
2359,553.22
2360,368.79
2361,184.42
2362,368.79
2363,553.22
2364,645.41
2365,553.22
2366,368.79
2367,276.63
2368,368.79
2369,737.65
2370,1106.41
2371,1659.69
2372,1844.2
2373,1844.2
2374,1844.2
2375,1475.14
2376,1475.14
2377,1423.22
2378,1423.22
2379,1423.22
2380,1423.22
2381,1245.14
2382,1067.27
2383,533.66
2384,355.76
2385,177.88
2386,355.76
2387,533.66
2388,622.61
2389,533.66
2390,355.76
2391,266.84
2392,355.76
2393,711.58
2394,1067.27
2395,1600.83
2396,1778.82
2397,1778.82
2398,1778.82
2399,1423.22
2400,1423.22
2401,1320.96
2402,1320.96
2403,1320.96
2404,1320.96
2405,1155.99
2406,990.7
2407,495.4
2408,330.27
2409,165.12
2410,330.27
2411,495.4
2412,577.98
2413,495.4
2414,330.27
2415,247.7
2416,330.27
2417,660.53
2418,990.7
2419,1486.37
2420,1651.15
2421,1651.15
2422,1651.15
2423,1320.96
2424,1320.96
2425,1374.25
2426,1374.25
2427,1374.25
2428,1374.25
2429,1202.3
2430,1030.63
2431,515.31
2432,343.55
2433,171.76
2434,343.55
2435,515.31
2436,601.18
2437,515.31
2438,343.55
2439,257.65
2440,343.55
2441,687.08
2442,1030.63
2443,1545.83
2444,1717.58
2445,1717.58
2446,1717.58
2447,1374.25
2448,1374.25
2449,1404.89
2450,1404.89
2451,1404.89
2452,1404.89
2453,1229.08
2454,1053.61
2455,526.8
2456,351.22
2457,175.6
2458,351.22
2459,526.8
2460,614.61
2461,526.8
2462,351.22
2463,263.39
2464,351.22
2465,702.4
2466,1053.61
2467,1580.31
2468,1755.95
2469,1755.95
2470,1755.95
2471,1404.89
2472,1404.89
2473,1409.12
2474,1409.12
2475,1409.12
2476,1409.12
2477,1233.15
2478,1056.89
2479,528.48
2480,352.33
2481,176.17
2482,352.33
2483,528.48
2484,616.55
2485,528.48
2486,352.33
2487,264.23
2488,352.33
2489,704.63
2490,1056.89
2491,1585.31
2492,1761.67
2493,1761.67
2494,1761.67
2495,1409.12
2496,1409.12
2497,1384.78
2498,1384.78
2499,1384.78
2500,1384.78
2501,1211.7
2502,1038.54
2503,519.31
2504,346.19
2505,173.1
2506,346.19
2507,519.31
2508,605.86
2509,519.31
2510,346.19
2511,259.69
2512,346.19
2513,692.4
2514,1038.54
2515,1557.91
2516,1730.96
2517,1730.96
2518,1730.96
2519,1384.78
2520,1384.78
2521,1391.55
2522,1391.55
2523,1391.55
2524,1391.55
2525,1217.51
2526,1043.69
2527,521.8
2528,347.88
2529,173.93
2530,347.88
2531,521.8
2532,608.76
2533,521.8
2534,347.88
2535,260.89
2536,347.88
2537,695.68
2538,1043.69
2539,1565.36
2540,1739.32
2541,1739.32
2542,1739.32
2543,1391.55
2544,1391.55
2545,1445.29
2546,1445.29
2547,1445.29
2548,1445.29
2549,1264.51
2550,1084.03
2551,541.94
2552,361.33
2553,180.65
2554,361.33
2555,541.94
2556,632.27
2557,541.94
2558,361.33
2559,271
2560,361.33
2561,722.61
2562,1084.03
2563,1625.7
2564,1806.45
2565,1806.45
2566,1806.45
2567,1445.29
2568,1445.29
2569,1432.48
2570,1432.48
2571,1432.48
2572,1432.48
2573,1253.53
2574,1074.43
2575,537.19
2576,358.13
2577,179.06
2578,358.13
2579,537.19
2580,626.74
2581,537.19
2582,358.13
2583,268.6
2584,358.13
2585,716.26
2586,1074.43
2587,1611.39
2588,1790.62
2589,1790.62
2590,1790.62
2591,1432.48
2592,1432.48
2593,1379.34
2594,1379.34
2595,1379.34
2596,1379.34
2597,1206.93
2598,1034.51
2599,517.25
2600,344.83
2601,172.43
2602,344.83
2603,517.25
2604,603.47
2605,517.25
2606,344.83
2607,258.64
2608,344.83
2609,689.67
2610,1034.51
2611,1551.72
2612,1724.33
2613,1724.33
2614,1724.33
2615,1379.34
2616,1379.34
2617,1356.27
2618,1356.27
2619,1356.27
2620,1356.27
2621,1186.77
2622,1017.22
2623,508.63
2624,339.06
2625,169.52
2626,339.06
2627,508.63
2628,593.37
2629,508.63
2630,339.06
2631,254.31
2632,339.06
2633,678.15
2634,1017.22
2635,1525.88
2636,1695.24
2637,1695.24
2638,1695.24
2639,1356.27
2640,1356.27
2641,1366.72
2642,1366.72
2643,1366.72
2644,1366.72
2645,1195.68
2646,1024.9
2647,512.45
2648,341.65
2649,170.82
2650,341.65
2651,512.45
2652,597.87
2653,512.45
2654,341.65
2655,256.26
2656,341.65
2657,683.32
2658,1024.9
2659,1537.39
2660,1708.17
2661,1708.17
2662,1708.17
2663,1366.72
2664,1366.72
2665,1380.14
2666,1380.14
2667,1380.14
2668,1380.14
2669,1207.58
2670,1035.12
2671,517.51
2672,345.01
2673,172.5
2674,345.01
2675,517.51
2676,603.75
2677,517.51
2678,345.01
2679,258.73
2680,345.01
2681,690.02
2682,1035.12
2683,1552.54
2684,1724.95
2685,1724.95
2686,1724.95
2687,1380.14
2688,1380.14
2689,1401.59
2690,1401.59
2691,1401.59
2692,1401.59
2693,1226.38
2694,1051.31
2695,525.64
2696,350.4
2697,175.22
2698,350.4
2699,525.64
2700,613.2
2701,525.64
2702,350.4
2703,262.8
2704,350.4
2705,700.81
2706,1051.31
2707,1576.64
2708,1752.18
2709,1752.18
2710,1752.18
2711,1401.59
2712,1401.59
2713,1375.66
2714,1375.66
2715,1375.66
2716,1375.66
2717,1203.78
2718,1031.7
2719,515.89
2720,343.91
2721,171.96
2722,343.91
2723,515.89
2724,601.83
2725,515.89
2726,343.91
2727,257.91
2728,343.91
2729,687.83
2730,1031.7
2731,1547.6
2732,1719.64
2733,1719.64
2734,1719.64
2735,1375.66
2736,1375.66
2737,1377.01
2738,1377.01
2739,1377.01
2740,1377.01
2741,1204.9
2742,1032.7
2743,516.38
2744,344.24
2745,172.12
2746,344.24
2747,516.38
2748,602.42
2749,516.38
2750,344.24
2751,258.17
2752,344.24
2753,688.49
2754,1032.7
2755,1549.14
2756,1721.22
2757,1721.22
2758,1721.22
2759,1377.01
2760,1377.01
2761,1331.97
2762,1331.97
2763,1331.97
2764,1331.97
2765,1165.49
2766,998.99
2767,499.48
2768,332.97
2769,166.5
2770,332.97
2771,499.48
2772,582.75
2773,499.48
2774,332.97
2775,249.76
2776,332.97
2777,665.97
2778,998.99
2779,1498.31
2780,1665.02
2781,1665.02
2782,1665.02
2783,1331.97
2784,1331.97
2785,1325.41
2786,1325.41
2787,1325.41
2788,1325.41
2789,1159.68
2790,994
2791,497.01
2792,331.32
2793,165.68
2794,331.32
2795,497.01
2796,579.8
2797,497.01
2798,331.32
2799,248.46
2800,331.32
2801,662.64
2802,994
2803,1491.05
2804,1656.83
2805,1656.83
2806,1656.83
2807,1325.41
2808,1325.41
2809,1335.1
2810,1335.1
2811,1335.1
2812,1335.1
2813,1168.27
2814,1001.22
2815,500.66
2816,333.75
2817,166.88
2818,333.75
2819,500.66
2820,584.09
2821,500.66
2822,333.75
2823,250.31
2824,333.75
2825,667.51
2826,1001.22
2827,1501.79
2828,1668.79
2829,1668.79
2830,1668.79
2831,1335.1
2832,1335.1
2833,1419.71
2834,1419.71
2835,1419.71
2836,1419.71
2837,1242.3
2838,1064.86
2839,532.41
2840,354.93
2841,177.48
2842,354.93
2843,532.41
2844,621.15
2845,532.41
2846,354.93
2847,266.19
2848,354.93
2849,709.89
2850,1064.86
2851,1597.27
2852,1774.81
2853,1774.81
2854,1774.81
2855,1419.71
2856,1419.71
2857,1379.18
2858,1379.18
2859,1379.18
2860,1379.18
2861,1206.75
2862,1034.36
2863,517.12
2864,344.77
2865,172.37
2866,344.77
2867,517.12
2868,603.36
2869,517.12
2870,344.77
2871,258.59
2872,344.77
2873,689.57
2874,1034.36
2875,1551.59
2876,1723.67
2877,1723.67
2878,1723.67
2879,1379.18
2880,1379.18
2881,1381.43
2882,1381.43
2883,1381.43
2884,1381.43
2885,1208.76
2886,1036.13
2887,518.03
2888,345.36
2889,172.68
2890,345.36
2891,518.03
2892,604.4
2893,518.03
2894,345.36
2895,259.01
2896,345.36
2897,690.7
2898,1036.13
2899,1554.15
2900,1726.76
2901,1726.76
2902,1726.76
2903,1381.43
2904,1381.43
2905,1363.34
2906,1363.34
2907,1363.34
2908,1363.34
2909,1193.1
2910,1022.65
2911,511.27
2912,340.85
2913,170.4
2914,340.85
2915,511.27
2916,596.5
2917,511.27
2918,340.85
2919,255.65
2920,340.85
2921,681.71
2922,1022.65
2923,1533.72
2924,1703.99
2925,1703.99
2926,1703.99
2927,1363.34
2928,1363.34
2929,1353.43
2930,1353.43
2931,1353.43
2932,1353.43
2933,1184.17
2934,1015.1
2935,507.54
2936,338.36
2937,169.17
2938,338.36
2939,507.54
2940,592.14
2941,507.54
2942,338.36
2943,253.75
2944,338.36
2945,676.71
2946,1015.1
2947,1522.53
2948,1691.74
2949,1691.74
2950,1691.74
2951,1353.43
2952,1353.43
2953,1330.4
2954,1330.4
2955,1330.4
2956,1330.4
2957,1164.01
2958,997.85
2959,498.92
2960,332.61
2961,166.29
2962,332.61
2963,498.92
2964,582.08
2965,498.92
2966,332.61
2967,249.44
2968,332.61
2969,665.21
2970,997.85
2971,1496.9
2972,1662.9
2973,1662.9
2974,1662.9
2975,1330.4
2976,1330.4
2977,1337.27
2978,1337.27
2979,1337.27
2980,1337.27
2981,1170.14
2982,1002.91
2983,501.44
2984,334.29
2985,167.15
2986,334.29
2987,501.44
2988,585.04
2989,501.44
2990,334.29
2991,250.75
2992,334.29
2993,668.6
2994,1002.91
2995,1504.43
2996,1671.53
2997,1671.53
2998,1671.53
2999,1337.27
3000,1337.27
3001,1332.58
3002,1332.58
3003,1332.58
3004,1332.58
3005,1165.95
3006,999.36
3007,499.7
3008,333.14
3009,166.57
3010,333.14
3011,499.7
3012,583
3013,499.7
3014,333.14
3015,249.86
3016,333.14
3017,666.31
3018,999.36
3019,1498.99
3020,1665.66
3021,1665.66
3022,1665.66
3023,1332.58
3024,1332.58
3025,1355.06
3026,1355.06
3027,1355.06
3028,1355.06
3029,1185.67
3030,1016.26
3031,508.14
3032,338.78
3033,169.37
3034,338.78
3035,508.14
3036,592.83
3037,508.14
3038,338.78
3039,254.05
3040,338.78
3041,677.53
3042,1016.26
3043,1524.58
3044,1693.66
3045,1693.66
3046,1693.66
3047,1355.06
3048,1355.06
3049,1348.78
3050,1348.78
3051,1348.78
3052,1348.78
3053,1180.21
3054,1011.65
3055,505.83
3056,337.23
3057,168.61
3058,337.23
3059,505.83
3060,590.15
3061,505.83
3062,337.23
3063,252.9
3064,337.23
3065,674.46
3066,1011.65
3067,1517.5
3068,1686.14
3069,1686.14
3070,1686.14
3071,1348.78
3072,1348.78
3073,1336.35
3074,1336.35
3075,1336.35
3076,1336.35
3077,1169.37
3078,1002.19
3079,501.17
3080,334.12
3081,167.03
3082,334.12
3083,501.17
3084,584.64
3085,501.17
3086,334.12
3087,250.57
3088,334.12
3089,668.15
3090,1002.19
3091,1503.32
3092,1670.35
3093,1670.35
3094,1670.35
3095,1336.35
3096,1336.35
3097,1377.7
3098,1377.7
3099,1377.7
3100,1377.7
3101,1205.59
3102,1033.32
3103,516.64
3104,344.43
3105,172.2
3106,344.43
3107,516.64
3108,602.78
3109,516.64
3110,344.43
3111,258.33
3112,344.43
3113,688.86
3114,1033.32
3115,1549.88
3116,1722.04
3117,1722.04
3118,1722.04
3119,1377.7
3120,1377.7
3121,1447.91
3122,1447.91
3123,1447.91
3124,1447.91
3125,1266.89
3126,1085.93
3127,542.94
3128,361.94
3129,180.98
3130,361.94
3131,542.94
3132,633.41
3133,542.94
3134,361.94
3135,271.47
3136,361.94
3137,723.9
3138,1085.93
3139,1628.73
3140,1809.8
3141,1809.8
3142,1809.8
3143,1447.91
3144,1447.91
3145,1445.35
3146,1445.35
3147,1445.35
3148,1445.35
3149,1264.53
3150,1084.05
3151,542
3152,361.33
3153,180.67
3154,361.33
3155,542
3156,632.37
3157,542
3158,361.33
3159,271.01
3160,361.33
3161,722.7
3162,1084.05
3163,1626.12
3164,1806.67
3165,1806.67
3166,1806.67
3167,1445.35
3168,1445.35
3169,1339.16
3170,1339.16
3171,1339.16
3172,1339.16
3173,1171.74
3174,1004.51
3175,502.17
3176,334.83
3177,167.42
3178,334.83
3179,502.17
3180,585.9
3181,502.17
3182,334.83
3183,251.13
3184,334.83
3185,669.59
3186,1004.51
3187,1506.63
3188,1674.22
3189,1674.22
3190,1674.22
3191,1339.16
3192,1339.16
3193,1375.75
3194,1375.75
3195,1375.75
3196,1375.75
3197,1203.91
3198,1031.86
3199,515.96
3200,343.96
3201,171.99
3202,343.96
3203,515.96
3204,601.94
3205,515.96
3206,343.96
3207,257.97
3208,343.96
3209,687.94
3210,1031.86
3211,1547.93
3212,1719.88
3213,1719.88
3214,1719.88
3215,1375.75
3216,1375.75
3217,1336.05
3218,1336.05
3219,1336.05
3220,1336.05
3221,1168.86
3222,1001.96
3223,500.97
3224,334
3225,166.98
3226,334
3227,500.97
3228,584.46
3229,500.97
3230,334
3231,250.49
3232,334
3233,667.98
3234,1001.96
3235,1502.87
3236,1669.76
3237,1669.76
3238,1669.76
3239,1336.05
3240,1336.05
3241,1367.93
3242,1367.93
3243,1367.93
3244,1367.93
3245,1196.98
3246,1025.86
3247,512.94
3248,341.96
3249,170.98
3250,341.96
3251,512.94
3252,598.45
3253,512.94
3254,341.96
3255,256.49
3256,341.96
3257,683.94
3258,1025.86
3259,1538.91
3260,1709.77
3261,1709.77
3262,1709.77
3263,1367.93
3264,1367.93
3265,1394.93
3266,1394.93
3267,1394.93
3268,1394.93
3269,1220.56
3270,1046.18
3271,523.11
3272,348.75
3273,174.36
3274,348.75
3275,523.11
3276,610.33
3277,523.11
3278,348.75
3279,261.58
3280,348.75
3281,697.5
3282,1046.18
3283,1569.17
3284,1743.6
3285,1743.6
3286,1743.6
3287,1394.93
3288,1394.93
3289,1363.91
3290,1363.91
3291,1363.91
3292,1363.91
3293,1193.49
3294,1023
3295,511.49
3296,340.99
3297,170.5
3298,340.99
3299,511.49
3300,596.76
3301,511.49
3302,340.99
3303,255.76
3304,340.99
3305,682.01
3306,1023
3307,1534.57
3308,1705.04
3309,1705.04
3310,1705.04
3311,1363.91
3312,1363.91
3313,1330.47
3314,1330.47
3315,1330.47
3316,1330.47
3317,1164.09
3318,997.87
3319,498.95
3320,332.64
3321,166.3
3322,332.64
3323,498.95
3324,582.1
3325,498.95
3326,332.64
3327,249.44
3328,332.64
3329,665.21
3330,997.87
3331,1496.92
3332,1662.96
3333,1662.96
3334,1662.96
3335,1330.47
3336,1330.47
3337,1383.06
3338,1383.06
3339,1383.06
3340,1383.06
3341,1210.08
3342,1037.29
3343,518.66
3344,345.76
3345,172.88
3346,345.76
3347,518.66
3348,605.09
3349,518.66
3350,345.76
3351,259.32
3352,345.76
3353,691.56
3354,1037.29
3355,1555.81
3356,1728.84
3357,1728.84
3358,1728.84
3359,1383.06
3360,1383.06
3361,1417.55
3362,1417.55
3363,1417.55
3364,1417.55
3365,1240.31
3366,1063.2
3367,531.59
3368,354.4
3369,177.21
3370,354.4
3371,531.59
3372,620.21
3373,531.59
3374,354.4
3375,265.81
3376,354.4
3377,708.79
3378,1063.2
3379,1594.84
3380,1772.13
3381,1772.13
3382,1772.13
3383,1417.55
3384,1417.55
3385,1422.35
3386,1422.35
3387,1422.35
3388,1422.35
3389,1244.58
3390,1066.86
3391,533.39
3392,355.6
3393,177.8
3394,355.6
3395,533.39
3396,622.32
3397,533.39
3398,355.6
3399,266.7
3400,355.6
3401,711.22
3402,1066.86
3403,1600.15
3404,1778
3405,1778
3406,1778
3407,1422.35
3408,1422.35
3409,1437.62
3410,1437.62
3411,1437.62
3412,1437.62
3413,1257.84
3414,1078.19
3415,539.05
3416,359.36
3417,179.69
3418,359.36
3419,539.05
3420,628.89
3421,539.05
3422,359.36
3423,269.53
3424,359.36
3425,718.75
3426,1078.19
3427,1616.99
3428,1796.92
3429,1796.92
3430,1796.92
3431,1437.62
3432,1437.62
3433,1426.9
3434,1426.9
3435,1426.9
3436,1426.9
3437,1248.35
3438,1070.06
3439,535.05
3440,356.7
3441,178.35
3442,356.7
3443,535.05
3444,624.21
3445,535.05
3446,356.7
3447,267.51
3448,356.7
3449,713.39
3450,1070.06
3451,1605.09
3452,1783.48
3453,1783.48
3454,1783.48
3455,1426.9
3456,1426.9
3457,1455.53
3458,1455.53
3459,1455.53
3460,1455.53
3461,1273.7
3462,1091.69
3463,545.8
3464,363.87
3465,181.93
3466,363.87
3467,545.8
3468,636.78
3469,545.8
3470,363.87
3471,272.91
3472,363.87
3473,727.74
3474,1091.69
3475,1637.38
3476,1819.29
3477,1819.29
3478,1819.29
3479,1455.53
3480,1455.53
3481,1414.59
3482,1414.59
3483,1414.59
3484,1414.59
3485,1237.55
3486,1060.93
3487,530.43
3488,353.62
3489,176.8
3490,353.62
3491,530.43
3492,618.84
3493,530.43
3494,353.62
3495,265.24
3496,353.62
3497,707.25
3498,1060.93
3499,1591.16
3500,1768.03
3501,1768.03
3502,1768.03
3503,1414.59
3504,1414.59
3505,1400.22
3506,1400.22
3507,1400.22
3508,1400.22
3509,1225.17
3510,1050.05
3511,525.08
3512,350.06
3513,175.02
3514,350.06
3515,525.08
3516,612.56
3517,525.08
3518,350.06
3519,262.52
3520,350.06
3521,700.08
3522,1050.05
3523,1575.25
3524,1750.17
3525,1750.17
3526,1750.17
3527,1400.22
3528,1400.22
3529,1383.38
3530,1383.38
3531,1383.38
3532,1383.38
3533,1210.61
3534,1037.57
3535,518.82
3536,345.86
3537,172.94
3538,345.86
3539,518.82
3540,605.31
3541,518.82
3542,345.86
3543,259.41
3544,345.86
3545,691.76
3546,1037.57
3547,1556.55
3548,1729.4
3549,1729.4
3550,1729.4
3551,1383.38
3552,1383.38
3553,1413.92
3554,1413.92
3555,1413.92
3556,1413.92
3557,1237.33
3558,1060.47
3559,530.26
3560,353.5
3561,176.75
3562,353.5
3563,530.26
3564,618.61
3565,530.26
3566,353.5
3567,265.1
3568,353.5
3569,707.01
3570,1060.47
3571,1590.77
3572,1767.48
3573,1767.48
3574,1767.48
3575,1413.92
3576,1413.92
3577,1396.58
3578,1396.58
3579,1396.58
3580,1396.58
3581,1222.08
3582,1047.57
3583,523.73
3584,349.17
3585,174.57
3586,349.17
3587,523.73
3588,611.02
3589,523.73
3590,349.17
3591,261.88
3592,349.17
3593,698.32
3594,1047.57
3595,1571.25
3596,1745.72
3597,1745.72
3598,1745.72
3599,1396.58
3600,1396.58
3601,1376.05
3602,1376.05
3603,1376.05
3604,1376.05
3605,1204.07
3606,1032
3607,516.02
3608,344.04
3609,172
3610,344.04
3611,516.02
3612,602.05
3613,516.02
3614,344.04
3615,258.02
3616,344.04
3617,688.04
3618,1032
3619,1548.2
3620,1719.95
3621,1719.95
3622,1719.95
3623,1376.05
3624,1376.05
3625,1373.98
3626,1373.98
3627,1373.98
3628,1373.98
3629,1202.2
3630,1030.53
3631,515.25
3632,343.5
3633,171.74
3634,343.5
3635,515.25
3636,601.15
3637,515.25
3638,343.5
3639,257.64
3640,343.5
3641,686.99
3642,1030.53
3643,1545.75
3644,1717.35
3645,1717.35
3646,1717.35
3647,1373.98
3648,1373.98
3649,1338.84
3650,1338.84
3651,1338.84
3652,1338.84
3653,1171.4
3654,1004.03
3655,502.03
3656,334.71
3657,167.32
3658,334.71
3659,502.03
3660,585.7
3661,502.03
3662,334.71
3663,251.04
3664,334.71
3665,669.35
3666,1004.03
3667,1506.04
3668,1673.19
3669,1673.19
3670,1673.19
3671,1338.84
3672,1338.84
3673,1335.83
3674,1335.83
3675,1335.83
3676,1335.83
3677,1168.8
3678,1001.94
3679,500.97
3680,333.98
3681,166.97
3682,333.98
3683,500.97
3684,584.46
3685,500.97
3686,333.98
3687,250.49
3688,333.98
3689,667.94
3690,1001.94
3691,1502.87
3692,1669.74
3693,1669.74
3694,1669.74
3695,1335.83
3696,1335.83
3697,1325.35
3698,1325.35
3699,1325.35
3700,1325.35
3701,1159.62
3702,993.96
3703,496.95
3704,331.32
3705,165.64
3706,331.32
3707,496.95
3708,579.76
3709,496.95
3710,331.32
3711,248.46
3712,331.32
3713,662.61
3714,993.96
3715,1490.82
3716,1656.39
3717,1656.39
3718,1656.39
3719,1325.35
3720,1325.35
3721,1323.99
3722,1323.99
3723,1323.99
3724,1323.99
3725,1158.42
3726,993.06
3727,496.51
3728,331
3729,165.51
3730,331
3731,496.51
3732,579.24
3733,496.51
3734,331
3735,248.26
3736,331
3737,661.99
3738,993.06
3739,1489.51
3740,1655.04
3741,1655.04
3742,1655.04
3743,1323.99
3744,1323.99
3745,1325.13
3746,1325.13
3747,1325.13
3748,1325.13
3749,1159.62
3750,993.92
3751,496.93
3752,331.3
3753,165.64
3754,331.3
3755,496.93
3756,579.76
3757,496.93
3758,331.3
3759,248.46
3760,331.3
3761,662.56
3762,993.92
3763,1490.8
3764,1656.35
3765,1656.35
3766,1656.35
3767,1325.13
3768,1325.13
3769,1328.7
3770,1328.7
3771,1328.7
3772,1328.7
3773,1162.55
3774,996.33
3775,498.2
3776,332.13
3777,166.09
3778,332.13
3779,498.2
3780,581.24
3781,498.2
3782,332.13
3783,249.13
3784,332.13
3785,664.29
3786,996.33
3787,1494.38
3788,1660.89
3789,1660.89
3790,1660.89
3791,1328.7
3792,1328.7
3793,1401.03
3794,1401.03
3795,1401.03
3796,1401.03
3797,1225.92
3798,1050.74
3799,525.33
3800,350.23
3801,175.1
3802,350.23
3803,525.33
3804,612.91
3805,525.33
3806,350.23
3807,262.64
3808,350.23
3809,700.46
3810,1050.74
3811,1575.96
3812,1750.99
3813,1750.99
3814,1750.99
3815,1401.03
3816,1401.03
3817,1387.65
3818,1387.65
3819,1387.65
3820,1387.65
3821,1213.93
3822,1040.51
3823,520.31
3824,346.85
3825,173.46
3826,346.85
3827,520.31
3828,607.04
3829,520.31
3830,346.85
3831,260.15
3832,346.85
3833,693.71
3834,1040.51
3835,1560.96
3836,1734.56
3837,1734.56
3838,1734.56
3839,1387.65
3840,1387.65
3841,1344.39
3842,1344.39
3843,1344.39
3844,1344.39
3845,1176.33
3846,1008.36
3847,504.13
3848,336.08
3849,168.03
3850,336.08
3851,504.13
3852,588.19
3853,504.13
3854,336.08
3855,252.09
