t,demand_[MWh]
t_2993,3689.2
t_2994,3314.58
t_2995,2862.1
t_2996,1996.22
t_2997,1573.46
t_2998,1339.54
t_2999,1396.94
t_3000,1191.56
t_3001,560.96
t_3002,612.06
t_3003,356.76
t_3004,254.02
t_3005,197.38
t_3006,269.9
t_3007,375.54
t_3008,816.46
t_3009,1397.94
t_3010,2339.2
t_3011,2865.3
t_3012,3155.92
t_3013,2650.2
t_3014,3105.12
t_3015,3611.28
t_3016,3590.98
t_3017,3325.96
t_3018,3121.54
t_3019,2506.12
t_3020,1773.16
t_3021,1304.32
t_3022,1008.28
t_3023,700.82
t_3024,457.78
t_3025,59.08
t_3026,66.04
t_3027,64.64
t_3028,94.16
t_3029,210.84
t_3030,682.82
t_3031,2444.16
t_3032,3832.64
t_3033,3323.66
t_3034,2659.28
t_3035,2522.34
t_3036,2510.42
t_3037,3224.42
t_3038,2996.08
t_3039,2582.96
t_3040,2592.48
t_3041,3368.34
t_3042,4969.54
t_3043,4575.52
t_3044,3139.3
t_3045,1865.28
t_3046,1181.82
t_3047,1101.06
t_3048,741.18
t_3049,59.08
t_3050,66.04
t_3051,64.64
t_3052,94.16
t_3053,210.84
t_3054,682.82
t_3055,2444.16
t_3056,3832.64
t_3057,3323.66
t_3058,2659.28
t_3059,2522.34
t_3060,2510.42
t_3061,3224.42
t_3062,2996.08
t_3063,2582.96
t_3064,2592.48
t_3065,3368.34
t_3066,4969.54
t_3067,4575.52
t_3068,3139.3
t_3069,1865.28
t_3070,1181.82
t_3071,1101.06
t_3072,741.18
t_3073,59.08
t_3074,66.04
t_3075,64.64
t_3076,94.16
t_3077,210.84
t_3078,682.82
t_3079,2444.16
t_3080,3832.64
t_3081,3323.66
t_3082,2659.28
t_3083,2522.34
t_3084,2510.42
t_3085,3224.42
t_3086,2996.08
t_3087,2582.96
t_3088,2592.48
t_3089,3368.34
t_3090,4969.54
t_3091,4575.52
t_3092,3139.3
t_3093,1865.28
t_3094,1181.82
t_3095,1101.06
t_3096,741.18
t_3097,59.08
t_3098,66.04
t_3099,64.64
t_3100,94.16
t_3101,210.84
t_3102,682.82
t_3103,2444.16
t_3104,3832.64
t_3105,3323.66
t_3106,2659.28
t_3107,2522.34
t_3108,2510.42
t_3109,3224.42
t_3110,2996.08
t_3111,2582.96
t_3112,2592.48
t_3113,3368.34
t_3114,4969.54
t_3115,4575.52
t_3116,3139.3
t_3117,1865.28
t_3118,1181.82
t_3119,1101.06
t_3120,741.18
t_3121,59.08
t_3122,66.04
t_3123,64.64
t_3124,94.16
t_3125,210.84
t_3126,682.82
t_3127,2444.16
t_3128,3832.64
t_3129,3323.66
t_3130,2659.28
t_3131,2522.34
t_3132,2510.42
t_3133,3224.42
t_3134,2996.08
t_3135,2582.96
t_3136,2592.48
t_3137,3368.34
t_3138,4969.54
t_3139,4575.52
t_3140,3139.3
t_3141,1865.28
t_3142,1181.82
t_3143,1101.06
t_3144,741.18
t_3145,474.04
t_3146,388.4
t_3147,194.7
t_3148,167.06
t_3149,153.26
t_3150,307.32
t_3151,612.18
t_3152,1392.56
t_3153,2341
t_3154,3829.88
t_3155,4206.48
t_3156,3584.18
t_3157,3316.18
t_3158,3596.28
t_3159,4164.16
t_3160,3822.54
t_3161,3689.2
t_3162,3314.58
t_3163,2862.1
t_3164,1996.22
t_3165,1573.46
t_3166,1339.54
t_3167,1396.94
t_3168,1191.56
t_3169,560.96
t_3170,612.06
t_3171,356.76
t_3172,254.02
t_3173,197.38
t_3174,269.9
t_3175,375.54
t_3176,816.46
t_3177,1397.94
t_3178,2339.2
t_3179,2865.3
t_3180,3155.92
t_3181,2650.2
t_3182,3105.12
t_3183,3611.28
t_3184,3590.98
t_3185,3325.96
t_3186,3121.54
t_3187,2506.12
t_3188,1773.16
t_3189,1304.32
t_3190,1008.28
t_3191,700.82
t_3192,457.78
t_3193,59.08
t_3194,66.04
t_3195,64.64
t_3196,94.16
t_3197,210.84
t_3198,682.82
t_3199,2444.16
t_3200,3832.64
t_3201,3323.66
t_3202,2659.28
t_3203,2522.34
t_3204,2510.42
t_3205,3224.42
t_3206,2996.08
t_3207,2582.96
t_3208,2592.48
t_3209,3368.34
t_3210,4969.54
t_3211,4575.52
t_3212,3139.3
t_3213,1865.28
t_3214,1181.82
t_3215,1101.06
t_3216,741.18
t_3217,59.08
t_3218,66.04
t_3219,64.64
t_3220,94.16
t_3221,210.84
t_3222,682.82
t_3223,2444.16
t_3224,3832.64
t_3225,3323.66
t_3226,2659.28
t_3227,2522.34
t_3228,2510.42
t_3229,3224.42
t_3230,2996.08
t_3231,2582.96
t_3232,2592.48
t_3233,3368.34
t_3234,4969.54
t_3235,4575.52
t_3236,3139.3
t_3237,1865.28
t_3238,1181.82
t_3239,1101.06
t_3240,741.18
t_3241,59.08
t_3242,66.04
t_3243,64.64
t_3244,94.16
t_3245,210.84
t_3246,682.82
t_3247,2444.16
t_3248,3832.64
t_3249,3323.66
t_3250,2659.28
t_3251,2522.34
t_3252,2510.42
t_3253,3224.42
t_3254,2996.08
t_3255,2582.96
t_3256,2592.48
t_3257,3368.34
t_3258,4969.54
t_3259,4575.52
t_3260,3139.3
t_3261,1865.28
t_3262,1181.82
t_3263,1101.06
t_3264,741.18
t_3265,59.08
t_3266,66.04
t_3267,64.64
t_3268,94.16
t_3269,210.84
t_3270,682.82
t_3271,2444.16
t_3272,3832.64
t_3273,3323.66
t_3274,2659.28
t_3275,2522.34
t_3276,2510.42
t_3277,3224.42
t_3278,2996.08
t_3279,2582.96
t_3280,2592.48
t_3281,3368.34
t_3282,4969.54
t_3283,4575.52
t_3284,3139.3
t_3285,1865.28
t_3286,1181.82
t_3287,1101.06
t_3288,741.18
t_3289,59.08
t_3290,66.04
t_3291,64.64
t_3292,94.16
t_3293,210.84
t_3294,682.82
t_3295,2444.16
t_3296,3832.64
t_3297,3323.66
t_3298,2659.28
t_3299,2522.34
t_3300,2510.42
t_3301,3224.42
t_3302,2996.08
t_3303,2582.96
t_3304,2592.48
t_3305,3368.34
t_3306,4969.54
t_3307,4575.52
t_3308,3139.3
t_3309,1865.28
t_3310,1181.82
t_3311,1101.06
t_3312,741.18
t_3313,474.04
t_3314,388.4
t_3315,194.7
t_3316,167.06
t_3317,153.26
t_3318,307.32
t_3319,612.18
t_3320,1392.56
t_3321,2341
t_3322,3829.88
t_3323,4206.48
t_3324,3584.18
t_3325,3316.18
t_3326,3596.28
t_3327,4164.16
t_3328,3822.54
t_3329,3689.2
t_3330,3314.58
t_3331,2862.1
t_3332,1996.22
t_3333,1573.46
t_3334,1339.54
t_3335,1396.94
t_3336,1191.56
t_3337,560.96
t_3338,612.06
t_3339,356.76
t_3340,254.02
t_3341,197.38
t_3342,269.9
t_3343,375.54
t_3344,816.46
t_3345,1397.94
t_3346,2339.2
t_3347,2865.3
t_3348,3155.92
t_3349,2650.2
t_3350,3105.12
t_3351,3611.28
t_3352,3590.98
t_3353,3325.96
t_3354,3121.54
t_3355,2506.12
t_3356,1773.16
t_3357,1304.32
t_3358,1008.28
t_3359,700.82
t_3360,457.78
t_3361,59.08
t_3362,66.04
t_3363,64.64
t_3364,94.16
t_3365,210.84
t_3366,682.82
t_3367,2444.16
t_3368,3832.64
t_3369,3323.66
t_3370,2659.28
t_3371,2522.34
t_3372,2510.42
t_3373,3224.42
t_3374,2996.08
t_3375,2582.96
t_3376,2592.48
t_3377,3368.34
t_3378,4969.54
t_3379,4575.52
t_3380,3139.3
t_3381,1865.28
t_3382,1181.82
t_3383,1101.06
t_3384,741.18
t_3385,59.08
t_3386,66.04
t_3387,64.64
t_3388,94.16
t_3389,210.84
t_3390,682.82
t_3391,2444.16
t_3392,3832.64
t_3393,3323.66
t_3394,2659.28
t_3395,2522.34
t_3396,2510.42
t_3397,3224.42
t_3398,2996.08
t_3399,2582.96
t_3400,2592.48
t_3401,3368.34
t_3402,4969.54
t_3403,4575.52
t_3404,3139.3
t_3405,1865.28
t_3406,1181.82
t_3407,1101.06
t_3408,741.18
t_3409,59.08
t_3410,66.04
t_3411,64.64
t_3412,94.16
t_3413,210.84
t_3414,682.82
t_3415,2444.16
t_3416,3832.64
t_3417,3323.66
t_3418,2659.28
t_3419,2522.34
t_3420,2510.42
t_3421,3224.42
t_3422,2996.08
t_3423,2582.96
t_3424,2592.48
t_3425,3368.34
t_3426,4969.54
t_3427,4575.52
t_3428,3139.3
t_3429,1865.28
t_3430,1181.82
t_3431,1101.06
t_3432,741.18
t_3433,59.08
t_3434,66.04
t_3435,64.64
t_3436,94.16
t_3437,210.84
t_3438,682.82
t_3439,2444.16
t_3440,3832.64
t_3441,3323.66
t_3442,2659.28
t_3443,2522.34
t_3444,2510.42
t_3445,3224.42
t_3446,2996.08
t_3447,2582.96
t_3448,2592.48
t_3449,3368.34
t_3450,4969.54
t_3451,4575.52
t_3452,3139.3
t_3453,1865.28
t_3454,1181.82
t_3455,1101.06
t_3456,741.18
t_3457,59.08
t_3458,66.04
t_3459,64.64
t_3460,94.16
t_3461,210.84
t_3462,682.82
t_3463,2444.16
t_3464,3832.64
t_3465,3323.66
t_3466,2659.28
t_3467,2522.34
t_3468,2510.42
t_3469,3224.42
t_3470,2996.08
t_3471,2582.96
t_3472,2592.48
t_3473,3368.34
t_3474,4969.54
t_3475,4575.52
t_3476,3139.3
t_3477,1865.28
t_3478,1181.82
t_3479,1101.06
t_3480,741.18
t_3481,474.04
t_3482,388.4
t_3483,194.7
t_3484,167.06
t_3485,153.26
t_3486,307.32
t_3487,612.18
t_3488,1392.56
t_3489,2341
t_3490,3829.88
t_3491,4206.48
t_3492,3584.18
t_3493,3316.18
t_3494,3596.28
t_3495,4164.16
t_3496,3822.54
t_3497,3689.2
t_3498,3314.58
t_3499,2862.1
t_3500,1996.22
t_3501,1573.46
t_3502,1339.54
t_3503,1396.94
t_3504,1191.56
t_3505,560.96
t_3506,612.06
t_3507,356.76
t_3508,254.02
t_3509,197.38
t_3510,269.9
t_3511,375.54
t_3512,816.46
t_3513,1397.94
t_3514,2339.2
t_3515,2865.3
t_3516,3155.92
t_3517,2650.2
t_3518,3105.12
t_3519,3611.28
t_3520,3590.98
t_3521,3325.96
t_3522,3121.54
t_3523,2506.12
t_3524,1773.16
t_3525,1304.32
t_3526,1008.28
t_3527,700.82
t_3528,457.78
t_3529,59.08
t_3530,66.04
t_3531,64.64
t_3532,94.16
t_3533,210.84
t_3534,682.82
t_3535,2444.16
t_3536,3832.64
t_3537,3323.66
t_3538,2659.28
t_3539,2522.34
t_3540,2510.42
t_3541,3224.42
t_3542,2996.08
t_3543,2582.96
t_3544,2592.48
t_3545,3368.34
t_3546,4969.54
t_3547,4575.52
t_3548,3139.3
t_3549,1865.28
t_3550,1181.82
t_3551,1101.06
t_3552,741.18
t_3553,59.08
t_3554,66.04
t_3555,64.64
t_3556,94.16
t_3557,210.84
t_3558,682.82
t_3559,2444.16
t_3560,3832.64
t_3561,3323.66
t_3562,2659.28
t_3563,2522.34
t_3564,2510.42
t_3565,3224.42
t_3566,2996.08
t_3567,2582.96
t_3568,2592.48
t_3569,3368.34
t_3570,4969.54
t_3571,4575.52
t_3572,3139.3
t_3573,1865.28
t_3574,1181.82
t_3575,1101.06
t_3576,741.18
t_3577,59.08
t_3578,66.04
t_3579,64.64
t_3580,94.16
t_3581,210.84
t_3582,682.82
t_3583,2444.16
t_3584,3832.64
t_3585,3323.66
t_3586,2659.28
t_3587,2522.34
t_3588,2510.42
t_3589,3224.42
t_3590,2996.08
t_3591,2582.96
t_3592,2592.48
t_3593,3368.34
t_3594,4969.54
t_3595,4575.52
t_3596,3139.3
t_3597,1865.28
t_3598,1181.82
t_3599,1101.06
t_3600,741.18
t_3601,59.08
t_3602,66.04
t_3603,64.64
t_3604,94.16
t_3605,210.84
t_3606,682.82
t_3607,2444.16
t_3608,3832.64
t_3609,3323.66
t_3610,2659.28
t_3611,2522.34
t_3612,2510.42
t_3613,3224.42
t_3614,2996.08
t_3615,2582.96
t_3616,2592.48
t_3617,3368.34
t_3618,4969.54
t_3619,4575.52
t_3620,3139.3
t_3621,1865.28
t_3622,1181.82
t_3623,1101.06
t_3624,741.18
t_3625,59.08
t_3626,66.04
t_3627,64.64
t_3628,94.16
t_3629,210.84
t_3630,682.82
t_3631,2444.16
t_3632,3832.64
t_3633,3323.66
t_3634,2659.28
t_3635,2522.34
t_3636,2510.42
t_3637,3224.42
t_3638,2996.08
t_3639,2582.96
t_3640,2592.48
t_3641,3368.34
t_3642,4969.54
t_3643,4575.52
t_3644,3139.3
t_3645,1865.28
t_3646,1181.82
t_3647,1101.06
t_3648,741.18
t_3649,474.04
t_3650,388.4
t_3651,194.7
t_3652,167.06
t_3653,153.26
t_3654,307.32
t_3655,612.18
t_3656,1392.56
t_3657,2341
t_3658,3829.88
t_3659,4206.48
t_3660,3584.18
t_3661,3316.18
t_3662,3596.28
t_3663,4164.16
t_3664,3822.54
t_3665,3689.2
t_3666,3314.58
t_3667,2862.1
t_3668,1996.22
t_3669,1573.46
t_3670,1339.54
t_3671,1396.94
t_3672,1191.56
t_3673,560.96
t_3674,612.06
t_3675,356.76
t_3676,254.02
t_3677,197.38
t_3678,269.9
t_3679,375.54
t_3680,816.46
t_3681,1397.94
t_3682,2339.2
t_3683,2865.3
t_3684,3155.92
t_3685,2650.2
t_3686,3105.12
t_3687,3611.28
t_3688,3590.98
t_3689,3325.96
t_3690,3121.54
t_3691,2506.12
t_3692,1773.16
t_3693,1304.32
t_3694,1008.28
t_3695,700.82
t_3696,457.78
t_3697,59.08
t_3698,66.04
t_3699,64.64
t_3700,94.16
t_3701,210.84
t_3702,682.82
t_3703,2444.16
t_3704,3832.64
t_3705,3323.66
t_3706,2659.28
t_3707,2522.34
t_3708,2510.42
t_3709,3224.42
t_3710,2996.08
t_3711,2582.96
t_3712,2592.48
t_3713,3368.34
t_3714,4969.54
t_3715,4575.52
t_3716,3139.3
t_3717,1865.28
t_3718,1181.82
t_3719,1101.06
t_3720,741.18
t_3721,59.08
t_3722,66.04
t_3723,64.64
t_3724,94.16
t_3725,210.84
t_3726,682.82
t_3727,2444.16
t_3728,3832.64
t_3729,3323.66
t_3730,2659.28
t_3731,2522.34
t_3732,2510.42
t_3733,3224.42
t_3734,2996.08
t_3735,2582.96
t_3736,2592.48
t_3737,3368.34
t_3738,4969.54
t_3739,4575.52
t_3740,3139.3
t_3741,1865.28
t_3742,1181.82
t_3743,1101.06
t_3744,741.18
t_3745,59.08
t_3746,66.04
t_3747,64.64
t_3748,94.16
t_3749,210.84
t_3750,682.82
t_3751,2444.16
t_3752,3832.64
t_3753,3323.66
t_3754,2659.28
t_3755,2522.34
t_3756,2510.42
t_3757,3224.42
t_3758,2996.08
t_3759,2582.96
t_3760,2592.48
t_3761,3368.34
t_3762,4969.54
t_3763,4575.52
t_3764,3139.3
t_3765,1865.28
t_3766,1181.82
t_3767,1101.06
t_3768,741.18
t_3769,59.08
t_3770,66.04
t_3771,64.64
t_3772,94.16
t_3773,210.84
t_3774,682.82
t_3775,2444.16
t_3776,3832.64
t_3777,3323.66
t_3778,2659.28
t_3779,2522.34
t_3780,2510.42
t_3781,3224.42
t_3782,2996.08
t_3783,2582.96
t_3784,2592.48
t_3785,3368.34
t_3786,4969.54
t_3787,4575.52
t_3788,3139.3
t_3789,1865.28
t_3790,1181.82
t_3791,1101.06
t_3792,741.18
t_3793,59.08
t_3794,66.04
t_3795,64.64
t_3796,94.16
t_3797,210.84
t_3798,682.82
t_3799,2444.16
t_3800,3832.64
t_3801,3323.66
t_3802,2659.28
t_3803,2522.34
t_3804,2510.42
t_3805,3224.42
t_3806,2996.08
t_3807,2582.96
t_3808,2592.48
t_3809,3368.34
t_3810,4969.54
t_3811,4575.52
t_3812,3139.3
t_3813,1865.28
t_3814,1181.82
t_3815,1101.06
t_3816,741.18
t_3817,474.04
t_3818,388.4
t_3819,194.7
t_3820,167.06
t_3821,153.26
t_3822,307.32
t_3823,612.18
t_3824,1392.56
t_3825,2341
t_3826,3829.88
t_3827,4206.48
t_3828,3584.18
t_3829,3316.18
t_3830,3596.28
t_3831,4164.16
t_3832,3822.54
t_3833,3689.2
t_3834,3314.58
t_3835,2862.1
t_3836,1996.22
t_3837,1573.46
t_3838,1339.54
t_3839,1396.94
t_3840,1191.56
t_3841,560.96
t_3842,612.06
t_3843,356.76
t_3844,254.02
t_3845,197.38
t_3846,269.9
t_3847,375.54
t_3848,816.46
t_3849,1397.94
t_3850,2339.2
t_3851,2865.3
t_3852,3155.92
t_3853,2650.2
t_3854,3105.12
t_3855,3611.28
t_3856,3590.98
t_3857,3325.96
t_3858,3121.54
t_3859,2506.12
t_3860,1773.16
t_3861,1304.32
t_3862,1008.28
t_3863,700.82
t_3864,457.78
t_3865,59.08
t_3866,66.04
t_3867,64.64
t_3868,94.16
t_3869,210.84
t_3870,682.82
t_3871,2444.16
t_3872,3832.64
t_3873,3323.66
t_3874,2659.28
t_3875,2522.34
t_3876,2510.42
t_3877,3224.42
t_3878,2996.08
t_3879,2582.96
t_3880,2592.48
t_3881,3368.34
t_3882,4969.54
t_3883,4575.52
t_3884,3139.3
t_3885,1865.28
t_3886,1181.82
t_3887,1101.06
t_3888,741.18
t_3889,59.08
t_3890,66.04
t_3891,64.64
t_3892,94.16
t_3893,210.84
t_3894,682.82
t_3895,2444.16
t_3896,3832.64
t_3897,3323.66
t_3898,2659.28
t_3899,2522.34
t_3900,2510.42
t_3901,3224.42
t_3902,2996.08
t_3903,2582.96
t_3904,2592.48
t_3905,3368.34
t_3906,4969.54
t_3907,4575.52
t_3908,3139.3
t_3909,1865.28
t_3910,1181.82
t_3911,1101.06
t_3912,741.18
t_3913,59.08
t_3914,66.04
t_3915,64.64
t_3916,94.16
t_3917,210.84
t_3918,682.82
t_3919,2444.16
t_3920,3832.64
t_3921,3323.66
t_3922,2659.28
t_3923,2522.34
t_3924,2510.42
t_3925,3224.42
t_3926,2996.08
t_3927,2582.96
t_3928,2592.48
t_3929,3368.34
t_3930,4969.54
t_3931,4575.52
t_3932,3139.3
t_3933,1865.28
t_3934,1181.82
t_3935,1101.06
t_3936,741.18
t_3937,59.08
t_3938,66.04
t_3939,64.64
t_3940,94.16
t_3941,210.84
t_3942,682.82
t_3943,2444.16
t_3944,3832.64
t_3945,3323.66
t_3946,2659.28
t_3947,2522.34
t_3948,2510.42
t_3949,3224.42
t_3950,2996.08
t_3951,2582.96
t_3952,2592.48
t_3953,3368.34
t_3954,4969.54
t_3955,4575.52
t_3956,3139.3
t_3957,1865.28
t_3958,1181.82
t_3959,1101.06
t_3960,741.18
t_3961,59.08
t_3962,66.04
t_3963,64.64
t_3964,94.16
t_3965,210.84
t_3966,682.82
t_3967,2444.16
t_3968,3832.64
t_3969,3323.66
t_3970,2659.28
t_3971,2522.34
t_3972,2510.42
t_3973,3224.42
t_3974,2996.08
t_3975,2582.96
t_3976,2592.48
t_3977,3368.34
t_3978,4969.54
t_3979,4575.52
t_3980,3139.3
t_3981,1865.28
t_3982,1181.82
t_3983,1101.06
t_3984,741.18
t_3985,474.04
t_3986,388.4
t_3987,194.7
t_3988,167.06
t_3989,153.26
t_3990,307.32
t_3991,612.18
t_3992,1392.56
t_3993,2341
t_3994,3829.88
t_3995,4206.48
t_3996,3584.18
t_3997,3316.18
t_3998,3596.28
t_3999,4164.16
t_4000,3822.54
t_4001,3689.2
t_4002,3314.58
t_4003,2862.1
t_4004,1996.22
t_4005,1573.46
t_4006,1339.54
t_4007,1396.94
t_4008,1191.56
t_4009,560.96
t_4010,612.06
t_4011,356.76
t_4012,254.02
t_4013,197.38
t_4014,269.9
t_4015,375.54
t_4016,816.46
t_4017,1397.94
t_4018,2339.2
t_4019,2865.3
t_4020,3155.92
t_4021,2650.2
t_4022,3105.12
t_4023,3611.28
t_4024,3590.98
t_4025,3325.96
t_4026,3121.54
t_4027,2506.12
t_4028,1773.16
t_4029,1304.32
t_4030,1008.28
t_4031,700.82
t_4032,457.78
t_4033,59.08
t_4034,66.04
t_4035,64.64
t_4036,94.16
t_4037,210.84
t_4038,682.82
t_4039,2444.16
t_4040,3832.64
t_4041,3323.66
t_4042,2659.28
t_4043,2522.34
t_4044,2510.42
t_4045,3224.42
t_4046,2996.08
t_4047,2582.96
t_4048,2592.48
t_4049,3368.34
t_4050,4969.54
t_4051,4575.52
t_4052,3139.3
t_4053,1865.28
t_4054,1181.82
t_4055,1101.06
t_4056,741.18
t_4057,59.08
t_4058,66.04
t_4059,64.64
t_4060,94.16
t_4061,210.84
t_4062,682.82
t_4063,2444.16
t_4064,3832.64
t_4065,3323.66
t_4066,2659.28
t_4067,2522.34
t_4068,2510.42
t_4069,3224.42
t_4070,2996.08
t_4071,2582.96
t_4072,2592.48
t_4073,3368.34
t_4074,4969.54
t_4075,4575.52
t_4076,3139.3
t_4077,1865.28
t_4078,1181.82
t_4079,1101.06
t_4080,741.18
t_4081,59.08
t_4082,66.04
t_4083,64.64
t_4084,94.16
t_4085,210.84
t_4086,682.82
t_4087,2444.16
t_4088,3832.64
t_4089,3323.66
t_4090,2659.28
t_4091,2522.34
t_4092,2510.42
t_4093,3224.42
t_4094,2996.08
t_4095,2582.96
t_4096,2592.48
t_4097,3368.34
t_4098,4969.54
t_4099,4575.52
t_4100,3139.3
t_4101,1865.28
t_4102,1181.82
t_4103,1101.06
t_4104,741.18
t_4105,59.08
t_4106,66.04
t_4107,64.64
t_4108,94.16
t_4109,210.84
t_4110,682.82
t_4111,2444.16
t_4112,3832.64
t_4113,3323.66
t_4114,2659.28
t_4115,2522.34
t_4116,2510.42
t_4117,3224.42
t_4118,2996.08
t_4119,2582.96
t_4120,2592.48
t_4121,3368.34
t_4122,4969.54
t_4123,4575.52
t_4124,3139.3
t_4125,1865.28
t_4126,1181.82
t_4127,1101.06
t_4128,741.18
t_4129,59.08
t_4130,66.04
t_4131,64.64
t_4132,94.16
t_4133,210.84
t_4134,682.82
t_4135,2444.16
t_4136,3832.64
t_4137,3323.66
t_4138,2659.28
t_4139,2522.34
t_4140,2510.42
t_4141,3224.42
t_4142,2996.08
t_4143,2582.96
t_4144,2592.48
t_4145,3368.34
t_4146,4969.54
t_4147,4575.52
t_4148,3139.3
t_4149,1865.28
t_4150,1181.82
t_4151,1101.06
t_4152,741.18
t_4153,474.04
t_4154,388.4
t_4155,194.7
t_4156,167.06
t_4157,153.26
t_4158,307.32
t_4159,612.18
t_4160,1392.56
t_4161,2341
t_4162,3829.88
t_4163,4206.48
t_4164,3584.18
t_4165,3316.18
t_4166,3596.28
t_4167,4164.16
t_4168,3822.54
t_4169,3689.2
t_4170,3314.58
t_4171,2862.1
t_4172,1996.22
t_4173,1573.46
t_4174,1339.54
t_4175,1396.94
t_4176,1191.56
t_4177,560.96
t_4178,612.06
t_4179,356.76
t_4180,254.02
t_4181,197.38
t_4182,269.9
t_4183,375.54
t_4184,816.46
t_4185,1397.94
t_4186,2339.2
t_4187,2865.3
t_4188,3155.92
t_4189,2650.2
t_4190,3105.12
t_4191,3611.28
t_4192,3590.98
t_4193,3325.96
t_4194,3121.54
t_4195,2506.12
t_4196,1773.16
t_4197,1304.32
t_4198,1008.28
t_4199,700.82
t_4200,457.78
t_4201,59.08
t_4202,66.04
t_4203,64.64
t_4204,94.16
t_4205,210.84
t_4206,682.82
t_4207,2444.16
t_4208,3832.64
t_4209,3323.66
t_4210,2659.28
t_4211,2522.34
t_4212,2510.42
t_4213,3224.42
t_4214,2996.08
t_4215,2582.96
t_4216,2592.48
t_4217,3368.34
t_4218,4969.54
t_4219,4575.52
t_4220,3139.3
t_4221,1865.28
t_4222,1181.82
t_4223,1101.06
t_4224,741.18
t_4225,59.08
t_4226,66.04
t_4227,64.64
t_4228,94.16
t_4229,210.84
t_4230,682.82
t_4231,2444.16
t_4232,3832.64
t_4233,3323.66
t_4234,2659.28
t_4235,2522.34
t_4236,2510.42
t_4237,3224.42
t_4238,2996.08
t_4239,2582.96
t_4240,2592.48
t_4241,3368.34
t_4242,4969.54
t_4243,4575.52
t_4244,3139.3
t_4245,1865.28
t_4246,1181.82
t_4247,1101.06
t_4248,741.18
t_4249,59.08
t_4250,66.04
t_4251,64.64
t_4252,94.16
t_4253,210.84
t_4254,682.82
t_4255,2444.16
t_4256,3832.64
t_4257,3323.66
t_4258,2659.28
t_4259,2522.34
t_4260,2510.42
t_4261,3224.42
t_4262,2996.08
t_4263,2582.96
t_4264,2592.48
t_4265,3368.34
t_4266,4969.54
t_4267,4575.52
t_4268,3139.3
t_4269,1865.28
t_4270,1181.82
t_4271,1101.06
t_4272,741.18
t_4273,59.08
t_4274,66.04
t_4275,64.64
t_4276,94.16
t_4277,210.84
t_4278,682.82
t_4279,2444.16
t_4280,3832.64
t_4281,3323.66
t_4282,2659.28
t_4283,2522.34
t_4284,2510.42
t_4285,3224.42
t_4286,2996.08
t_4287,2582.96
t_4288,2592.48
t_4289,3368.34
t_4290,4969.54
t_4291,4575.52
t_4292,3139.3
t_4293,1865.28
t_4294,1181.82
t_4295,1101.06
t_4296,741.18
t_4297,59.08
t_4298,66.04
t_4299,64.64
t_4300,94.16
t_4301,210.84
t_4302,682.82
t_4303,2444.16
t_4304,3832.64
t_4305,3323.66
t_4306,2659.28
t_4307,2522.34
t_4308,2510.42
t_4309,3224.42
t_4310,2996.08
t_4311,2582.96
t_4312,2592.48
t_4313,3368.34
t_4314,4969.54
t_4315,4575.52
t_4316,3139.3
t_4317,1865.28
t_4318,1181.82
t_4319,1101.06
t_4320,741.18
t_4321,474.04
t_4322,388.4
t_4323,194.7
t_4324,167.06
t_4325,153.26
t_4326,307.32
t_4327,612.18
t_4328,1392.56
t_4329,2341
t_4330,3829.88
t_4331,4206.48
t_4332,3584.18
t_4333,3316.18
t_4334,3596.28
t_4335,4164.16
t_4336,3822.54
t_4337,3689.2
t_4338,3314.58
t_4339,2862.1
t_4340,1996.22
t_4341,1573.46
t_4342,1339.54
t_4343,1396.94
t_4344,1191.56
t_4345,560.96
t_4346,612.06
t_4347,356.76
t_4348,254.02
t_4349,197.38
t_4350,269.9
t_4351,375.54
t_4352,816.46
t_4353,1397.94
t_4354,2339.2
t_4355,2865.3
t_4356,3155.92
t_4357,2650.2
t_4358,3105.12
t_4359,3611.28
t_4360,3590.98
t_4361,3325.96
t_4362,3121.54
t_4363,2506.12
t_4364,1773.16
t_4365,1304.32
t_4366,1008.28
t_4367,700.82
t_4368,457.78
t_4369,59.08
t_4370,66.04
t_4371,64.64
t_4372,94.16
t_4373,210.84
t_4374,682.82
t_4375,2444.16
t_4376,3832.64
t_4377,3323.66
t_4378,2659.28
t_4379,2522.34
t_4380,2510.42
t_4381,3224.42
t_4382,2996.08
t_4383,2582.96
t_4384,2592.48
t_4385,3368.34
t_4386,4969.54
t_4387,4575.52
t_4388,3139.3
t_4389,1865.28
t_4390,1181.82
t_4391,1101.06
t_4392,741.18
t_4393,59.08
t_4394,66.04
t_4395,64.64
t_4396,94.16
t_4397,210.84
t_4398,682.82
t_4399,2444.16
t_4400,3832.64
t_4401,3323.66
t_4402,2659.28
t_4403,2522.34
t_4404,2510.42
t_4405,3224.42
t_4406,2996.08
t_4407,2582.96
t_4408,2592.48
t_4409,3368.34
t_4410,4969.54
t_4411,4575.52
t_4412,3139.3
t_4413,1865.28
t_4414,1181.82
t_4415,1101.06
t_4416,741.18
t_4417,59.08
t_4418,66.04
t_4419,64.64
t_4420,94.16
t_4421,210.84
t_4422,682.82
t_4423,2444.16
t_4424,3832.64
t_4425,3323.66
t_4426,2659.28
t_4427,2522.34
t_4428,2510.42
t_4429,3224.42
t_4430,2996.08
t_4431,2582.96
t_4432,2592.48
t_4433,3368.34
t_4434,4969.54
t_4435,4575.52
t_4436,3139.3
t_4437,1865.28
